Format Version,1.23,Capture Frame Rate,120,Export Frame Rate,,,,,,
,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Shoulder 002,Shoulder 002,Shoulder 002,Elbow 002,Elbow 002,Elbow 002,Hand 002,Hand 002,Hand 002
,ID,6E68CFAB7CF911EF7E5C15E596CCCB90,6E68CFAB7CF911EF7E5C15E596CCCB90,6E68CFAB7CF911EF7E5C15E596CCCB90,748D07277CF911EF7E5C15E596CCCB90,748D07277CF911EF7E5C15E596CCCB90,748D07277CF911EF7E5C15E596CCCB90,748D07797CF911EF7E5C15E596CCCB90,748D07797CF911EF7E5C15E596CCCB90,748D07797CF911EF7E5C15E596CCCB90
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
103,0.858,131.126846,1410.011353,150.07515,166.267532,1108.130127,178.259689,181.634705,1096.779541,384.54425
104,0.867,130.890488,1410.022339,149.924133,166.070511,1108.47168,178.290344,180.757156,1099.025391,384.366455
105,0.875,130.577332,1410.026001,149.725815,165.788269,1108.786133,178.30864,180.202286,1102.505615,383.945557
106,0.883,130.263962,1410.050415,149.558685,165.470673,1109.002686,178.353363,179.713943,1105.522827,383.345337
107,0.892,129.964371,1410.061157,149.409683,165.182129,1109.228027,178.388641,178.825073,1107.817383,382.835602
108,0.9,129.583038,1410.073975,149.197128,164.909271,1109.503174,178.421249,178.186798,1110.68396,382.260681
109,0.908,129.255905,1410.102783,149.061874,164.534409,1109.71582,178.56778,177.656845,1113.35022,381.870514
110,0.917,128.834763,1410.126099,148.897797,164.936996,1110.348022,180.226868,177.042206,1116.039551,381.453613
111,0.925,128.434631,1410.172241,148.684006,164.561935,1110.832031,180.775085,176.306213,1118.891602,380.960571
112,0.933,128.007004,1410.171143,148.388519,164.366196,1111.020142,180.47023,175.982925,1121.455078,380.467255
113,0.942,127.620773,1410.05835,148.190689,163.995224,1111.228394,180.601883,175.055679,1124.072266,379.93927
114,0.95,127.093079,1410.109009,147.943176,163.595856,1111.459717,180.78183,175.026657,1126.346924,379.460938
115,0.958,126.696365,1410.158447,147.748108,163.104706,1111.664062,181.17244,174.946762,1129.026001,378.772949
116,0.967,126.256721,1410.142822,147.481964,162.730698,1111.845825,181.138229,174.621124,1131.420654,378.147644
117,0.975,125.611572,1410.218384,147.144501,162.401489,1112.047852,180.864319,174.196808,1133.794434,377.564453
118,0.983,125.105515,1410.219849,146.874588,161.962555,1112.224609,180.915237,173.623489,1135.969971,376.881989
119,0.992,124.509644,1410.294312,146.564697,161.62352,1112.425659,180.72049,172.463776,1138.021606,376.33728
120,1,123.98114,1410.230469,146.249847,160.795517,1112.299438,180.490921,172.692261,1140.549438,375.536774
121,1.008,123.350983,1410.239746,145.896515,160.52858,1112.22522,180.893875,171.786911,1142.702759,374.841492
122,1.017,122.728989,1410.247192,145.604919,160.029617,1112.413086,180.830902,171.751465,1145.010742,374.073456
123,1.025,122.107849,1410.269897,145.285294,159.612854,1112.590088,180.826233,169.990891,1147.803223,373.174072
124,1.033,121.43512,1410.183472,145.044388,159.187637,1113.535767,182.480652,169.975006,1148.661011,373.385254
125,1.042,120.897362,1410.165161,144.740158,158.907333,1113.448486,182.06134,169.619202,1150.677979,372.604218
126,1.05,120.276245,1410.243408,144.470474,158.462158,1113.653564,181.966812,169.171829,1152.963379,371.686737
127,1.058,119.512398,1410.428345,144.163528,158.114227,1113.848633,181.802658,168.707382,1154.900391,370.858734
128,1.067,118.853828,1410.522339,143.876129,157.735947,1113.997437,181.748642,168.235947,1156.910645,370.054718
129,1.075,118.273453,1410.533936,143.654129,157.530273,1114.048706,181.441818,167.882401,1158.464111,369.42804
130,1.083,117.686188,1410.569702,143.39917,157.191696,1114.176025,181.338547,167.501129,1160.304443,368.527557
131,1.092,116.967979,1410.588257,143.071732,156.796051,1114.371582,181.301636,167.613068,1161.569214,368.131226
132,1.1,116.306152,1410.624268,142.73851,156.449387,1114.505493,181.239182,166.763245,1163.647705,367.056091
133,1.108,115.842377,1410.593628,142.485977,156.039261,1114.607056,181.46106,166.533051,1165.265015,366.232758
134,1.117,115.408669,1410.533936,142.246964,155.750031,1114.672119,181.375732,166.270828,1166.741821,365.425751
135,1.125,114.980927,1410.431396,142.029877,155.518585,1114.710693,181.311996,166.042007,1168.138062,364.894012
136,1.133,114.416077,1410.36438,141.773407,155.318558,1114.754272,181.290878,165.718643,1169.466675,364.394531
137,1.142,113.790283,1410.327393,141.575607,155.115234,1114.807495,181.288467,165.487915,1170.946411,363.817322
138,1.15,113.440865,1410.343262,141.339294,155.011215,1114.764282,181.346573,165.252838,1172.207886,363.11203
139,1.158,113.207542,1410.401855,141.074799,154.875122,1114.849731,181.389267,164.91832,1173.516968,362.669556
140,1.167,113.014587,1410.443237,140.873367,154.756851,1114.894653,181.451828,164.460098,1174.732178,362.135742
141,1.175,112.986435,1410.498169,140.554611,154.709183,1114.940552,181.519592,164.193771,1175.828735,361.680084
142,1.183,112.853676,1410.593872,140.340927,154.728485,1115.013062,181.597168,164.768311,1176.518555,361.351471
143,1.192,112.62429,1410.779175,140.100647,154.789886,1115.09375,181.666992,164.371323,1177.47168,360.984619
144,1.2,112.589851,1410.987671,139.850708,154.895477,1115.206543,181.731567,164.403976,1178.206177,360.803101
145,1.208,112.492561,1411.19873,139.669174,155.021439,1115.332397,181.790115,164.703857,1178.828613,360.682037
146,1.217,112.436218,1411.419434,139.449661,155.169113,1115.494629,181.865723,164.768066,1179.441528,360.589844
147,1.225,112.412964,1411.640259,139.263397,155.365936,1115.667847,181.901611,164.881866,1179.836548,360.630432
148,1.233,112.351562,1411.879517,139.084564,155.552536,1115.876709,182.079712,165.242981,1180.079712,360.730042
149,1.242,112.376427,1412.093384,138.877335,155.757538,1116.094849,182.239243,165.133698,1180.495239,360.853607
150,1.25,112.43187,1412.287109,138.697021,155.99501,1116.285034,182.379272,165.318085,1180.618652,361.104156
151,1.258,112.413246,1412.342041,138.634354,156.267487,1116.442383,182.546295,165.459625,1180.635864,361.500122
152,1.267,112.412079,1412.394775,138.529572,156.612473,1116.569702,182.651138,165.732956,1180.405762,362.119232
153,1.275,112.484138,1412.446533,138.382935,156.977554,1116.649658,182.813293,166.43956,1179.6604,362.795258
154,1.283,112.610977,1412.509399,138.304764,157.346878,1116.705078,182.994247,166.711395,1179.320679,363.299225
155,1.292,112.780487,1412.55249,138.25264,156.813019,1116.676147,183.40535,167.381973,1178.755615,363.986908
156,1.3,113.059975,1412.59375,138.235168,157.24913,1116.59314,183.439575,167.952484,1177.862183,364.847595
157,1.308,113.481209,1412.680664,138.158661,157.777542,1116.518677,183.581558,168.713348,1176.646362,365.700043
158,1.317,113.851471,1412.714233,138.194885,158.266998,1116.450928,183.780884,169.520142,1175.251831,366.741364
159,1.325,114.282326,1412.776733,138.276108,158.972443,1116.324341,183.733521,170.273819,1173.946045,367.684052
160,1.333,114.73037,1412.887207,138.401764,159.514526,1116.334595,183.908829,171.069748,1172.202271,368.866241
161,1.342,115.160912,1413.019165,138.549347,160.137192,1116.32959,183.983124,171.928543,1170.487183,370.03186
162,1.35,115.607643,1413.18457,138.676605,160.410339,1116.555664,184.076218,172.760406,1168.617798,371.20636
163,1.358,115.964218,1413.241821,138.990494,160.641296,1116.682373,184.456665,173.763596,1166.080933,372.689362
164,1.367,116.419327,1413.391602,139.019318,161.524261,1116.563232,184.319534,175.016724,1163.846069,373.719879
165,1.375,116.94133,1413.509888,139.132996,161.985825,1116.818848,184.724518,176.608307,1161.82019,374.648956
166,1.383,117.404373,1413.571899,139.233994,162.600037,1116.919067,184.751297,177.232544,1159.621826,375.694489
167,1.392,117.756889,1413.680786,139.400635,163.289627,1116.844238,184.625473,177.632385,1157.261719,376.758881
168,1.4,118.232918,1413.724976,139.52504,164.327942,1116.568237,184.062439,178.852081,1154.702515,377.972717
169,1.408,118.617813,1413.820068,139.654907,165.172928,1116.574951,184.089279,179.575516,1151.615601,379.463837
170,1.417,119.010399,1413.908691,139.732758,165.778214,1116.537109,184.227173,180.210999,1149.072144,380.606537
171,1.425,119.385506,1413.973022,139.848297,165.958008,1116.597778,184.999374,181.282471,1145.968628,381.785095
172,1.433,119.816353,1414.004395,139.952957,168.375488,1116.526245,182.450089,182.88681,1143.484741,382.380066
173,1.442,120.226021,1414.010376,139.965973,169.010147,1116.342163,182.41156,183.087479,1139.977417,383.665741
174,1.45,120.543701,1414.084961,139.965561,169.119186,1116.413208,183.023392,184.944855,1136.822144,384.112274
175,1.458,120.867401,1414.107666,139.977325,169.328796,1116.362183,183.849915,185.675003,1133.426392,385.289642
176,1.467,121.388962,1414.053101,140.010406,169.736771,1116.274536,184.646912,186.079681,1130.094116,386.355194
177,1.475,121.750992,1413.953735,140.035599,170.171799,1116.031494,184.959259,186.689835,1126.721924,387.133148
178,1.483,122.159286,1413.907349,140.059479,170.772797,1115.707764,184.500946,188.075043,1122.537354,387.877045
179,1.492,122.619461,1413.854492,140.160355,171.152344,1115.470459,185.087952,189.744186,1119.660156,388.375336
180,1.5,122.95591,1413.818726,140.248932,171.627899,1115.192627,185.071106,190.530228,1116.016235,389.136627
181,1.508,123.417793,1413.772949,140.421692,172.154037,1114.745361,184.678833,191.464813,1112.291992,389.581848
182,1.517,123.897278,1413.765869,140.587265,172.139786,1114.466064,185.46048,192.515976,1108.35437,389.977386
183,1.525,124.374092,1413.80249,140.719559,172.071579,1114.005981,186.208618,193.299164,1103.680542,388.494202
184,1.533,124.767738,1413.819336,140.875488,172.581345,1113.819336,185.973709,194.604706,1100.29541,390.518341
