1.23,,,,,,,,,
,,,,,,,,,
Type,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
Name,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LWristOut,Sammy:LWristOut,Sammy:LWristOut
ID,10,10,10,12,12,12,15,15,15
,Position,Position,Position,Position,Position,Position,Position,Position,Position
Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
0.458,180.503632,1416.951782,-14.182052,265.224609,1103.577881,-117.399017,292.898743,906.474792,24.756256
0.467,180.43042,1417.084351,-14.13478,266.168945,1104.189209,-118.463303,293.522247,908.8927,26.92255
0.475,180.355438,1417.278198,-14.089222,267.193237,1104.88916,-119.581047,294.23465,911.458557,29.104736
0.483,180.226273,1417.47522,-14.022573,268.217438,1105.612427,-120.775078,294.922974,914.295654,31.369247
0.492,180.127472,1417.677002,-13.911469,269.310699,1106.472778,-122.055771,295.754486,917.484497,33.812782
0.5,180.031204,1417.89856,-13.762041,270.300842,1107.318848,-123.449852,296.429474,920.936829,36.287502
0.508,179.924118,1418.146729,-13.64461,271.369049,1108.198486,-124.929298,297.314392,924.788696,38.949821
0.517,179.850311,1418.450562,-13.550376,272.340363,1109.115234,-126.493217,298.124573,928.93335,41.674248
0.525,179.769058,1418.761841,-13.462284,273.249115,1110.018799,-128.123886,298.933533,933.463196,44.56358
0.533,179.616943,1419.065796,-13.371524,274.082275,1110.923096,-129.809753,299.947144,938.377625,47.669765
0.542,179.541443,1419.424438,-13.247991,274.837128,1111.799561,-131.519928,301.001282,943.727661,51.11937
0.55,179.465927,1419.754639,-13.189963,275.619202,1112.780884,-133.201553,302.245087,949.530701,54.54565
0.558,179.407913,1420.053345,-13.201447,276.253296,1113.704712,-134.817108,303.48996,955.727173,57.904583
0.567,179.306458,1420.365479,-13.246481,276.965759,1114.656982,-136.401779,304.95636,962.405823,61.238434
0.575,179.217972,1420.672119,-13.332347,277.567291,1115.567017,-137.898102,306.546875,969.412476,65.019249
0.583,179.164658,1420.954102,-13.515825,278.16449,1116.459106,-139.234558,308.035461,976.725586,69.091873
0.592,179.130447,1421.262817,-13.747959,278.768524,1117.172119,-140.383484,309.571655,984.433472,73.158791
0.6,179.094482,1421.563354,-14.015944,279.432037,1117.827881,-141.304596,311.206085,992.531738,77.04425
0.608,179.049362,1421.931641,-14.398992,280.21344,1118.427979,-141.906525,312.761261,1000.719788,81.077774
0.617,178.968689,1422.266357,-14.861072,281.199463,1118.930542,-142.277771,314.602875,1009.517456,85.138054
0.625,178.868225,1422.62561,-15.277314,282.285675,1119.457886,-142.3284,316.337677,1018.353943,89.308487
0.633,178.684723,1422.974243,-15.849047,283.613159,1119.975952,-141.958313,318.101562,1027.364136,93.530167
0.642,178.464874,1423.321533,-16.359552,285.169617,1120.42749,-141.300156,320.002441,1036.568115,97.811859
0.65,178.264404,1423.682373,-16.922462,287.071198,1120.877441,-140.147308,322.279449,1046.187012,102.184746
0.658,178.029739,1424.080933,-17.486523,289.322357,1121.34082,-138.640747,324.317444,1055.901855,106.668289
0.667,177.744354,1424.481567,-17.988089,291.941284,1121.93396,-136.690491,326.720978,1066.004639,111.297935
0.675,177.420212,1425.001709,-18.583012,294.903381,1122.540771,-134.225906,329.305054,1076.597412,116.027847
0.683,177.110077,1425.519897,-19.149157,298.318604,1123.262207,-131.180389,331.973999,1087.603027,120.926659
0.692,176.832703,1425.994629,-19.625748,302.039276,1124.137085,-127.645103,334.604675,1098.932739,125.973778
0.7,176.460861,1426.519043,-20.23278,306.328827,1125.161987,-123.474937,337.435791,1110.734985,131.148468
0.708,176.039444,1427.056519,-20.907551,311.037842,1126.440063,-118.744781,340.385864,1122.738037,136.56218
0.717,175.540894,1427.649414,-21.626537,315.966583,1127.934692,-113.435905,343.526672,1135.159058,142.133865
0.725,175.061188,1428.323853,-22.326841,321.323975,1129.817871,-107.610123,346.536957,1147.959229,147.664062
0.733,174.447586,1429.032837,-23.053814,326.916534,1131.970581,-101.24485,349.712006,1160.991333,153.181717
0.742,173.794067,1429.778809,-23.902157,332.736633,1134.39917,-94.318024,352.798096,1174.168335,158.616425
0.75,173.269806,1430.518555,-24.845957,338.718384,1137.214233,-86.998619,356.102142,1187.608887,164.259995
0.758,172.575317,1431.381104,-25.960251,344.603607,1140.580811,-79.349167,359.013916,1201.331177,169.837448
0.767,171.954361,1432.149658,-26.924618,350.611328,1144.403687,-71.464424,361.810272,1215.030518,175.246445
0.775,171.162155,1433.04126,-28.050905,356.432922,1148.763184,-63.261086,364.567413,1228.948853,180.569046
0.783,170.51004,1434.028564,-29.141188,362.184082,1153.641113,-54.94978,367.202301,1242.937256,185.719864
0.792,169.73732,1434.921387,-30.369505,367.788971,1159.082642,-46.600075,369.439819,1256.86853,190.640915
0.8,168.913467,1435.807983,-31.588421,372.939178,1164.897827,-37.676071,371.480347,1270.74939,195.490311
0.808,168.015823,1436.933838,-32.838631,377.881439,1171.314209,-29.245132,373.4534,1284.484131,200.325394
0.817,167.233337,1437.981323,-34.087799,382.53299,1177.825684,-21.021088,375.079285,1298.079468,205.117172
0.825,166.205704,1438.938721,-35.397179,386.966461,1185.059448,-12.801345,376.576019,1311.584473,209.635834
0.833,165.257599,1440.062256,-36.617748,390.599548,1192.527588,-4.831336,377.94812,1325.141968,213.986176
0.842,164.283234,1441.16626,-37.815952,393.960663,1200.248169,2.983068,378.710815,1338.065796,218.336182
0.85,163.227539,1442.165894,-39.041664,396.769226,1208.130737,10.44541,379.670258,1351.174683,222.257645
0.858,162.307205,1443.294189,-40.06245,399.1922,1216.236816,17.653677,380.303375,1364.081055,226.139008
0.867,161.240891,1444.313843,-41.039009,401.178772,1224.597534,24.524137,380.732574,1376.865723,229.851807
0.875,160.129868,1445.263062,-41.866699,402.818542,1232.999023,31.224609,381.10495,1389.584595,233.125153
0.883,159.00975,1446.290527,-42.843418,403.944336,1241.442871,37.594925,381.546051,1402.156738,236.335953
0.892,157.77803,1447.338745,-43.914848,404.849792,1249.984009,43.613716,381.735718,1414.372559,239.359512
0.9,156.571335,1448.172241,-44.669716,405.638794,1258.496582,49.483555,381.84259,1426.41394,242.013138
0.908,155.194641,1449.033569,-45.498878,405.973602,1267.07605,54.731709,381.908203,1438.100708,244.765701
0.917,153.741531,1449.948608,-46.237011,406.091614,1275.630249,59.650768,381.726318,1449.391602,247.358719
0.925,152.38681,1450.793335,-47.065002,405.890594,1284.182251,64.424133,381.451904,1460.41687,249.763046
0.933,150.782516,1451.553589,-47.909458,405.447632,1292.746338,68.573143,381.116364,1470.899536,252.257706
0.942,149.325333,1452.379883,-48.577744,404.843994,1301.149536,72.435616,380.612366,1480.970459,254.74649
0.95,147.678513,1453.163452,-49.201805,404.002136,1309.505371,76.049004,380.033203,1490.615967,257.337189
0.958,145.950851,1453.819946,-49.878357,403.059235,1317.762573,79.420143,379.387726,1499.891846,259.715729
0.967,144.292984,1454.552856,-50.529205,401.953094,1325.741943,82.367142,378.646545,1508.952026,261.911163
0.975,142.617905,1455.262451,-51.198261,400.661102,1333.610474,85.085854,377.732178,1517.560425,264.02063
0.983,140.887543,1455.923096,-51.783947,399.212677,1341.299683,87.516632,376.913177,1526.0354,266.022186
0.992,139.209061,1456.484497,-52.38868,397.651611,1348.809204,89.866028,376.043732,1534.175415,267.798401
1,137.542633,1457.163696,-52.976311,395.980865,1356.119141,91.896423,375.093445,1542.103516,269.355042
1.008,135.843491,1457.664429,-53.600185,394.127991,1363.188477,93.839211,374.192291,1549.812744,270.787689
1.017,134.08606,1458.171143,-54.192802,392.213074,1370.102905,95.380943,373.15979,1557.18103,272.205994
1.025,132.473465,1458.678223,-54.73933,390.232697,1376.751221,96.965645,372.225983,1564.357056,273.410736
1.033,130.952591,1459.21167,-55.275242,388.074188,1383.220825,98.347267,371.106628,1571.2323,274.647552
1.042,129.358902,1459.6604,-55.97049,385.899536,1389.594116,99.493553,369.998718,1577.905518,275.776276
1.05,127.978874,1460.139526,-56.351421,383.701965,1395.849731,100.664558,368.979004,1584.450684,277.047485
1.058,126.514938,1460.557617,-56.952015,381.413239,1401.945068,101.753479,367.957703,1590.863892,278.036133
1.067,125.151115,1461.129272,-57.453957,379.094574,1407.944092,102.652107,367.009308,1597.226074,279.066071
1.075,123.71418,1461.641724,-57.990913,376.725677,1413.934692,103.432945,366.12851,1603.442383,279.866699
1.083,122.297165,1462.033813,-58.542252,374.280487,1419.74292,104.388725,365.071075,1609.549316,280.713654
1.092,120.88633,1462.456787,-58.905937,371.808899,1425.540405,105.1437,364.076996,1615.519409,281.601044
1.1,119.487289,1462.856689,-59.468185,369.310852,1431.139893,105.811234,363.093903,1621.406982,282.335785
1.108,118.104698,1463.285889,-59.791004,366.694092,1436.806763,106.347672,362.035034,1627.123901,282.666534
1.117,116.679291,1463.577148,-60.307793,363.960449,1442.216797,106.891762,360.943512,1632.75,283.009003
1.125,115.267723,1463.900757,-60.678005,361.225067,1447.577148,107.195862,359.776764,1638.203735,283.380371
1.133,113.878159,1464.183472,-61.035793,358.337677,1452.781372,107.440987,358.572784,1643.413208,283.706848
1.142,112.590347,1464.352417,-61.555813,355.428864,1457.807861,107.720169,357.346619,1648.322632,284.010712
1.15,111.264198,1464.633789,-61.85844,352.376221,1462.763916,107.869431,356.102234,1653.172607,284.17453
1.158,109.933678,1464.795288,-62.289139,349.325531,1467.611084,107.851044,354.870026,1657.811157,284.298309
1.167,108.653831,1465.020508,-62.671951,346.282104,1472.271484,107.920494,353.53598,1662.216431,284.223297
1.175,107.268219,1465.186035,-63.055805,343.142059,1476.759888,107.966522,352.165253,1666.578857,284.135223
1.183,106.023567,1465.319214,-63.318932,339.966431,1481.064575,107.913132,350.735931,1670.69165,284.004913
1.192,104.791916,1465.509888,-63.676929,336.865967,1485.236816,107.857384,349.326324,1674.732178,283.8125
1.2,103.590828,1465.679077,-63.990303,333.796875,1489.204956,107.815453,347.776184,1678.626343,283.503815
1.208,102.539513,1465.895752,-64.298134,330.723846,1493.02771,107.736053,346.189453,1682.390137,283.147217
1.217,101.416306,1466.040161,-64.541481,327.65097,1496.671875,107.693741,344.641876,1685.991455,282.761444
1.225,100.46109,1466.315918,-64.854286,324.53891,1500.139282,107.597519,342.96814,1689.437622,282.285736
1.233,99.468994,1466.488892,-65.159866,321.500793,1503.405884,107.581825,341.400726,1692.822144,281.81604
1.242,98.452049,1466.685059,-65.388397,318.48111,1506.502686,107.591164,339.699524,1696.198853,281.049103
1.25,97.593018,1466.900024,-65.649849,315.594299,1509.578491,107.602676,337.973694,1699.500122,280.205414
1.258,96.703972,1467.075928,-65.96209,312.737244,1512.474976,107.658676,336.422363,1702.719116,279.414886
1.267,95.926369,1467.235596,-66.242653,309.902344,1515.166748,107.780235,334.668365,1705.853149,278.417389
1.275,94.958702,1467.314819,-66.463768,307.3302,1517.737549,107.978462,333.046265,1709.019409,277.358337
1.283,94.211617,1467.490845,-66.666245,304.704956,1520.189575,108.053505,331.290588,1711.947266,276.16629
1.292,93.419937,1467.596558,-66.928116,302.111908,1522.587524,108.039757,329.406097,1714.747803,275.082611
1.3,92.714523,1467.702881,-67.212524,299.655487,1524.833008,108.16198,327.581909,1717.486206,273.977661
1.308,92.001755,1467.855103,-67.461029,297.292389,1527.060425,108.149017,325.703247,1720.135864,272.903809
1.317,91.245651,1468.014526,-67.691971,294.909119,1529.037231,108.205536,323.85379,1722.693359,271.751312
1.325,90.601479,1468.178467,-67.891624,292.712524,1531.006348,108.12468,321.88504,1724.996948,270.769684
1.333,90.004868,1468.359375,-68.017632,290.73349,1532.827637,108.129539,319.900818,1727.332397,269.822113
1.342,89.49836,1468.530396,-68.211853,288.84552,1534.548096,108.086136,317.989227,1729.437988,268.962006
1.35,88.979759,1468.700439,-68.404564,287.111267,1536.143433,108.125237,315.910706,1731.313232,268.342255
1.358,88.423584,1468.912964,-68.497078,285.446625,1537.550659,108.171425,313.872345,1733.114014,267.725983
1.367,88.026382,1469.0625,-68.594482,283.971558,1538.963135,108.229225,311.795685,1734.791626,267.215637
1.375,87.659279,1469.246948,-68.760544,282.451538,1540.190308,108.251328,309.776917,1736.256714,266.846527
