1.23,,,,,,,,,
,,,,,,,,,
Type,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
0.15,-39.627602,1400.374878,-172.594269,-208.844131,1149.883545,-295.374298,-10.138991,988.685974,-275.061951
0.158,-40.701267,1398.775635,-173.394836,-208.632278,1147.481201,-297.16391,-9.174286,987.413452,-275.562653
0.167,-41.844208,1396.728394,-174.080841,-208.286911,1144.934082,-298.962952,-8.132182,985.874451,-276.199554
0.175,-42.970482,1394.622437,-174.640747,-207.885696,1142.464233,-300.820282,-7.172549,984.422485,-276.884552
0.183,-43.993378,1392.361938,-175.173706,-207.514877,1139.859375,-302.691223,-6.164064,982.84436,-277.557037
0.192,-45.224041,1390.136719,-175.777847,-207.003708,1137.293335,-304.645386,-5.094544,981.042236,-278.182129
0.2,-46.300884,1387.766113,-176.26033,-206.414291,1134.549438,-306.642395,-4.136461,979.232422,-278.856659
0.208,-47.436359,1385.491089,-176.830887,-205.807266,1131.988281,-308.73645,-3.133394,977.450378,-279.664764
0.217,-48.58046,1383.163818,-177.347916,-205.007614,1129.441162,-310.85611,-1.950357,975.608582,-280.500092
0.225,-49.596867,1380.919556,-177.815536,-204.038513,1126.911499,-313.059174,-0.771895,973.727844,-281.341217
0.233,-50.696281,1378.890137,-178.309235,-202.966476,1124.568604,-315.246307,0.508176,971.954224,-282.283142
0.242,-51.742794,1376.924316,-178.874969,-201.707504,1122.24353,-317.578186,1.984773,970.326782,-283.384888
0.25,-52.673038,1375.260498,-179.336044,-200.238068,1120.22522,-319.836151,3.728907,968.869507,-284.446411
0.258,-53.639156,1373.723877,-179.855743,-198.612823,1118.354248,-322.056274,5.751396,967.65686,-285.417755
0.267,-54.462704,1372.453369,-180.271576,-196.618698,1116.791748,-324.37735,7.93475,966.664734,-286.235718
0.275,-55.251114,1371.449341,-180.587051,-194.424866,1115.562012,-326.632416,10.403252,966.074219,-287.033234
0.283,-55.926918,1370.677002,-180.848648,-191.759125,1114.618652,-329.145233,13.284057,965.861694,-287.629028
0.292,-56.47797,1370.315552,-180.985001,-188.72699,1113.993286,-331.741577,16.466509,966.054321,-287.949158
0.3,-56.947483,1370.212891,-181.047302,-185.423889,1113.622925,-334.453491,20.049328,966.793091,-288.118805
0.308,-57.260899,1370.353027,-181.006134,-181.36937,1113.555176,-337.231537,23.98299,968.016052,-288.26062
0.317,-57.370129,1370.702271,-180.856934,-177.520645,1114.052979,-340.231781,28.552351,969.857117,-287.97467
0.325,-57.281876,1371.376221,-180.681885,-172.710449,1114.471558,-343.192169,33.427814,972.189392,-287.521606
0.333,-57.07103,1372.429565,-180.590836,-167.745987,1115.469238,-346.213654,38.857845,975.321167,-287.02829
0.342,-56.58461,1373.639282,-180.444809,-162.397598,1116.605591,-349.178314,44.987984,979.056274,-286.355225
0.35,-55.744446,1375.061279,-180.137314,-156.762985,1118.045044,-351.958099,51.57914,983.525696,-285.697693
0.358,-54.820038,1376.782104,-180.019028,-150.734253,1119.600098,-354.687378,58.958939,988.869141,-284.746979
0.367,-53.533413,1378.63916,-179.647537,-144.405731,1121.589233,-357.343536,67.029236,995.077881,-283.704803
0.375,-52.039585,1380.738281,-179.03064,-137.635391,1123.575928,-359.563385,75.874931,1002.479553,-282.563538
0.383,-50.514175,1382.977417,-178.33078,-130.54776,1125.702026,-361.728088,85.249115,1010.818848,-280.902313
0.392,-48.971931,1385.408569,-177.458237,-122.983429,1127.815552,-363.585022,95.400932,1020.423645,-279.071533
0.4,-47.370148,1387.857666,-176.334396,-114.982285,1130.003906,-365.189026,105.964607,1031.258667,-277.120697
0.408,-45.959068,1390.522583,-175.23877,-106.240662,1132.110229,-366.549805,117.25518,1043.214722,-275.07962
0.417,-44.60968,1393.239136,-173.92627,-97.194122,1134.504517,-367.533875,128.951385,1056.172485,-272.913971
0.425,-43.422695,1395.876099,-172.593719,-87.272026,1136.446655,-368.340637,141.076691,1070.122803,-270.60733
0.433,-42.430378,1398.522949,-171.18338,-76.813957,1138.410522,-368.749237,153.244659,1084.690063,-268.280518
0.442,-41.62149,1400.869385,-169.591171,-66.038643,1140.472534,-368.797241,165.464554,1099.69043,-265.875305
0.45,-40.835602,1403.487183,-168.185837,-54.475449,1142.683716,-368.457947,177.525024,1115.090454,-263.282898
0.458,-40.241356,1405.88855,-167.047562,-42.68351,1144.952271,-367.698395,189.33609,1130.41333,-260.692963
0.467,-39.787167,1408.28833,-165.980881,-30.541645,1147.448975,-366.571411,200.910995,1145.6427,-257.987274
0.475,-39.18158,1410.559448,-164.91185,-18.257231,1150.000977,-364.988434,212.334686,1160.442993,-255.519028
0.483,-38.650642,1412.588989,-163.981812,-5.616187,1152.815674,-362.672302,223.445572,1174.164307,-252.918182
0.492,-38.121975,1414.569214,-163.134857,6.750454,1156.068726,-360.30191,234.720535,1187.187744,-250.953796
0.5,-37.657696,1416.340454,-162.402191,19.28949,1159.778809,-357.552582,245.97287,1198.76355,-248.716019
0.508,-36.873695,1418.040039,-161.464401,31.505793,1163.893188,-354.645569,257.350403,1209.088501,-246.47522
0.517,-36.217632,1419.493042,-160.689117,43.586155,1168.150635,-351.328918,268.975983,1218.602051,-244.113983
0.525,-35.36919,1420.885132,-159.790558,55.197632,1172.721802,-347.843506,280.8479,1227.25,-241.674591
0.533,-34.441799,1422.03479,-158.767517,66.597672,1177.271606,-343.986664,292.751862,1235.603638,-239.573959
0.542,-33.341469,1423.053101,-157.848221,77.442856,1181.72937,-339.789825,304.486877,1243.729248,-237.874603
0.55,-31.942528,1423.874512,-156.742645,87.758629,1186.11731,-335.34201,316.082306,1251.733887,-236.440567
0.558,-30.5697,1424.55481,-155.574493,97.493217,1190.321777,-330.518463,327.15509,1259.789429,-235.544312
0.567,-29.210346,1425.153076,-154.551651,106.687447,1194.348389,-325.531403,337.703461,1267.539917,-235.071121
0.575,-27.72904,1425.724854,-153.491348,115.415947,1198.079956,-320.292114,347.580353,1274.918091,-234.92485
0.583,-26.112288,1426.224609,-152.420532,123.329453,1201.607788,-315.035034,356.948303,1281.581665,-235.085571
0.592,-24.673271,1426.631226,-151.490402,130.720978,1205.039429,-309.605499,365.660248,1287.27356,-235.36235
0.6,-23.178391,1426.89563,-150.554794,137.300385,1208.328125,-304.285828,373.763214,1292.003296,-235.57753
0.608,-21.790438,1427.104858,-149.561722,143.379623,1211.411499,-299.061401,381.06488,1295.659668,-235.929352
0.617,-20.509363,1427.151855,-148.641235,148.755508,1214.546143,-294.096008,388.249237,1298.034546,-235.912567
0.625,-19.367672,1427.160645,-147.69075,153.697525,1217.373047,-289.192505,394.528229,1299.519287,-236.062347
0.633,-18.426924,1427.116821,-146.865189,158.030273,1220.181885,-284.592407,400.572632,1299.807739,-235.949921
0.642,-17.531406,1426.924927,-146.005951,161.924942,1222.8479,-280.260254,406.315491,1298.869019,-235.736862
0.65,-16.845345,1426.718262,-145.267014,165.410767,1225.233032,-276.087799,411.468445,1296.800049,-235.486053
0.658,-16.301828,1426.454956,-144.59729,168.369232,1227.406372,-272.258911,416.262482,1293.804932,-235.214523
0.667,-15.9084,1426.113525,-143.997726,171.070221,1229.258057,-268.594177,420.466644,1289.80249,-234.871857
0.675,-15.646577,1425.726807,-143.475769,173.205032,1230.742188,-265.268982,423.963654,1285.468384,-234.504791
0.683,-15.49994,1425.356079,-143.052505,174.981644,1231.756714,-262.328491,426.89682,1280.417725,-234.155212
0.692,-15.337886,1424.966064,-142.733063,176.44165,1232.459229,-259.705658,429.376709,1274.925659,-233.768402
0.7,-15.173635,1424.458008,-142.392029,177.533981,1232.645996,-257.3797,431.085571,1269.118408,-233.53331
0.708,-15.049411,1423.805176,-142.186264,178.185883,1232.576294,-255.476562,432.292023,1263.564697,-233.531097
0.717,-14.87548,1422.979126,-142.052399,178.542145,1232.104248,-253.883774,433.139496,1257.582397,-233.203857
0.725,-14.648159,1421.934204,-142.021973,178.677002,1231.406372,-252.604752,433.630005,1251.501953,-232.757919
0.733,-14.434476,1420.614014,-142.049072,178.699249,1230.438232,-251.608826,433.866974,1245.177612,-232.311249
0.742,-14.257025,1419.210815,-142.074417,178.489594,1229.397461,-250.827728,433.687225,1239.071045,-231.832932
0.75,-14.090535,1417.619141,-142.039825,178.252579,1228.033813,-250.201828,433.401093,1232.822632,-231.391769
0.758,-14.012041,1416.057861,-141.97023,178.076233,1226.422119,-249.825577,432.825256,1226.720703,-230.905746
0.767,-13.837854,1414.319336,-141.819382,177.688004,1224.459717,-249.389542,432.406097,1220.019897,-230.433273
0.775,-13.664865,1412.595459,-141.639343,177.243896,1222.066528,-248.923584,431.482697,1213.293701,-230.013779
0.783,-13.562295,1410.776733,-141.39209,176.778885,1219.375,-248.330734,430.382812,1206.020386,-229.761154
0.792,-13.486181,1408.978882,-141.198563,176.134537,1216.426758,-247.732483,428.888489,1198.526123,-229.729095
0.8,-13.378484,1407.139648,-140.969208,175.392746,1213.207764,-247.042923,427.543457,1190.691406,-229.772171
0.808,-13.365554,1405.406738,-140.773026,174.358688,1209.676636,-246.217117,425.461212,1183.216919,-230.38266
0.817,-13.454556,1403.692871,-140.64476,173.306854,1206.123169,-245.413971,423.380035,1176.268066,-231.171906
0.825,-13.51014,1401.996948,-140.535446,171.94075,1202.455811,-244.506363,421.45752,1169.717041,-231.663193
0.833,-13.690447,1400.522095,-140.553192,170.463776,1198.687744,-243.629257,419.608154,1163.910522,-231.835892
0.842,-13.82995,1399.09668,-140.682831,168.890991,1195.113525,-242.858627,417.837555,1158.819214,-231.984299
0.85,-14.056288,1397.928833,-141.047653,167.402466,1191.957397,-242.29129,416.322845,1154.558594,-232.068741
0.858,-14.316265,1396.973877,-141.506485,165.978409,1189.064209,-241.730438,415.073181,1151.098633,-232.135254
0.867,-14.483717,1396.208374,-142.137207,164.641251,1186.608887,-241.409424,414.098999,1148.268921,-231.852341
0.875,-14.684082,1395.749146,-142.742538,163.506485,1184.828003,-241.363861,413.160645,1146.245117,-231.740051
0.883,-14.881102,1395.560303,-143.425964,162.511383,1183.607666,-241.657028,412.600281,1144.70166,-231.472488
0.892,-15.076881,1395.730591,-143.99649,161.878326,1182.916992,-241.880005,412.087433,1143.796509,-231.289734
0.9,-15.157809,1396.165405,-144.436676,161.412201,1182.734497,-242.322662,411.706207,1143.259888,-231.037216
0.908,-15.162011,1396.837036,-144.657715,161.284821,1183.105835,-242.990265,411.510559,1143.192871,-230.841293
0.917,-15.030319,1397.741577,-144.714737,161.388092,1183.834717,-243.558395,411.609772,1143.632446,-230.680878
0.925,-14.85361,1398.928223,-144.674423,161.791077,1184.981201,-244.225266,411.86911,1144.523804,-230.673355
0.933,-14.591356,1400.384521,-144.432724,162.342133,1186.657349,-244.86824,412.239899,1146.029785,-230.704437
0.942,-14.032908,1401.895752,-144.029373,163.106384,1188.502319,-245.419266,412.832489,1147.918091,-230.873611
0.95,-13.556264,1403.662231,-143.557999,164.067307,1190.817871,-245.96611,413.6409,1150.159424,-230.898407
0.958,-12.840347,1405.380981,-143.006775,165.180786,1193.317017,-246.419724,414.695099,1152.722412,-231.136887
0.967,-12.256258,1407.335449,-142.509323,166.274551,1196.073853,-246.977325,415.736542,1155.63147,-231.336823
0.975,-11.401846,1409.235229,-141.87439,167.563019,1199.005249,-247.553802,416.990082,1158.881348,-231.678818
0.983,-10.542026,1411.239624,-141.255478,168.814606,1202.024292,-248.047958,418.356659,1162.259644,-231.96312
0.992,-9.667662,1413.068359,-140.635193,170.120438,1205.118774,-248.554337,419.863342,1165.715576,-232.372879
1,-8.909527,1415.003906,-140.026657,171.460205,1208.151245,-248.913376,421.332245,1169.279785,-232.798477
1.008,-7.874479,1416.736206,-139.299591,172.839294,1211.053833,-249.398605,422.873627,1172.84082,-233.205475
1.017,-6.965868,1418.537476,-138.780685,174.063278,1213.884766,-249.865524,424.366791,1176.36377,-233.513809
1.025,-6.082691,1420.151123,-138.180481,175.418915,1216.559814,-250.200989,425.943237,1179.886108,-233.787277
1.033,-5.119962,1421.677979,-137.643738,176.747498,1218.989258,-250.481491,427.495667,1183.230469,-234.172043
1.042,-4.233043,1423.117798,-137.163589,177.94545,1221.418579,-250.853745,428.990173,1186.50708,-234.675034
1.05,-3.359536,1424.39563,-136.749115,179.267288,1223.463501,-251.05098,430.666443,1189.568115,-235.145187
1.058,-2.391479,1425.571899,-136.326706,180.420471,1225.375854,-251.2668,431.892395,1192.526367,-235.677231
1.067,-1.619734,1426.657471,-135.999695,181.593506,1227.223022,-251.376297,433.246399,1195.272705,-236.240906
1.075,-0.832351,1427.591187,-135.688858,182.698715,1228.767212,-251.497955,434.511536,1197.939453,-236.648529
1.083,-0.106831,1428.411133,-135.387894,183.758453,1230.301636,-251.601547,435.807953,1200.253418,-237.010818
1.092,0.497656,1429.124023,-135.09137,184.730804,1231.724976,-251.84935,436.733734,1202.436279,-237.376572
1.1,1.157937,1429.756836,-134.889801,185.68631,1233.086182,-252.03743,437.797821,1204.460938,-237.789932
1.108,1.738944,1430.338867,-134.701935,186.436554,1234.179321,-252.377838,438.688965,1206.384155,-238.292358
1.117,2.178014,1430.834473,-134.571716,187.115036,1235.36731,-252.753738,439.510712,1208.016357,-238.635925
1.125,2.648605,1431.219727,-134.408554,187.754562,1236.376099,-253.161011,440.174744,1209.471069,-238.922012
1.133,3.142025,1431.526001,-134.245377,188.200958,1237.160767,-253.599472,440.717102,1210.769531,-239.238937
1.142,3.540704,1431.829346,-134.170959,188.572708,1237.902344,-254.210617,441.377167,1211.857788,-239.430099
1.15,3.911098,1432.051514,-134.130173,188.730606,1238.443848,-254.694305,441.698578,1212.738281,-239.656723
1.158,4.239074,1432.221924,-134.08873,188.839264,1238.919434,-255.363876,441.829071,1213.357422,-239.961884
1.167,4.513965,1432.315308,-134.098434,188.767654,1239.214966,-256.024902,441.955872,1213.700195,-240.150421
1.175,4.717949,1432.363647,-134.123917,188.601913,1239.315063,-256.626312,441.922211,1213.856812,-240.239365
1.183,4.874615,1432.384155,-134.185516,188.304047,1239.33606,-257.359833,441.808563,1213.720581,-240.402023
1.192,5.002302,1432.359741,-134.294601,187.886017,1239.172852,-258.059082,441.545471,1213.399414,-240.52243
1.2,5.039886,1432.291382,-134.498322,187.370407,1238.89856,-258.83313,441.086884,1212.921265,-240.71402
1.208,5.042598,1432.201416,-134.717667,186.795242,1238.546143,-259.459442,440.423126,1212.145264,-240.873337
1.217,4.968609,1432.041992,-134.954041,186.010437,1238.026489,-260.253418,439.796875,1211.19751,-241.102798
1.225,4.860772,1431.841919,-135.194031,185.193604,1237.267212,-260.945923,439.127716,1209.934814,-241.254501
1.233,4.654162,1431.533936,-135.523788,184.289902,1236.53125,-261.724945,438.082245,1208.47229,-241.490494
1.242,4.3561,1431.174683,-135.887436,183.228241,1235.669189,-262.509064,437.009277,1206.799683,-241.717102
1.25,3.907523,1430.699829,-136.335648,182.149673,1234.505615,-263.34613,435.966644,1204.927612,-241.908203
1.258,3.377872,1430.182129,-136.838806,180.990189,1233.312866,-264.051514,434.708496,1202.810669,-242.11969
1.267,2.838129,1429.614868,-137.308823,179.685104,1232.036621,-264.984985,433.447266,1200.395874,-242.349915
1.275,2.336118,1428.968994,-137.855103,178.361389,1230.719116,-265.64444,432.131805,1197.964233,-242.532593
1.283,1.650404,1428.181274,-138.498444,177.074951,1229.220215,-266.543976,430.638885,1195.276001,-242.818176
1.292,0.943126,1427.406494,-139.091187,175.579712,1227.642944,-267.32309,428.9599,1192.506226,-243.09874
1.3,0.165556,1426.520996,-139.733475,174.106277,1226.206299,-268.172729,427.214935,1189.734863,-243.298401
1.308,-0.722404,1425.616699,-140.340073,172.596802,1224.544556,-268.984924,425.507172,1186.69458,-243.588943
1.317,-1.64665,1424.704834,-140.971664,171.025711,1222.833496,-269.766876,423.61319,1183.636719,-243.887375
1.325,-2.620173,1423.65332,-141.508606,169.296539,1221.305664,-270.756287,421.562531,1180.415649,-244.111954
1.333,-3.823555,1422.568237,-142.08548,167.556274,1219.583862,-271.645447,419.544769,1177.072876,-244.581863
1.342,-4.823124,1421.412231,-142.591888,165.786057,1217.877686,-272.597137,417.459686,1173.569458,-244.90274
1.35,-6.225904,1420.221191,-143.063217,163.962402,1216.272217,-273.675751,415.188324,1169.973999,-244.92366
1.358,-7.424611,1419.016357,-143.5186,162.067169,1214.619385,-274.694916,412.798737,1166.131104,-245.031494
1.367,-8.789117,1417.690063,-143.970856,160.219131,1212.804321,-275.802429,410.483795,1162.203735,-245.063446
1.375,-10.105056,1416.305664,-144.294525,158.250458,1211.205566,-277.026611,408.016907,1158.332397,-245.039032
1.383,-11.526424,1414.957764,-144.665863,156.238831,1209.5448,-278.262848,405.438538,1154.442383,-245.03717
1.392,-13.013045,1413.571655,-145.04744,154.297089,1207.791382,-279.554535,402.80545,1150.652466,-244.989075
1.4,-14.456545,1412.121216,-145.352539,152.296692,1206.126221,-280.913483,400.207581,1146.975952,-244.882324
1.408,-15.887745,1410.723633,-145.746475,150.258835,1204.671143,-282.420624,397.566742,1143.409546,-244.922089
1.417,-17.260925,1409.403442,-146.094223,148.212753,1203.116211,-283.911865,394.924988,1139.890991,-244.665878
1.425,-18.645151,1408.068359,-146.421936,146.282303,1201.579834,-285.577789,392.240967,1136.436279,-244.380005
1.433,-19.847891,1406.801025,-146.683548,144.315979,1200.310425,-287.210938,389.609833,1133.111206,-243.946503
1.442,-21.024187,1405.601318,-146.958557,142.399078,1199.269043,-289.105347,386.959595,1130.037964,-243.407745
1.45,-22.049389,1404.494507,-147.167664,140.643097,1198.490723,-291.112946,384.395813,1127.087524,-242.891388
1.458,-22.937128,1403.557739,-147.331802,139.107071,1197.980225,-293.405792,381.878815,1124.608154,-242.277817
1.467,-23.695337,1402.807373,-147.471161,137.736786,1197.877319,-295.69812,379.347626,1122.488159,-241.584229
1.475,-24.324335,1402.20105,-147.638885,136.490906,1198.069946,-298.284729,377.066376,1120.969604,-241.079422
1.483,-24.695454,1401.78479,-147.6548,135.543839,1198.589355,-301.037903,375.133606,1119.978516,-240.426544
1.492,-24.923553,1401.581177,-147.57132,134.851456,1199.483765,-303.83313,372.862457,1119.202393,-238.462723
1.5,-25.027248,1401.554932,-147.429504,134.291992,1200.885254,-306.605652,370.965363,1119.351074,-236.953522
1.508,-25.005562,1401.751465,-147.218948,133.895386,1202.613525,-309.602325,369.334442,1120.198486,-235.331406
1.517,-24.872869,1402.156128,-146.955231,133.777283,1204.729614,-312.466919,367.908142,1121.842773,-233.599945
1.525,-24.516506,1402.809692,-146.584824,133.706818,1207.96167,-317.003296,366.721588,1124.285156,-231.696442
1.533,-23.989941,1403.668823,-146.164398,134.048294,1209.995117,-318.208588,365.643524,1127.369019,-229.453384
1.542,-23.49346,1404.7052,-145.81662,134.247055,1213.575195,-322.218292,364.498627,1131.174805,-227.074677
1.55,-22.888466,1406.077881,-145.398834,134.374939,1217.233887,-325.4375,363.649078,1135.74585,-224.861343
1.558,-22.091694,1407.506836,-144.956924,134.951385,1220.666992,-327.984222,362.763184,1140.849121,-222.193161
1.567,-21.226372,1409.120972,-144.397888,135.498978,1224.096313,-330.334564,361.994904,1146.533691,-219.233139
1.575,-20.260971,1410.831421,-143.876709,136.712006,1226.176758,-330.483093,361.433624,1152.882202,-216.190353
1.583,-19.15757,1412.587769,-143.308609,137.50415,1229.442261,-332.297485,360.872101,1159.702637,-213.07608
1.592,-18.071295,1414.437012,-142.70134,138.427032,1232.551147,-333.927948,360.557648,1166.93042,-209.877533
1.6,-16.812284,1416.264771,-142.099701,139.352432,1235.531982,-335.260742,360.238403,1174.707886,-206.608124
1.608,-15.495364,1418.165039,-141.464142,140.433472,1238.335693,-336.35849,359.970673,1182.839478,-203.206192
1.617,-14.174434,1419.950806,-140.850281,141.695572,1240.907104,-337.276855,360.05896,1191.251953,-199.807968
1.625,-12.693336,1421.789673,-140.19577,143.028946,1243.246338,-337.83725,360.123474,1199.955444,-196.429871
1.633,-11.27437,1423.483154,-139.668243,144.65329,1245.309692,-338.040833,360.52594,1209.048096,-192.974991
1.642,-9.797336,1425.038208,-139.111511,146.370102,1247.145752,-337.953552,361.109344,1218.318726,-189.695602
1.65,-8.365973,1426.580688,-138.588303,148.395081,1248.649658,-337.412598,362.009949,1227.675415,-186.491669
1.658,-6.839501,1427.994873,-138.051865,150.543747,1249.958374,-336.549072,363.202332,1237.067017,-183.432968
1.667,-5.448865,1429.308716,-137.641891,152.86731,1250.981323,-335.332367,364.649811,1246.31897,-180.517914
1.675,-3.979449,1430.509033,-137.19249,155.455154,1251.813599,-333.664734,366.360687,1255.432007,-177.755859
1.683,-2.632593,1431.58667,-136.874908,158.155838,1252.384888,-331.721283,368.236725,1264.727173,-174.948151
1.692,-1.25602,1432.530884,-136.469177,161.007507,1252.671509,-329.430206,370.583649,1274.041138,-172.524567
1.7,-0.022951,1433.4104,-136.195831,164.050888,1252.781372,-326.780884,372.574066,1281.876465,-170.099091
1.708,1.324858,1434.098022,-135.852707,167.286896,1252.672729,-323.767609,375.221771,1290.553711,-167.937943
1.717,2.456215,1434.702881,-135.588715,170.493118,1252.373657,-320.512817,377.925507,1298.397827,-166.080368
1.725,3.786508,1435.147217,-135.292786,173.886887,1251.884521,-317.052826,380.83725,1305.928589,-164.243561
1.733,4.984924,1435.448608,-134.973953,177.273071,1251.383545,-313.240295,383.784271,1312.928833,-162.65947
1.742,6.224303,1435.735107,-134.724045,180.77713,1250.74939,-309.208862,387.143097,1319.786377,-161.078735
1.75,7.311135,1435.850952,-134.439774,184.233093,1250.101196,-304.992767,390.648285,1325.69812,-159.846436
1.758,8.537349,1435.960449,-134.203445,187.665115,1249.368286,-300.6651,394.50769,1331.658325,-159.193176
1.767,9.699392,1435.975464,-133.927628,191.070999,1248.774658,-296.111694,398.314606,1336.788574,-158.366455
1.775,10.619671,1435.990479,-133.728485,194.338821,1248.035034,-291.500244,402.31662,1340.983643,-157.551239
1.783,11.592868,1435.942261,-133.48082,197.557877,1247.452881,-286.716492,406.421112,1344.733887,-156.966614
1.792,12.540583,1435.8302,-133.186508,200.450897,1246.890137,-282.01709,410.49704,1347.843994,-156.454407
1.8,13.314651,1435.707275,-132.889099,203.366714,1246.262329,-277.221863,414.754425,1350.249023,-155.886078
1.808,14.016695,1435.581909,-132.522842,205.92128,1245.783325,-272.621948,419.075836,1352.008545,-155.649323
1.817,14.723302,1435.435303,-132.078278,208.246704,1245.371948,-268.110443,423.397369,1353.121094,-155.386841
1.825,15.291351,1435.290039,-131.648788,210.260941,1244.992065,-263.659302,427.600281,1353.453125,-155.305527
1.833,15.683737,1435.157715,-131.188431,212.093399,1244.513916,-259.465942,431.729858,1353.097046,-155.248642
1.842,15.982095,1435.023315,-130.791473,213.639084,1244.245117,-255.428192,435.934692,1352.161499,-155.281937
1.85,16.174437,1434.869141,-130.404739,214.891418,1243.993652,-251.659988,439.956024,1350.374268,-155.422729
1.858,16.215958,1434.70813,-130.048035,215.943726,1243.763184,-248.13382,443.785858,1347.82312,-155.624893
1.867,16.135113,1434.547241,-129.739944,216.640762,1243.496704,-244.871979,447.371399,1344.704712,-155.890167
1.875,15.929308,1434.348267,-129.474258,217.116348,1243.131958,-241.76564,450.884674,1340.798096,-156.295013
1.883,15.611808,1434.103027,-129.272308,217.379227,1242.74939,-239.097275,454.043335,1336.103882,-156.603378
1.892,15.12859,1433.892456,-129.168365,217.445587,1242.288574,-236.621063,456.922729,1330.862671,-157.056213
1.9,14.604334,1433.592896,-129.094345,217.306992,1241.645508,-234.320419,459.546204,1324.907227,-157.342361
1.908,13.9488,1433.257935,-129.124603,216.945419,1240.935547,-232.276352,461.881744,1318.280273,-157.994171
1.917,13.209098,1432.78479,-129.092896,216.343842,1240.026733,-230.386063,463.897003,1310.928345,-159.151306
1.925,12.454763,1432.230469,-129.080719,215.442337,1238.929688,-228.536942,465.251465,1303.120728,-159.658142
1.933,11.568205,1431.523071,-129.169052,214.515686,1237.760742,-226.971405,466.254913,1294.723511,-160.302155
1.942,10.603106,1430.785889,-129.29187,213.30954,1236.535767,-225.679596,466.890137,1285.690186,-161.456909
1.95,9.718145,1429.954102,-129.264267,211.961411,1234.949585,-224.453156,467.128815,1276.106445,-162.661285
1.958,8.723945,1428.966797,-129.347427,210.537048,1233.257568,-223.197708,466.918274,1266.157471,-164.207733
1.967,7.654235,1427.942871,-129.497406,208.84639,1231.515625,-222.296814,466.117706,1255.770264,-166.14566
1.975,6.602165,1426.88269,-129.483963,207.128159,1229.487793,-221.272537,464.864685,1245.078125,-167.984024
1.983,5.600519,1425.635376,-129.561722,205.301331,1227.246826,-220.455292,463.122864,1234.120239,-170.237549
1.992,4.510893,1424.386108,-129.592194,203.284668,1224.839966,-219.572479,460.822601,1223.09436,-172.608475
2,3.394319,1423.079956,-129.582993,201.201447,1222.231934,-218.877945,458.035614,1211.949341,-175.007523
2.008,2.40771,1421.807251,-129.542847,199.037689,1219.53894,-218.211227,454.792053,1200.997437,-177.281982
2.017,1.389363,1420.320679,-129.565216,196.816956,1216.589844,-217.482452,451.499298,1190.165283,-179.684723
