1.23,,,,,,,,,
,,,,,,,,,
Type,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
Name,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LWristOut,Sammy:LWristOut,Sammy:LWristOut
ID,10,10,10,12,12,12,15,15,15
,Position,Position,Position,Position,Position,Position,Position,Position,Position
Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
0.6,252.142487,1392.634155,70.492096,344.078247,1123.093384,-100.505669,369.206512,891.711975,-13.972761
0.608,251.983459,1391.365356,73.250244,344.67337,1122.290894,-98.378799,369.590698,890.849365,-12.03084
0.617,251.869888,1390.051636,75.994659,345.438171,1121.583374,-96.445244,369.966919,890.014771,-9.874829
0.625,251.70842,1388.416748,78.620987,345.889679,1120.593628,-94.125565,370.329254,889.033264,-7.780858
0.633,251.480011,1386.957031,81.294006,346.416016,1119.668579,-91.811623,370.751404,888.013672,-5.553406
0.642,251.271896,1385.481079,83.932899,346.826141,1118.574219,-89.506226,371.068054,886.883606,-3.310879
0.65,250.952271,1383.799072,86.677391,347.402496,1117.351318,-86.964874,371.452362,885.631592,-0.879281
0.658,250.656479,1382.209351,89.406639,347.77655,1116.115845,-84.600182,371.910339,884.385986,1.537994
0.667,250.387512,1380.476074,92.00988,348.272675,1114.776123,-82.001122,372.320343,883.036682,4.062089
0.675,249.996994,1378.686523,94.620323,348.769623,1113.281494,-79.369995,372.810547,881.672241,6.808466
0.683,249.604218,1376.883667,97.397957,349.128998,1111.704834,-76.715431,373.145538,880.119934,9.501655
0.692,249.253067,1375.067749,100.039032,349.635315,1110.024414,-73.848862,373.620331,878.521667,12.465951
0.7,248.734756,1372.906006,102.64933,350.211487,1108.244629,-70.985741,374.100586,876.835571,15.386738
0.708,248.364075,1370.90625,105.409485,350.709259,1106.379639,-68.109444,374.586945,875.07373,18.389111
0.717,247.889648,1368.818604,108.098839,351.149841,1104.351196,-65.0998,375.025269,873.148926,21.537626
0.725,247.43927,1366.641724,110.539474,351.67511,1102.350342,-62.048389,375.419525,871.240845,24.806961
0.733,247.184113,1364.621338,112.757263,352.118591,1100.171387,-58.881493,375.872253,869.276794,28.013815
0.742,246.732971,1362.459717,115.259239,352.469879,1098.019775,-55.826569,376.478821,867.222839,31.356253
0.75,246.118912,1360.115356,117.640045,352.872559,1095.676758,-52.607166,376.88324,865.078003,34.800449
0.758,245.667313,1357.959229,120.275757,353.270355,1093.424194,-49.293804,377.150085,862.887817,38.179226
0.767,245.053436,1355.722046,122.783836,353.377869,1090.984497,-46.007999,377.502197,860.715698,41.672657
0.775,244.496201,1353.581665,125.493126,353.573608,1088.553833,-42.662224,377.730652,858.241028,45.196663
0.783,244.102524,1351.1073,127.797829,353.774353,1085.945068,-39.32391,377.845703,855.838501,48.686813
0.792,243.511414,1348.74585,130.243118,353.791504,1083.359375,-35.975464,378.087402,853.480408,52.341999
0.8,242.978317,1346.271973,132.648743,353.779449,1080.64624,-32.585205,378.15918,850.93042,55.910194
0.808,242.506912,1343.793823,135.079468,353.773193,1078.022949,-29.329496,378.23877,848.429138,59.544456
0.817,241.977539,1341.223389,137.41217,353.700775,1075.26062,-26.223692,378.250458,845.87323,63.317844
0.825,241.263977,1338.779419,139.938217,353.610962,1072.564575,-23.247276,378.185394,843.195557,66.815521
0.833,240.565536,1336.162964,142.194519,353.088989,1069.432251,-19.617516,378.047302,840.556885,70.569344
0.842,240.267609,1333.619751,144.703812,352.935303,1066.509766,-16.506649,377.834625,837.792847,74.022514
0.85,239.858017,1331.001953,147.028595,352.551544,1063.518921,-13.321791,377.508545,834.931152,77.688492
0.858,239.314865,1328.192749,148.99649,352.302948,1060.386963,-10.23108,377.019745,831.991821,81.06192
0.867,238.866302,1325.426025,151.115433,352.026794,1057.245728,-7.122815,376.533264,829.00885,84.579895
0.875,238.521347,1322.835938,153.470535,351.672882,1054.039307,-4.052438,375.836761,825.905212,87.967712
0.883,237.949692,1320.16333,155.800446,351.434357,1050.67688,-0.900192,375.096008,822.766296,91.376205
0.892,237.544632,1317.311279,157.563217,351.003967,1047.408936,1.947937,374.482086,819.668823,94.778404
0.9,237.177292,1314.535767,159.516144,350.688141,1044.122681,5.205132,373.777222,816.511108,98.10321
0.908,236.742752,1311.831665,161.582657,350.200165,1040.751465,8.344751,372.782837,813.260681,101.618927
0.917,236.377457,1309.033569,163.384293,349.765625,1037.4646,11.141026,371.69458,810.113403,105.018616
0.925,236.023254,1306.084229,164.979416,349.213684,1034.046509,14.311675,370.817871,806.809692,108.577446
0.933,235.600128,1303.415894,166.989853,348.579926,1030.694702,17.716331,369.830627,803.548218,111.903046
0.942,235.086639,1300.706421,168.972946,348.118927,1027.397583,20.476757,368.913879,800.291992,115.17411
0.95,234.358841,1297.402588,169.804077,347.473053,1023.967041,23.566116,367.793518,797.056702,118.549553
0.958,233.900421,1294.588501,171.514267,346.941315,1020.64917,26.795269,366.868958,793.728333,121.996002
0.967,233.403275,1291.705322,173.115723,346.367462,1017.298462,29.839148,365.622864,790.365356,125.511604
0.975,232.93129,1288.816406,174.730957,345.671234,1013.850098,32.939873,364.244446,786.906311,129.013916
0.983,232.406525,1285.969482,176.249985,345.064331,1010.327209,36.237602,363.294769,783.687744,132.193405
0.992,231.940338,1283.095093,177.808853,344.492798,1006.872437,39.400295,362.447449,780.357483,135.294601
1,231.418991,1280.192383,179.272385,343.817444,1003.532776,42.138599,361.318604,777.030151,138.530838
1.008,230.920349,1277.240601,180.618561,343.075409,999.896301,45.483852,359.897125,773.46875,141.879791
1.017,230.412567,1274.24585,182.031052,342.316437,996.308167,48.812698,358.538788,769.724915,145.141617
1.025,229.884399,1271.316772,183.40715,341.531799,992.884705,51.433525,357.570984,766.398071,148.011734
1.033,229.319885,1268.302612,184.684341,341.187225,989.522827,54.29142,356.417114,762.767151,150.970291
1.042,228.665283,1265.269043,186.050064,340.333893,986.003296,57.486336,355.218201,759.197815,153.842682
1.05,228.041138,1262.224609,187.362167,339.454651,982.507568,60.422047,354.041962,755.703125,156.788437
1.058,227.40477,1259.192749,188.645218,338.457428,979.037354,63.148266,353.077026,752.119995,159.537628
1.067,226.768906,1256.145508,189.883835,337.430817,975.481873,66.080193,352.025513,748.672668,162.209503
1.075,226.180099,1253.105957,191.136246,336.379395,972.078003,69.114548,351.134979,745.279541,165.042633
1.083,225.559998,1250.087158,192.376282,335.382782,968.698547,71.772827,350.300232,741.804932,167.68837
1.092,225.024872,1247.047852,193.511459,334.355286,965.322815,74.498436,349.23349,738.274109,170.216858
1.1,224.554581,1244.045898,194.700867,333.373627,961.902588,77.115616,348.404968,735.06366,172.659866
1.108,224.044357,1241.067383,195.923096,332.351868,958.673401,79.748863,347.522858,731.786072,175.009338
1.117,223.637283,1238.101074,197.050354,331.383484,955.392822,82.135727,346.656708,728.419312,177.300034
1.125,223.27536,1235.202148,198.180969,330.396545,952.171204,84.336426,345.836792,725.366516,179.586197
1.133,222.916946,1232.296753,199.337631,329.368225,949.118652,86.602524,344.962219,722.256653,181.746582
1.142,222.655487,1229.417358,200.374268,328.420929,946.16864,88.669785,344.308197,719.180786,183.893143
1.15,222.364426,1226.584595,201.451782,327.454834,943.21991,90.727287,343.590454,716.266541,186.013977
1.158,222.115143,1223.794434,202.681931,326.685577,940.328979,92.681297,342.978394,713.416565,187.919525
1.167,221.845398,1221.086792,203.820526,325.802795,937.601135,94.704796,342.247437,710.68988,189.88942
1.175,221.532211,1218.395142,204.962952,325.060791,934.850159,96.523613,341.686279,707.89856,191.715927
1.183,221.246735,1215.724243,205.891525,324.406097,932.269836,98.463066,341.205444,705.372437,193.630173
1.192,220.466812,1212.428467,204.969711,323.819031,929.64325,100.300285,340.835602,702.750977,195.414825
1.2,220.239532,1209.993286,205.814224,323.293701,927.178833,101.99115,340.540527,700.282898,197.20343
1.208,220.085358,1207.5177,206.633865,322.885376,924.86261,103.799362,340.383118,697.842529,198.857376
1.217,219.949951,1205.086426,207.514999,322.557953,922.541016,105.454811,340.21109,695.539795,200.420303
1.225,219.914185,1202.896362,208.401535,322.309296,920.350708,107.299156,340.151245,693.260376,201.827332
1.233,219.828384,1200.775269,209.225998,322.035034,918.151978,108.94355,340.039734,691.119263,203.318832
1.242,219.673508,1198.617188,210.040466,321.840942,916.236145,110.565811,340.173401,689.024902,204.635956
1.25,219.492325,1196.429199,210.930222,321.665253,914.302246,112.185715,340.264526,687.12085,206.003296
1.258,219.474731,1194.614624,211.835892,321.581146,912.394043,113.77343,340.407959,685.213989,207.213547
1.267,219.344467,1192.636597,212.767258,321.531586,910.744873,115.304474,340.554047,683.476318,208.384888
1.275,219.182983,1190.779053,213.653,321.342712,909.025208,116.801117,340.713165,681.723572,209.549316
1.283,219.130508,1189.159424,214.48439,321.182617,907.510559,118.228653,340.822388,680.1203,210.484833
1.292,219.039398,1187.312622,215.335571,320.889923,906.107117,119.658997,340.976959,678.59259,211.480225
1.3,219.063553,1186.013672,216.216461,320.810242,904.823547,121.006088,341.074005,677.182983,212.189484
1.308,219.057526,1184.495728,217.046417,320.368103,903.438232,122.175331,341.111298,675.698914,212.953674
1.317,219.045425,1183.184326,217.711807,320.012573,902.18512,123.278824,341.15802,674.600647,213.60524
1.325,219.032028,1181.932251,218.528564,319.501434,901.010986,124.318726,341.152039,673.345215,214.207092
1.333,218.957016,1180.688965,219.196854,319.071686,899.945984,125.067131,341.203491,672.117249,214.64212
1.342,218.978012,1179.677246,219.816132,318.48349,898.722534,125.81514,341.196442,671.190369,215.05632
1.35,218.8703,1178.530884,220.515518,317.980408,897.794739,126.401543,341.106506,670.323059,215.428116
