1.23,,,,,,,,,
,,,,,,,,,
Type,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
Name,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LWristOut,Sammy:LWristOut,Sammy:LWristOut
ID,10,10,10,12,12,12,15,15,15
,Position,Position,Position,Position,Position,Position,Position,Position,Position
Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
0.775,140.019958,1400.212769,-58.028938,219.136932,1082.346191,-114.49054,160.404297,898.784668,57.281204
0.783,140.734192,1399.898804,-58.025169,219.280334,1082.126343,-115.389442,161.264359,898.204224,56.267345
0.792,141.518188,1399.609985,-57.938152,219.430161,1081.86499,-116.266205,162.051712,897.679382,55.427902
0.8,142.219925,1399.30481,-57.943401,219.621033,1081.610596,-117.242714,161.802719,896.458557,56.696945
0.808,142.950699,1399.023193,-57.898853,219.797882,1081.265991,-118.224014,163.736572,896.687561,53.454536
0.817,143.845642,1398.691284,-57.918007,219.993958,1081.032349,-119.201973,164.707367,896.209167,52.388783
0.825,144.760788,1398.39624,-57.937813,220.191895,1080.745117,-120.242661,165.485718,895.85614,51.4771
0.833,145.639389,1398.066895,-57.957962,220.442596,1080.505127,-121.224495,166.494675,895.248901,50.532375
0.842,146.576447,1397.671875,-58.037197,220.736038,1080.170776,-122.163918,167.531738,894.760071,49.720402
0.85,147.588135,1397.250977,-58.10585,220.999191,1079.773071,-123.266945,168.676163,894.307556,48.75486
0.858,148.554718,1396.959717,-58.177765,221.275421,1079.48291,-124.226303,169.682602,893.574524,47.784325
0.867,149.618469,1396.580444,-58.26408,221.508408,1079.152344,-125.25341,170.799774,893.067505,46.652313
0.875,150.641724,1396.241577,-58.35479,221.77626,1078.806885,-126.291992,171.816208,892.5979,45.782501
0.883,151.794296,1395.876709,-58.523903,222.080017,1078.412476,-127.301682,173.164398,891.96283,44.765572
0.892,152.87648,1395.451172,-58.657486,222.397339,1078.04541,-128.370224,174.259369,891.460571,43.923889
0.9,154.02005,1395.046387,-58.813679,222.717499,1077.700806,-129.500702,175.413681,890.999268,42.845879
0.908,155.249573,1394.67981,-59.042675,222.99144,1077.359497,-130.598709,176.687927,890.38501,41.725079
0.917,156.450089,1394.297241,-59.150223,223.284622,1076.951904,-131.746613,178.003098,889.954346,40.658718
0.925,157.66069,1393.93335,-59.383789,223.546829,1076.626587,-132.852554,179.373169,889.403137,39.803707
0.933,158.949814,1393.535522,-59.677509,223.903732,1076.193848,-133.936493,180.684708,888.707764,38.842915
0.942,160.212234,1393.12915,-59.912575,224.144302,1075.811646,-135.062164,181.607758,888.109314,38.571285
0.95,161.472061,1392.828857,-60.253426,224.484299,1075.558838,-136.101089,182.927155,887.546753,37.58614
0.958,162.803375,1392.442993,-60.429077,224.837646,1075.150635,-137.279755,184.220871,886.857361,37.279419
0.967,164.094376,1392.071899,-60.836002,225.127625,1074.753784,-138.315292,185.662903,886.618042,35.912212
0.975,165.35257,1391.703735,-61.175266,225.42868,1074.415649,-139.399811,187.306824,886.326233,34.267651
0.983,166.758499,1391.294067,-61.418598,225.701431,1074.111572,-140.445389,189.365997,886.026184,32.482079
0.992,168.040756,1390.955688,-61.81633,225.93985,1073.754761,-141.534134,190.912811,885.687317,31.26013
1,169.445999,1390.567627,-62.133236,226.272568,1073.359497,-142.65741,191.73468,884.610229,31.549208
1.008,170.832336,1390.206055,-62.542038,226.575729,1072.977417,-143.738113,193.330017,883.967163,30.948982
1.017,172.12822,1389.830078,-62.926559,226.904495,1072.646851,-144.809738,195.038193,883.701172,29.43395
1.025,173.561691,1389.429443,-63.166409,227.199524,1072.268066,-145.863434,196.74234,883.315369,27.97698
1.033,174.880463,1389.093628,-63.519337,227.488327,1071.97998,-146.916077,197.966293,882.317566,28.104727
1.042,176.263489,1388.63501,-63.840145,227.866043,1071.583984,-147.935745,199.80748,881.860352,26.512018
1.05,177.676804,1388.190186,-64.155579,228.173325,1071.182373,-149.012756,201.490036,881.64917,24.98226
1.058,179.026535,1387.728394,-64.436989,228.53009,1070.785522,-150.055695,202.93718,880.732239,24.800341
1.067,180.432678,1387.294312,-64.681488,228.839172,1070.465454,-151.103394,204.625641,880.077209,23.431007
1.075,181.743698,1386.746582,-64.974617,229.0672,1069.931763,-152.079803,206.165436,879.547363,22.220695
1.083,183.183945,1386.21106,-65.190132,229.36705,1069.412476,-153.095749,207.734283,878.599792,21.638079
1.092,184.566895,1385.704712,-65.44471,229.591995,1068.939941,-153.959122,209.620483,878.271606,19.857664
1.1,186.055588,1385.096069,-65.557449,229.811081,1068.463501,-155.00119,211.362549,877.469604,18.372562
1.108,187.5242,1384.399292,-65.788414,230.033798,1067.870239,-155.86969,212.56337,876.123413,18.620289
1.117,189.030167,1383.814819,-65.916443,230.322922,1067.362061,-156.824112,214.450317,875.501953,16.768976
1.125,190.492004,1383.145996,-66.097145,230.594482,1066.785889,-157.683701,216.271255,874.851501,15.1406
1.133,192.085266,1382.422119,-66.189667,230.749985,1066.184692,-158.441788,217.730453,873.371765,14.823505
1.142,193.627579,1381.674683,-66.327072,231.041489,1065.657837,-159.964828,219.448502,872.512146,13.278345
1.15,195.215179,1380.866089,-66.281021,231.243164,1064.814697,-160.455734,221.039139,871.392334,12.018372
1.158,196.833267,1379.915894,-66.315292,231.496643,1064.169312,-161.271652,222.677811,870.028625,11.261931
1.167,198.493362,1378.993042,-66.192413,231.754425,1063.454468,-161.991211,225.884399,870.519226,6.348767
1.175,200.135025,1378.050781,-66.207489,232.057541,1062.56604,-162.619568,228.088974,869.697205,4.302231
1.183,201.921524,1377.089966,-66.064293,232.2901,1061.777222,-163.263153,229.415817,867.669739,4.044347
1.192,203.657883,1376.044556,-65.880554,232.572479,1060.912231,-163.853561,230.707596,865.929932,3.246809
1.2,205.560181,1374.814087,-65.605255,232.937317,1059.969604,-164.481552,232.078781,864.047974,2.616681
1.208,207.292099,1373.701416,-65.242393,233.243912,1059.116333,-165.15416,233.614243,862.311707,1.718817
1.217,209.25853,1372.516968,-64.974312,233.592651,1058.152344,-165.800766,235.330856,860.99939,-0.154482
1.225,211.24765,1371.284546,-64.511528,233.918381,1057.22168,-166.38205,236.931976,859.229675,-1.424093
1.233,213.191193,1369.993408,-64.097321,234.3564,1056.256348,-166.970963,238.640442,857.715759,-3.050554
1.242,215.220718,1368.761719,-63.754253,234.76207,1055.262207,-167.584244,240.11615,856.060425,-4.454687
1.25,217.240997,1367.249146,-63.269123,235.204681,1054.255981,-168.235184,241.680466,854.326843,-6.101573
1.258,219.379227,1365.910645,-62.785648,235.653336,1053.143188,-168.782104,243.251328,852.301941,-7.334582
1.267,221.482315,1364.411987,-62.305252,236.166916,1051.984253,-169.376984,244.892136,850.569702,-9.192633
1.275,223.630325,1362.805786,-61.693016,236.687836,1050.816162,-169.911377,246.446671,848.782593,-11.070848
