1.23,,,,,,,,,
,,,,,,,,,
Type,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
0.158,194.205917,1413.874146,0.198252,271.739166,1102.809814,-106.819893,289.801483,882.152405,-6.607433
0.167,194.197647,1413.879761,0.237482,271.746277,1102.790283,-106.761528,289.778717,882.146179,-6.528974
0.175,194.183121,1413.876099,0.292869,271.737213,1102.792847,-106.689781,289.772156,882.184021,-6.419735
0.183,194.17099,1413.873291,0.353776,271.737,1102.776245,-106.616577,289.746613,882.171997,-6.337436
0.192,194.158524,1413.875488,0.428801,271.733124,1102.768555,-106.554352,289.733429,882.161133,-6.256959
0.2,194.140137,1413.871338,0.493927,271.73291,1102.755859,-106.478416,289.723053,882.144409,-6.173997
0.208,194.146057,1413.86792,0.593175,271.734344,1102.750366,-106.415779,289.707916,882.138489,-6.118746
0.217,194.135132,1413.851929,0.663986,271.713135,1102.73877,-106.346657,289.698547,882.120972,-6.059785
0.225,194.121979,1413.837891,0.771482,271.713867,1102.726807,-106.273613,289.704437,882.119385,-6.01819
0.233,194.11232,1413.831909,0.860551,271.706818,1102.721069,-106.216377,289.684143,882.102173,-5.973202
0.242,194.10965,1413.820435,0.967439,271.712006,1102.710083,-106.141434,289.670807,882.087708,-5.930475
0.25,194.101456,1413.808716,1.075426,271.718201,1102.716309,-106.086563,289.657166,882.077148,-5.890594
0.258,194.091202,1413.790649,1.201512,271.724518,1102.709717,-106.03196,289.642975,882.064819,-5.868985
0.267,194.091278,1413.766968,1.304629,271.726837,1102.714355,-105.98085,289.625885,882.053284,-5.85488
0.275,194.089798,1413.745728,1.438721,271.721283,1102.717651,-105.93177,289.612671,882.03949,-5.835886
0.283,194.072723,1413.731934,1.572279,271.724152,1102.717651,-105.879967,289.604614,882.02832,-5.836192
0.292,194.067841,1413.703003,1.72626,271.716553,1102.721924,-105.84919,289.583221,882.016846,-5.838737
0.3,194.071915,1413.695312,1.847443,271.723419,1102.746216,-105.826256,289.56189,882.006958,-5.84966
0.308,194.082489,1413.679932,1.996661,271.709351,1102.748535,-105.779633,289.539398,881.98291,-5.858893
0.317,194.088882,1413.640991,2.125218,271.695709,1102.748047,-105.754387,289.522095,881.971985,-5.869174
0.325,194.082703,1413.612793,2.302347,271.691284,1102.762451,-105.728302,289.508575,881.943481,-5.901711
0.333,194.11377,1413.575317,2.493672,271.694824,1102.769287,-105.712173,289.496552,881.92804,-5.94866
0.342,194.116165,1413.550781,2.684946,271.674072,1102.774292,-105.695267,289.475128,881.879028,-6.018243
0.35,194.148361,1413.498169,2.892834,271.673279,1102.78418,-105.694725,289.432495,881.831116,-6.076574
0.358,194.157837,1413.450928,3.124879,271.661163,1102.787354,-105.681374,289.416687,881.801453,-6.129963
0.367,194.193176,1413.387451,3.353537,271.648407,1102.789673,-105.677231,289.384125,881.745117,-6.189771
0.375,194.204758,1413.310425,3.5903,271.637665,1102.815918,-105.690636,289.369263,881.722595,-6.276517
0.383,194.231155,1413.251343,3.829436,271.640717,1102.826782,-105.706932,289.35733,881.69635,-6.382046
0.392,194.266342,1413.201538,4.078754,271.63031,1102.855347,-105.730118,289.335754,881.673279,-6.480372
0.4,194.272888,1413.154663,4.353331,271.629242,1102.895508,-105.752136,289.300781,881.656189,-6.59955
0.408,194.312164,1413.109253,4.62533,271.641968,1102.946411,-105.795197,289.283875,881.624573,-6.722277
0.417,194.361115,1413.075073,4.939917,271.647766,1103.00415,-105.823074,289.277252,881.621399,-6.857897
0.425,194.434494,1413.013184,5.23592,271.68515,1103.088745,-105.872505,289.265808,881.623535,-7.016897
0.433,194.479034,1412.945801,5.596469,271.740631,1103.173584,-105.932671,289.334473,881.623108,-7.220913
0.442,194.510513,1412.897217,5.913553,271.800415,1103.270386,-106.000351,289.362885,881.662231,-7.409631
0.45,194.518524,1412.835205,6.283183,271.862732,1103.386841,-106.072205,289.359772,881.736206,-7.586558
0.458,194.516083,1412.777466,6.559311,271.939697,1103.516968,-106.178032,289.406677,881.798035,-7.765489
0.467,194.580124,1412.742676,6.83563,272.030426,1103.687256,-106.289566,289.478119,881.896301,-7.988348
0.475,194.648499,1412.713379,7.087146,272.145203,1103.870605,-106.396935,289.571655,881.98938,-8.222004
0.483,194.74144,1412.663086,7.399135,272.297485,1104.05481,-106.523094,289.652863,882.093994,-8.467639
0.492,194.840424,1412.630615,7.787982,272.443024,1104.248413,-106.667,289.726501,882.182678,-8.756262
0.5,194.915192,1412.600586,8.208336,272.59845,1104.41333,-106.812363,289.81897,882.265625,-9.013683
0.508,194.941925,1412.525146,8.672634,272.750244,1104.567627,-106.933952,289.935089,882.345825,-9.247472
0.517,194.972672,1412.49231,9.252807,272.911224,1104.724731,-107.04258,290.053497,882.399109,-9.479751
0.525,195.042252,1412.430298,9.676944,273.088318,1104.871826,-107.155464,290.214111,882.445801,-9.737236
0.533,195.131241,1412.344971,10.113203,273.266144,1105.005493,-107.238968,290.428711,882.498291,-10.006429
0.542,195.213577,1412.239014,10.5577,273.448547,1105.136963,-107.343132,290.606171,882.494751,-10.257653
0.55,195.304031,1412.118774,11.031046,273.606354,1105.25,-107.448425,290.736938,882.486633,-10.479656
0.558,195.428909,1411.998413,11.552694,273.751038,1105.364136,-107.506218,290.895935,882.486328,-10.798836
0.567,195.578873,1411.860596,12.219631,273.901245,1105.451294,-107.570518,291.037689,882.422607,-11.088137
0.575,195.723419,1411.716187,12.737661,274.046295,1105.538452,-107.577454,291.161072,882.3396,-11.342929
0.583,195.841263,1411.542847,13.281781,274.15686,1105.579956,-107.573112,291.288055,882.238708,-11.626904
0.592,195.958832,1411.375366,13.916513,274.239899,1105.608643,-107.526619,291.436432,882.10907,-11.9477
0.6,196.045868,1411.179688,14.542959,274.318909,1105.641724,-107.446678,291.590302,881.976135,-12.226425
0.608,196.126923,1410.994751,15.286257,274.385773,1105.658325,-107.329247,291.657715,881.895203,-12.438086
0.617,196.246872,1410.753296,15.958419,274.453613,1105.688354,-107.192322,291.826569,881.726196,-12.656307
0.625,196.374313,1410.532104,16.696686,274.554199,1105.715942,-107.039772,291.966278,881.617554,-12.854368
0.633,196.468079,1410.301758,17.476833,274.672394,1105.74646,-106.844048,292.120605,881.514221,-12.983261
0.642,196.582977,1410.061279,18.284002,274.805359,1105.768799,-106.627792,292.324707,881.396118,-13.027657
0.65,196.690704,1409.801514,19.193384,274.977142,1105.769775,-106.352364,292.535217,881.336121,-13.020562
0.658,196.792007,1409.526123,20.085749,275.192383,1105.763428,-106.054741,292.716492,881.248596,-12.9431
0.667,196.902863,1409.241089,21.112106,275.422913,1105.77478,-105.67865,292.93866,881.138428,-12.813755
0.675,197.025162,1408.979614,22.155397,275.678528,1105.803101,-105.278824,293.202179,881.027588,-12.604737
0.683,197.108749,1408.720703,23.249096,275.972168,1105.84082,-104.83448,293.487183,880.96051,-12.347079
0.692,196.811478,1407.743896,23.630976,276.273529,1105.880737,-104.337463,293.822845,880.900818,-12.040465
0.7,196.881744,1407.5354,24.717812,276.524567,1105.962769,-103.752663,294.145599,880.792908,-11.651798
0.708,196.927795,1407.225586,25.881523,276.906067,1105.933472,-103.030251,294.595764,880.686157,-11.126919
0.717,196.930115,1406.881714,27.109213,277.24527,1105.950806,-102.304405,294.941833,880.575562,-10.674864
0.725,196.9702,1406.628052,28.360886,277.545532,1105.984131,-101.512917,295.299408,880.472839,-10.220348
0.733,197.005615,1406.352539,29.56328,277.855255,1106.030762,-100.643669,295.782257,880.386353,-9.634467
0.742,197.107574,1406.167114,30.991045,278.269409,1106.043091,-99.623093,296.397949,880.275635,-8.844792
0.75,197.158722,1405.954956,32.382492,278.592773,1106.069824,-98.619255,296.892914,880.17395,-7.956258
0.758,197.126266,1405.670044,33.910652,278.903473,1106.02832,-97.547195,297.500946,880.098328,-7.01438
0.767,197.161209,1405.292847,35.599319,279.226196,1105.973877,-96.342529,298.270355,880.096924,-5.874227
0.775,197.205902,1404.95459,37.23526,279.566223,1105.959839,-95.078201,298.849121,880.088867,-4.665619
0.783,197.232224,1404.653564,38.918621,279.844482,1105.875122,-93.804802,299.408051,879.986389,-3.450727
0.792,197.301636,1404.325806,40.750912,280.297791,1105.768311,-92.312294,300.1026,879.872192,-2.030874
0.8,197.225754,1403.897949,42.648434,280.636353,1105.646118,-90.857002,300.515167,879.707642,-0.719768
0.808,197.193665,1403.378052,44.666889,281.012543,1105.537598,-89.258408,301.184052,879.52478,0.855845
0.817,197.220718,1402.972046,46.609116,281.410065,1105.312622,-87.617828,301.644958,879.265564,2.347666
0.825,197.144882,1402.459839,48.688698,281.809875,1105.081909,-85.882484,302.163727,879.013184,3.920763
0.833,197.148529,1401.839355,50.826614,282.215485,1104.795898,-84.094292,302.68869,878.695618,5.541305
0.842,197.110107,1401.239136,53.006382,282.589691,1104.536865,-82.29068,303.080444,878.357361,7.244214
0.85,196.954956,1400.596558,55.255852,283.074524,1104.096558,-80.32431,303.55188,877.908813,9.100526
0.858,196.847458,1399.839233,57.586868,283.417236,1103.726685,-78.49131,303.839722,877.480713,10.812388
0.867,196.681564,1399.105103,59.908752,283.89151,1103.260864,-76.501404,304.30127,876.954285,12.762623
0.875,196.449493,1398.240356,62.363209,284.26181,1102.795654,-74.546028,304.615295,876.439514,14.623963
0.883,196.318298,1397.365723,64.815659,284.793915,1102.310913,-72.425041,305.010254,875.886719,16.568323
0.892,196.064941,1396.42627,67.221001,285.212708,1101.7677,-70.415535,305.34436,875.309021,18.561285
0.9,195.913345,1395.433716,69.654793,285.794312,1101.126465,-68.202866,305.630371,874.695129,20.598608
0.908,195.6465,1394.360474,72.167908,286.22995,1100.493652,-66.098442,306.089569,874.00354,22.783424
0.917,195.345886,1393.342529,74.60025,286.865234,1099.782715,-63.860752,306.403717,873.308838,24.908581
0.925,195.075226,1392.192871,77.182495,287.415955,1099.07666,-61.615688,306.90686,872.542297,27.23238
0.933,194.758789,1391.069946,79.618378,287.950897,1098.262085,-59.360466,307.211517,871.786926,29.483589
0.942,194.463226,1389.763916,82.054062,288.543579,1097.455811,-57.024647,307.721954,870.870483,31.845123
0.95,194.21492,1388.521118,84.439812,288.992279,1096.573486,-54.760307,308.081238,869.991272,34.145855
0.958,193.845291,1387.215454,86.926826,289.585938,1095.567749,-52.366714,308.467987,868.951233,36.599075
0.967,193.563232,1385.887817,89.313164,290.137604,1094.502686,-50.05526,308.907867,867.957703,38.986721
0.975,193.304932,1384.432861,91.651367,290.57074,1093.491333,-47.745861,309.237854,866.849365,41.373306
0.983,192.927551,1382.898438,94.100899,291.088379,1092.29541,-45.337196,309.525513,865.741821,43.861355
0.992,192.588684,1381.516113,96.38958,291.673096,1091.172607,-43.154541,309.829041,864.526489,46.237839
1,192.288895,1379.949951,98.732086,292.125854,1089.90625,-40.805988,309.998962,863.233154,48.667622
1.008,191.894669,1378.332153,101.033852,292.419891,1088.6521,-38.675755,310.211273,861.920288,51.131962
1.017,191.157547,1376.559326,103.149323,292.934753,1087.378296,-36.639587,310.294922,860.511963,53.512886
1.025,190.78598,1374.880371,105.35244,293.113922,1085.998535,-34.546787,310.468048,859.125977,55.967098
1.033,190.453094,1373.200073,107.568642,293.050018,1084.270142,-31.278252,310.475342,857.618896,58.308193
1.042,189.959473,1371.536377,109.798882,293.187531,1082.755493,-29.109753,310.638062,856.131958,60.826321
1.05,189.616379,1369.758301,112.002792,293.375275,1081.141479,-26.630526,310.574036,854.61261,63.202469
1.058,189.269012,1367.956421,114.345291,293.28653,1079.55249,-24.449617,310.486755,853.001465,65.599014
1.067,188.804062,1366.12207,116.597015,293.285706,1077.84314,-22.066603,310.498535,851.396729,68.098274
1.075,188.479355,1364.199341,118.92289,293.113007,1076.078125,-19.872889,310.290344,849.604126,70.375008
1.083,188.186218,1362.369507,121.190552,293.022858,1074.365356,-17.666462,310.206818,847.877014,72.779259
1.092,187.825363,1360.324341,123.483856,292.907166,1072.451294,-15.381117,309.960663,845.974915,75.138138
1.1,187.378754,1358.260254,125.830185,292.660248,1070.58374,-13.179206,309.620514,844.065369,77.356506
1.108,187.031906,1356.042847,128.121155,292.510284,1068.652466,-10.922812,309.235626,842.013123,79.628799
1.117,186.623932,1353.835571,130.399475,292.461456,1066.526123,-8.701984,308.993683,839.970398,82.012985
1.125,186.308212,1351.615479,132.711334,292.225281,1064.484131,-6.544441,308.559296,837.755676,84.308777
1.133,186.029404,1349.307495,134.959946,292.106995,1062.200684,-4.285278,308.085571,835.530884,86.581177
1.142,185.639999,1346.909912,137.199142,291.82843,1059.9552,-2.059679,307.709442,833.30426,88.94371
1.15,185.268616,1344.437256,139.468063,291.618256,1057.563721,-0.00784,307.309601,830.876831,91.395699
1.158,184.958023,1341.838501,141.693161,291.578735,1055.213501,2.158656,306.829987,828.466858,93.769402
1.167,184.64592,1339.240356,143.986115,291.354584,1052.668457,4.313078,306.335663,825.878235,96.108406
1.175,184.314713,1336.587769,146.247223,291.084686,1050.068481,6.520959,305.834045,823.255127,98.534615
1.183,184.056519,1333.845337,148.442459,291.054108,1047.442627,8.702847,305.413849,820.592163,100.877869
1.192,183.735016,1331.081909,150.577835,290.831421,1044.681152,10.850182,304.865082,817.929138,103.264015
1.2,183.420959,1328.251465,152.724335,290.709167,1041.964844,13.092976,304.223755,815.167786,105.507217
1.208,183.192017,1325.401855,154.813843,290.656097,1039.200073,15.364395,303.620026,812.37262,107.86203
1.217,182.902466,1322.534668,156.902786,290.413544,1036.304932,17.553362,303.212311,809.513062,110.212105
1.225,182.710953,1319.65271,159.014343,290.420349,1033.370361,19.819397,302.45697,806.560913,112.51001
1.233,182.46109,1316.717407,161.10643,290.184845,1030.617798,22.024744,301.866882,803.7547,114.791618
1.242,182.140091,1313.782349,163.222855,289.88327,1027.645386,24.181181,301.0383,800.751465,117.153625
1.25,181.923706,1310.869019,165.220474,289.751923,1024.772095,26.320368,300.545197,797.930969,119.382584
1.258,181.601074,1307.994995,167.253601,289.473541,1021.882324,28.415583,299.998047,795.099609,121.615593
1.267,181.288986,1305.128174,169.294296,289.095245,1018.937012,30.501621,299.395721,792.149414,123.819489
1.275,180.989532,1302.196655,171.093384,288.907837,1016.054504,32.597736,298.656067,789.312866,125.975189
1.283,180.674805,1299.35083,173.066559,288.645111,1013.106689,34.572849,298.000061,786.318726,128.109451
1.292,180.089615,1295.950684,173.293655,288.361877,1010.260925,36.579308,297.207886,783.389832,130.40686
1.3,179.920624,1293.049561,174.999908,288.054413,1007.360107,38.545605,296.601685,780.421204,132.571335
1.308,179.63446,1290.088379,176.467102,287.892761,1004.394409,40.541473,296.089294,777.488708,134.906876
1.317,179.518768,1287.236572,177.971558,287.586884,1001.45459,42.429081,295.712555,774.708313,136.926102
1.325,179.319061,1284.311157,179.282898,287.281342,998.55896,44.283138,295.193146,771.652832,139.233032
1.333,179.022949,1281.423462,180.618439,287.000671,995.58667,46.269611,294.980042,768.935242,141.298431
1.342,178.80603,1278.560669,181.898849,286.715851,992.583191,48.080006,294.083221,765.867188,143.691956
1.35,178.568848,1275.681152,183.048126,286.456085,989.577881,49.892204,293.572754,763.029785,146.051819
1.358,178.386017,1272.931396,184.208481,286.055054,986.796265,51.825935,293.166534,760.205383,148.30098
1.367,178.322342,1270.194458,185.321945,285.827209,983.798279,53.676208,292.523804,757.305847,150.557175
1.375,178.187775,1267.477051,186.293289,285.516724,980.858765,55.52383,292.054596,754.61261,152.702927
1.383,177.997086,1264.833496,187.283844,285.188995,978.091858,57.372635,291.498535,751.908264,154.977158
1.392,177.889999,1262.199097,188.269638,284.877747,975.356506,59.20496,290.949249,749.327087,157.001282
1.4,177.736115,1259.675537,189.136093,284.560455,972.63208,61.152672,290.200012,746.66803,158.999634
1.408,177.572388,1257.262695,189.971603,284.262787,970.080994,63.037067,289.607361,744.208435,160.956696
1.417,177.470718,1254.86499,190.737411,283.863342,967.538269,64.81192,288.954712,741.63385,162.840942
1.425,177.346176,1252.536011,191.476578,283.309814,964.990845,66.765541,288.382294,739.153198,164.853104
1.433,177.261017,1250.261841,192.109711,282.832153,962.532593,68.739632,288.023499,736.685059,166.823547
1.442,177.196289,1248.118896,192.826706,282.349426,960.086609,70.769608,287.524353,734.236084,168.864517
1.45,176.95871,1245.945679,193.359375,281.708557,957.693848,72.753281,287.176849,731.872559,170.616806
1.458,176.818832,1243.888428,193.94664,281.078583,955.463501,74.353523,286.80191,729.521423,172.571304
1.467,176.649246,1242.003784,194.503738,280.320343,953.244873,76.201248,286.384308,727.241943,174.435364
1.475,176.420609,1239.990479,194.887573,279.556793,950.984131,78.141724,286.008636,725.031067,176.045898
1.483,176.268585,1238.230957,195.555603,278.742889,948.992798,80.134979,285.690735,722.976074,177.621536
1.492,176.077209,1236.353271,195.855881,279.101837,947.344177,81.638618,285.272858,720.906799,179.07811
1.5,176.049301,1234.738037,196.414963,277.735168,945.295288,83.615082,284.938721,718.958191,180.470688
1.508,175.929993,1232.990112,196.673264,277.633209,943.753784,85.004501,284.5672,717.057495,181.735458
1.517,175.838287,1231.442627,197.247589,276.017731,941.796082,86.92836,284.084595,715.16156,183.029465
1.525,175.749557,1229.903809,197.51442,275.571442,940.15271,88.359566,283.756683,713.514038,184.314789
1.533,175.748398,1228.536133,198.03389,274.404907,938.450989,90.175545,283.457764,711.778076,185.349075
1.542,175.62175,1227.080688,198.247162,274.028473,936.958862,91.790413,283.049805,710.224548,186.554276
1.55,175.664337,1225.870728,198.806046,272.924164,935.318726,93.257454,282.711182,708.812927,187.758499
1.558,175.60672,1224.583984,198.942978,272.380341,933.902893,94.645348,282.447632,707.478149,188.924286
1.567,175.767258,1223.61377,199.736069,271.383423,932.652344,95.82428,282.171112,706.165527,189.919006
1.575,175.716858,1222.400757,199.593552,270.9534,931.442139,97.289246,281.878326,704.977539,191.031815
1.583,175.841782,1221.493896,200.103546,269.900848,930.266479,98.058189,281.51889,703.841614,192.056702
1.592,175.897232,1220.564941,200.310226,269.483337,929.354126,98.990547,281.268311,702.902344,192.992447
1.6,175.362885,1218.728882,198.441513,268.888489,928.381042,100.139046,281.032349,702.066895,193.906372
1.608,175.426819,1217.953857,198.721313,268.434784,927.569214,100.971558,280.713135,701.20929,194.864822
1.617,176.387451,1218.536499,201.714569,268.046265,926.667175,102.103668,280.55127,700.532837,195.738098
1.625,176.206329,1217.250244,200.822052,267.277283,925.968323,102.9496,280.373322,699.837891,196.650024
1.633,176.642929,1217.42041,202.339645,266.82959,925.254883,103.69548,280.186951,699.181885,197.609711
1.642,176.054291,1215.496948,200.082458,266.179077,924.383972,104.455864,280.041931,698.599243,198.41246
1.65,176.612579,1215.552612,201.313782,265.533386,923.775696,105.153419,279.989288,698.111206,199.246414
1.658,176.857056,1215.370117,202.542007,265.281921,923.212585,105.781654,280.025787,697.696411,199.99614
1.667,176.901733,1214.866455,202.760208,264.842743,922.716797,106.372566,280.087524,697.22345,200.843185
1.675,177.108978,1214.50647,203.246078,264.732635,922.126526,107.114044,280.087219,696.671753,201.660126
1.683,177.246277,1214.005249,203.27681,264.108734,921.578674,107.638992,280.286285,696.273193,202.406158
1.692,177.36705,1213.647461,203.567276,263.778717,921.081909,108.160164,280.365692,695.885193,203.012924
1.7,177.477081,1213.030396,203.430161,262.318909,920.205444,108.886986,280.441528,695.437927,203.717285
1.708,177.696533,1212.643677,203.814804,262.001373,919.675842,109.605507,280.575989,695.022705,204.346298
1.717,177.790649,1212.102661,203.840576,261.658478,919.152771,110.03418,280.77536,694.667603,205.034851
1.725,177.969208,1211.753906,204.229645,261.3815,918.537781,110.455681,280.946533,694.307556,205.749832
1.733,178.10083,1211.2854,204.304611,261.08548,918.063721,110.775368,281.135468,694.006592,206.309113
1.742,178.359894,1210.964722,204.677597,260.804718,917.589294,111.187683,281.304657,693.735535,206.934921
1.75,177.639923,1209.440796,202.257736,260.543396,917.075256,111.517754,281.453064,693.427551,207.421097
1.758,177.766037,1209.064941,202.344406,260.317566,916.637756,112.016823,281.65448,693.160217,207.886139
1.767,177.952011,1208.665283,202.423355,260.110779,916.247437,112.27903,281.876434,692.881592,208.335861
1.775,178.922836,1209.37854,204.912827,259.867157,915.88031,112.687859,282.222382,692.595093,208.773117
1.783,178.177094,1207.893311,202.579849,259.642334,915.447937,113.09304,282.460785,692.333984,209.092896
1.792,178.297318,1207.560791,202.655167,259.517395,915.106873,113.277313,282.650726,692.128723,209.375275
1.8,178.403229,1207.20874,202.737946,259.389893,914.760681,113.566368,282.754669,691.896729,209.728714
1.808,178.521622,1206.894409,202.789612,259.324921,914.404724,113.729362,282.889984,691.741516,210.022446
1.817,178.62944,1206.604736,202.830063,259.299316,914.118652,113.887611,283.010498,691.574463,210.256592
1.825,178.740677,1206.314453,202.868164,259.270386,913.874084,114.061142,283.12735,691.319458,210.400223
1.833,178.861633,1206.099609,202.938217,259.28064,913.64917,114.232155,283.225433,691.142395,210.518707
1.842,178.957504,1205.928589,203.001129,259.367004,913.448792,114.38829,283.33905,690.967407,210.600555
1.85,179.015564,1205.775146,203.04837,259.401855,913.32959,114.554466,283.453461,690.83844,210.689331
1.858,179.035965,1205.652466,203.091263,259.470276,913.21875,114.698349,283.57251,690.740906,210.780502
1.867,179.076218,1205.573608,203.169418,259.576599,913.13855,114.843895,283.713104,690.66626,210.860886
1.875,179.074463,1205.510498,203.281586,259.713593,913.08783,115.003281,283.853058,690.626709,210.997208
1.883,179.04953,1205.476074,203.400131,259.810547,913.107971,115.196297,284.064789,690.608582,211.159943
1.892,178.983353,1205.451294,203.513824,260.009979,913.140015,115.433655,284.270111,690.640564,211.291153
1.9,178.82724,1205.430786,203.642029,260.168091,913.207275,115.623749,284.511047,690.725708,211.410217
1.908,178.733704,1205.458008,203.785889,260.288788,913.337219,115.79808,284.780396,690.796387,211.538605
1.917,178.602493,1205.49585,203.934433,260.455841,913.465637,116.05909,285.02774,690.883423,211.660339
1.925,178.44986,1205.553223,204.087723,260.622345,913.625183,116.216209,285.303223,690.987,211.743179
1.933,178.279129,1205.575806,204.212891,260.800018,913.765137,116.369865,285.597656,691.084473,211.814911
1.942,178.113037,1205.628418,204.324753,260.947571,913.952148,116.502167,285.892883,691.176697,211.933014
1.95,177.959747,1205.682129,204.419785,261.117493,914.110779,116.643799,286.176117,691.329407,212.105438
1.958,177.791962,1205.741333,204.538956,261.298737,914.294861,116.736893,286.481873,691.474426,212.287903
1.967,177.631989,1205.796387,204.641296,261.496216,914.444824,116.812416,286.81781,691.637024,212.463455
1.975,177.452255,1205.850586,204.74202,261.66153,914.592285,116.933929,287.130676,691.813171,212.606369
1.983,177.259247,1205.904541,204.819672,261.805847,914.759338,117.084633,287.519165,692.035034,212.766251
1.992,177.019958,1205.933716,204.854095,261.963837,914.898926,117.314079,287.905884,692.277771,212.890289
2,176.828873,1205.991455,204.9048,262.109924,915.100952,117.381012,288.299591,692.499084,212.992111
2.008,176.625885,1206.046021,204.93222,262.310303,915.202332,117.559242,288.742126,692.70697,213.095184
2.017,176.384567,1206.087402,204.988922,262.418579,915.368896,117.739601,289.126251,692.866882,213.20401
2.025,176.194351,1206.137939,205.069992,262.562531,915.517883,117.853554,289.55368,693.022156,213.371277
2.033,175.982941,1206.184814,205.134399,262.714905,915.645386,117.995758,290.055084,693.226013,213.576508
2.042,175.758209,1206.238647,205.19429,262.863831,915.845764,118.139496,290.510132,693.410828,213.821579
2.05,175.513016,1206.28772,205.251373,263.06839,915.984741,118.320015,290.937256,693.569275,214.067444
2.058,175.30722,1206.310669,205.306503,263.23349,916.161194,118.493904,291.447174,693.722351,214.318268
2.067,175.112671,1206.330688,205.402924,263.52829,916.228149,118.669434,291.916931,693.836792,214.497253
2.075,174.924942,1206.324829,205.464355,263.809662,916.343323,118.908241,292.459564,693.936218,214.73172
2.083,174.753708,1206.324829,205.522705,264.081329,916.496582,119.038216,292.990448,694.053162,214.911636
2.092,174.564682,1206.314453,205.538315,264.367401,916.606567,119.145645,293.459015,694.205933,215.124634
2.1,174.347397,1206.320312,205.539383,264.649261,916.725464,119.22213,293.878845,694.370361,215.368301
2.108,174.081421,1206.330322,205.500763,264.999084,916.840576,119.33799,294.29364,694.472717,215.622849
2.117,173.791595,1206.315796,205.427078,265.285553,916.905823,119.601692,294.80069,694.540588,215.930511
2.125,173.405914,1206.284912,205.288742,265.599457,917.010864,119.66626,295.326202,694.615112,216.232544
2.133,173.097931,1206.288452,205.175446,265.997009,917.076599,119.784302,295.889252,694.653625,216.603043
2.142,172.750717,1206.298218,205.033707,266.833008,917.329773,119.722473,296.350342,694.733093,217.070343
2.15,172.47998,1206.345093,204.86763,267.462036,917.546753,119.662125,296.775421,694.777954,217.501282
2.158,172.222061,1206.435913,204.66185,267.954193,917.632935,119.734177,297.212738,694.870667,217.923523
2.167,172.075699,1206.53064,204.521942,268.371094,917.709656,119.807541,297.738861,695.014465,218.313034
2.175,171.959457,1206.680542,204.398087,268.832458,917.833618,119.857559,298.151703,695.196899,218.608353
2.183,171.895126,1206.872803,204.257553,269.290649,918.051392,119.841515,298.453339,695.440125,218.795227
2.192,171.848038,1207.184326,204.111664,269.719025,918.425476,119.810265,298.72287,695.800354,218.889038
