Time,Bone_Marker_Sammy:HeadTop_D_Position_X,Bone_Marker_Sammy:HeadTop_D_Position_Y,Bone_Marker_Sammy:HeadTop_D_Position_Z,Bone_Marker_Sammy:HeadFront_E_Position_X,Bone_Marker_Sammy:HeadFront_E_Position_Y,Bone_Marker_Sammy:HeadFront_E_Position_Z,Bone_Marker_Sammy:HeadSide_F_Position_X,Bone_Marker_Sammy:HeadSide_F_Position_Y,Bone_Marker_Sammy:HeadSide_F_Position_Z,Bone_Marker_Sammy:BackTop_9_Position_X,Bone_Marker_Sammy:BackTop_9_Position_Y,Bone_Marker_Sammy:BackTop_9_Position_Z,Bone_Marker_Sammy:BackLeft_A_Position_X,Bone_Marker_Sammy:BackLeft_A_Position_Y,Bone_Marker_Sammy:BackLeft_A_Position_Z,Bone_Marker_Sammy:BackRight_B_Position_X,Bone_Marker_Sammy:BackRight_B_Position_Y,Bone_Marker_Sammy:BackRight_B_Position_Z,Bone_Marker_Sammy:Chest_C_Position_X,Bone_Marker_Sammy:Chest_C_Position_Y,Bone_Marker_Sammy:Chest_C_Position_Z,Bone_Marker_Sammy:LShoulderBack_11_Position_X,Bone_Marker_Sammy:LShoulderBack_11_Position_Y,Bone_Marker_Sammy:LShoulderBack_11_Position_Z,Bone_Marker_Sammy:LShoulderTop_10_Position_X,Bone_Marker_Sammy:LShoulderTop_10_Position_Y,Bone_Marker_Sammy:LShoulderTop_10_Position_Z,Bone_Marker_Sammy:LUArmHigh_13_Position_X,Bone_Marker_Sammy:LUArmHigh_13_Position_Y,Bone_Marker_Sammy:LUArmHigh_13_Position_Z,Bone_Marker_Sammy:LElbowOut_12_Position_X,Bone_Marker_Sammy:LElbowOut_12_Position_Y,Bone_Marker_Sammy:LElbowOut_12_Position_Z,Bone_Marker_Sammy:LWristOut_15_Position_X,Bone_Marker_Sammy:LWristOut_15_Position_Y,Bone_Marker_Sammy:LWristOut_15_Position_Z,Bone_Marker_Sammy:LWristIn_16_Position_X,Bone_Marker_Sammy:LWristIn_16_Position_Y,Bone_Marker_Sammy:LWristIn_16_Position_Z,Bone_Marker_Sammy:LHandOut_14_Position_X,Bone_Marker_Sammy:LHandOut_14_Position_Y,Bone_Marker_Sammy:LHandOut_14_Position_Z,Bone_Marker_Sammy:RShoulderBack_18_Position_X,Bone_Marker_Sammy:RShoulderBack_18_Position_Y,Bone_Marker_Sammy:RShoulderBack_18_Position_Z,Bone_Marker_Sammy:RShoulderTop_17_Position_X,Bone_Marker_Sammy:RShoulderTop_17_Position_Y,Bone_Marker_Sammy:RShoulderTop_17_Position_Z,Bone_Marker_Sammy:RUArmHigh_1A_Position_X,Bone_Marker_Sammy:RUArmHigh_1A_Position_Y,Bone_Marker_Sammy:RUArmHigh_1A_Position_Z,Bone_Marker_Sammy:RElbowOut_19_Position_X,Bone_Marker_Sammy:RElbowOut_19_Position_Y,Bone_Marker_Sammy:RElbowOut_19_Position_Z,Bone_Marker_Sammy:RWristOut_1C_Position_X,Bone_Marker_Sammy:RWristOut_1C_Position_Y,Bone_Marker_Sammy:RWristOut_1C_Position_Z,Bone_Marker_Sammy:RWristIn_1D_Position_X,Bone_Marker_Sammy:RWristIn_1D_Position_Y,Bone_Marker_Sammy:RWristIn_1D_Position_Z,Bone_Marker_Sammy:RHandOut_1B_Position_X,Bone_Marker_Sammy:RHandOut_1B_Position_Y,Bone_Marker_Sammy:RHandOut_1B_Position_Z,Bone_Marker_Sammy:WaistLFront_5_Position_X,Bone_Marker_Sammy:WaistLFront_5_Position_Y,Bone_Marker_Sammy:WaistLFront_5_Position_Z,Bone_Marker_Sammy:WaistLBack_7_Position_X,Bone_Marker_Sammy:WaistLBack_7_Position_Y,Bone_Marker_Sammy:WaistLBack_7_Position_Z,Bone_Marker_Sammy:WaistRBack_8_Position_X,Bone_Marker_Sammy:WaistRBack_8_Position_Y,Bone_Marker_Sammy:WaistRBack_8_Position_Z,Bone_Marker_Sammy:WaistRFront_6_Position_X,Bone_Marker_Sammy:WaistRFront_6_Position_Y,Bone_Marker_Sammy:WaistRFront_6_Position_Z
0.0,87.781479,1678.035522,19.069246,162.903885,1599.160156,15.880663,79.22541,1610.017822,101.800613,-118.353996,1445.365723,23.796011,-188.063385,1266.24707,-20.631508,-183.023331,1263.958496,83.984924,87.56752,1321.073608,39.913769,-171.236694,1348.285522,-106.40374,-21.795597,1416.648804,-159.416687,-181.00058,1265.130981,-198.970688,-213.091843,1178.634033,-268.88092,-25.818262,1003.095276,-266.298187,20.947397,1046.885498,-191.392731,-18.359961,951.836853,-246.020981,-152.894379,1345.280273,150.013687,-5.067567,1433.656372,181.976349,-61.767632,1280.118042,299.140106,-6.172771,1164.781738,379.974823,229.612671,1205.916992,305.083679,190.630936,1264.218628,244.098022,292.060638,1233.107422,296.509583,34.8741,1055.283203,-120.604858,-159.439484,1092.786743,-111.455948,-152.416138,1101.20813,158.372391,59.059593,1068.2854,148.004272
0.008,86.916214,1677.5354,18.16923,162.019592,1598.759766,15.12903,78.191841,1609.800903,100.73336,-119.526222,1444.951172,22.526373,-188.920151,1265.78186,-21.85117,-184.16539,1263.708618,82.673576,86.964897,1322.22522,39.046158,-172.033035,1347.656616,-107.596054,-22.715256,1416.259644,-160.571579,-181.415314,1264.150879,-200.461044,-212.947495,1177.453003,-270.180267,-24.946096,1002.768372,-266.721436,21.334923,1046.77356,-191.644653,-17.339521,951.534119,-246.462006,-154.399857,1345.137085,149.028732,-6.957288,1434.146729,180.514191,-57.827496,1278.987793,298.273071,3.374024,1164.556885,377.105194,236.780258,1217.196045,301.517151,194.945511,1274.318481,241.015717,298.297241,1250.102417,293.153687,34.509109,1055.484009,-121.023964,-159.81752,1092.132812,-112.444191,-153.149414,1101.168457,157.428177,56.969044,1068.629517,146.608887
0.017,85.960609,1677.146362,17.101799,161.014297,1598.38501,14.568913,77.033257,1609.533813,99.813469,-120.877968,1444.460815,21.361914,-189.517029,1265.036499,-23.204,-185.352463,1263.323486,81.54213,86.195786,1322.946167,38.106915,-172.936874,1346.949951,-108.891769,-23.806398,1415.918579,-161.632629,-181.743088,1263.114136,-201.68866,-212.809448,1176.225342,-271.65683,-24.056124,1002.378113,-267.25528,21.709558,1046.611328,-191.908676,-16.283516,951.141663,-246.686279,-155.746521,1344.857178,148.240906,-8.902881,1434.50769,178.987839,-53.558014,1278.051758,297.631958,13.212049,1164.509888,374.20575,244.650574,1227.459229,297.06015,199.359741,1284.018921,238.423981,303.678711,1266.834473,290.614807,34.200588,1055.643799,-121.468292,-160.405975,1091.535156,-113.479088,-154.00972,1100.89563,156.305481,56.693779,1069.067383,146.703278
0.025,84.94075,1676.85498,15.783722,159.902573,1597.930298,13.540195,75.750168,1609.209351,98.770767,-122.107399,1443.875122,20.297741,-190.521561,1264.442139,-24.419231,-186.449875,1262.890381,80.383278,85.446671,1323.629883,37.367119,-173.973343,1346.257812,-110.097435,-24.79188,1415.505859,-162.623444,-182.19165,1262.051392,-203.139359,-212.574142,1175.019531,-273.011749,-23.117868,1001.932617,-267.744232,22.045387,1046.359741,-192.134827,-15.284758,950.574402,-247.061951,-157.035477,1344.432495,147.575729,-10.605669,1434.650879,177.636185,-49.185902,1277.352051,296.976318,23.23374,1164.7948,371.221985,252.343475,1237.733276,293.853088,203.850845,1293.094849,235.302917,309.066284,1282.526733,287.842255,33.883984,1055.669434,-121.841011,-160.833954,1090.780518,-114.389366,-154.998886,1100.563354,155.367111,54.979107,1069.254395,145.730118
0.033,83.960846,1676.4021,15.142337,158.973251,1597.446045,12.879837,74.567169,1608.792114,97.818306,-123.48381,1443.203125,19.393055,-191.39386,1263.662354,-25.510469,-187.575089,1262.445923,79.234695,85.018867,1323.745605,37.032394,-174.867905,1345.522095,-111.13295,-25.837191,1415.000732,-163.545685,-182.447479,1260.95752,-204.421463,-212.31163,1173.746094,-274.250427,-22.17972,1001.348755,-268.196655,22.386202,1046.047852,-192.408005,-14.422604,950.227417,-247.573624,-158.220596,1343.861694,147.265732,-12.162211,1434.666626,176.335419,-44.728699,1276.977295,296.448975,33.3283,1165.386719,367.811707,260.121277,1247.503418,290.222412,208.80101,1301.025146,232.6241,314.014709,1297.365845,285.377472,33.60017,1055.555298,-122.201622,-161.220337,1089.856201,-115.473228,-156.179794,1100.105713,154.329193,53.900482,1069.382568,145.238495
0.042,82.842049,1675.762451,14.110975,157.874313,1596.981934,12.006486,73.311935,1608.280273,96.910622,-124.726967,1442.485962,18.599361,-192.321808,1262.891479,-26.593355,-188.765533,1262.007324,78.104347,82.464798,1324.057739,35.136471,-175.724609,1344.790649,-112.205284,-26.856859,1414.55188,-164.41684,-182.738342,1259.914795,-205.777634,-212.030762,1172.419067,-275.610046,-21.382124,1000.860901,-268.502472,22.631472,1045.618896,-192.667847,-13.416251,949.622559,-247.929382,-159.265442,1343.272583,147.076508,-13.430072,1434.444092,174.95549,-40.123428,1276.740845,295.833435,43.234837,1166.291626,364.305542,268.05072,1256.837646,286.283661,214.007614,1308.566528,229.738373,318.412781,1311.119873,282.555969,33.310402,1055.317627,-122.481628,-161.707138,1089.052246,-116.510277,-157.486374,1099.510132,153.211777,52.798069,1069.486694,144.913666
0.05,81.773315,1675.142944,13.188045,156.705383,1596.404785,11.239616,72.14679,1607.734009,96.009079,-125.986488,1441.73938,17.882511,-193.446533,1262.233276,-27.65082,-189.722198,1261.431396,76.968262,81.382896,1324.123413,34.303497,-176.77919,1344.109863,-113.244766,-27.875977,1414.033691,-165.212036,-183.077011,1258.769531,-207.183762,-211.83992,1171.20166,-277.080566,-20.669422,1000.214233,-268.992828,22.968117,1045.177979,-192.904495,-12.371159,948.982178,-248.210709,-160.401657,1342.519287,146.965439,-14.504332,1434.140747,173.616425,-35.495686,1276.508545,295.059814,53.060204,1167.643921,360.623047,275.870728,1265.522705,282.60376,219.448578,1315.263184,226.745712,322.702087,1323.793823,279.681091,33.05558,1055.026489,-122.741096,-162.187057,1087.95752,-117.732491,-158.956772,1098.859375,152.052643,51.540936,1069.411255,144.522751
0.058,80.609436,1674.516479,12.371659,155.745102,1595.776245,10.438124,71.032364,1607.113892,95.289314,-127.377998,1440.943115,17.28931,-194.433517,1261.594482,-28.665796,-190.855545,1260.873413,76.08905,80.338371,1323.911987,33.376236,-177.664185,1343.245361,-114.01329,-28.824446,1413.455566,-165.923538,-183.371292,1257.630493,-208.436523,-211.585373,1169.902222,-278.297363,-19.845341,999.444275,-269.552399,23.218048,1044.733032,-193.196045,-11.551516,948.24115,-248.556366,-161.191116,1341.725464,147.039734,-15.249159,1433.576538,172.364975,-30.796814,1276.567261,294.151764,62.820576,1169.194214,356.92514,283.386475,1274.160278,279.18158,225.70256,1320.700806,223.338943,326.760468,1335.581055,277.062988,32.747959,1054.607422,-122.973785,-162.546402,1086.920044,-118.762314,-160.615997,1098.033936,150.967575,50.156311,1069.129517,144.236786
0.067,79.408806,1673.693359,11.637787,154.541519,1595.024658,9.83501,69.723602,1606.413452,94.394035,-128.623306,1440.096069,16.842745,-195.36409,1260.805298,-29.553637,-192.132355,1260.307373,75.455269,79.429276,1323.437866,32.762104,-178.565002,1342.36731,-115.013115,-29.819317,1412.780273,-166.682724,-183.662949,1256.38855,-209.800171,-211.351273,1168.475098,-279.723969,-19.120289,998.851013,-270.030243,23.391117,1044.211304,-193.421631,-10.571939,947.651733,-249.108978,-161.940765,1340.833984,147.261383,-15.905539,1432.900879,171.019699,-26.103443,1276.413208,292.809174,72.087303,1171.008789,352.920502,291.132324,1282.084473,276.050232,231.966537,1325.915894,219.748932,330.421082,1346.61792,274.696442,32.361328,1054.074951,-123.195564,-162.859741,1085.611572,-119.933006,-162.396408,1097.156372,149.768448,48.86047,1068.844238,143.937393
0.075,78.266579,1672.98877,10.792985,153.428589,1594.252075,9.141044,68.423767,1605.59436,93.760956,-129.920303,1439.280151,16.324596,-196.440445,1259.852295,-30.404615,-193.25264,1259.52417,74.828056,78.115768,1322.546997,32.020664,-179.492218,1341.685547,-115.879066,-30.721785,1412.036743,-167.29805,-184.014587,1255.18042,-211.222595,-211.074295,1167.095947,-281.181152,-18.303093,998.108032,-270.55246,23.572721,1043.650513,-193.718582,-9.6115,946.82196,-249.575592,-162.508331,1340.070435,147.473618,-16.251726,1432.27417,169.771637,-21.519958,1276.299683,291.246368,80.981407,1173.01001,349.162354,298.664337,1289.182007,273.011688,238.745193,1330.331177,216.071091,334.141846,1356.721924,272.47699,32.098618,1053.572632,-123.449081,-163.401321,1084.503174,-121.081146,-164.303131,1096.091797,148.630585,47.380764,1068.346436,143.664871
