Time,Bone_Marker_Sammy:HeadTop_D_Position_X,Bone_Marker_Sammy:HeadTop_D_Position_Y,Bone_Marker_Sammy:HeadTop_D_Position_Z,Bone_Marker_Sammy:HeadFront_E_Position_X,Bone_Marker_Sammy:HeadFront_E_Position_Y,Bone_Marker_Sammy:HeadFront_E_Position_Z,Bone_Marker_Sammy:HeadSide_F_Position_X,Bone_Marker_Sammy:HeadSide_F_Position_Y,Bone_Marker_Sammy:HeadSide_F_Position_Z,Bone_Marker_Sammy:BackTop_9_Position_X,Bone_Marker_Sammy:BackTop_9_Position_Y,Bone_Marker_Sammy:BackTop_9_Position_Z,Bone_Marker_Sammy:BackLeft_A_Position_X,Bone_Marker_Sammy:BackLeft_A_Position_Y,Bone_Marker_Sammy:BackLeft_A_Position_Z,Bone_Marker_Sammy:BackRight_B_Position_X,Bone_Marker_Sammy:BackRight_B_Position_Y,Bone_Marker_Sammy:BackRight_B_Position_Z,Bone_Marker_Sammy:Chest_C_Position_X,Bone_Marker_Sammy:Chest_C_Position_Y,Bone_Marker_Sammy:Chest_C_Position_Z,Bone_Marker_Sammy:LShoulderBack_11_Position_X,Bone_Marker_Sammy:LShoulderBack_11_Position_Y,Bone_Marker_Sammy:LShoulderBack_11_Position_Z,Bone_Marker_Sammy:LShoulderTop_10_Position_X,Bone_Marker_Sammy:LShoulderTop_10_Position_Y,Bone_Marker_Sammy:LShoulderTop_10_Position_Z,Bone_Marker_Sammy:LUArmHigh_13_Position_X,Bone_Marker_Sammy:LUArmHigh_13_Position_Y,Bone_Marker_Sammy:LUArmHigh_13_Position_Z,Bone_Marker_Sammy:LElbowOut_12_Position_X,Bone_Marker_Sammy:LElbowOut_12_Position_Y,Bone_Marker_Sammy:LElbowOut_12_Position_Z,Bone_Marker_Sammy:LWristOut_15_Position_X,Bone_Marker_Sammy:LWristOut_15_Position_Y,Bone_Marker_Sammy:LWristOut_15_Position_Z,Bone_Marker_Sammy:LWristIn_16_Position_X,Bone_Marker_Sammy:LWristIn_16_Position_Y,Bone_Marker_Sammy:LWristIn_16_Position_Z,Bone_Marker_Sammy:LHandOut_14_Position_X,Bone_Marker_Sammy:LHandOut_14_Position_Y,Bone_Marker_Sammy:LHandOut_14_Position_Z,Bone_Marker_Sammy:RShoulderBack_18_Position_X,Bone_Marker_Sammy:RShoulderBack_18_Position_Y,Bone_Marker_Sammy:RShoulderBack_18_Position_Z,Bone_Marker_Sammy:RShoulderTop_17_Position_X,Bone_Marker_Sammy:RShoulderTop_17_Position_Y,Bone_Marker_Sammy:RShoulderTop_17_Position_Z,Bone_Marker_Sammy:RUArmHigh_1A_Position_X,Bone_Marker_Sammy:RUArmHigh_1A_Position_Y,Bone_Marker_Sammy:RUArmHigh_1A_Position_Z,Bone_Marker_Sammy:RElbowOut_19_Position_X,Bone_Marker_Sammy:RElbowOut_19_Position_Y,Bone_Marker_Sammy:RElbowOut_19_Position_Z,Bone_Marker_Sammy:RWristOut_1C_Position_X,Bone_Marker_Sammy:RWristOut_1C_Position_Y,Bone_Marker_Sammy:RWristOut_1C_Position_Z,Bone_Marker_Sammy:RWristIn_1D_Position_X,Bone_Marker_Sammy:RWristIn_1D_Position_Y,Bone_Marker_Sammy:RWristIn_1D_Position_Z,Bone_Marker_Sammy:RHandOut_1B_Position_X,Bone_Marker_Sammy:RHandOut_1B_Position_Y,Bone_Marker_Sammy:RHandOut_1B_Position_Z,Bone_Marker_Sammy:WaistLFront_5_Position_X,Bone_Marker_Sammy:WaistLFront_5_Position_Y,Bone_Marker_Sammy:WaistLFront_5_Position_Z,Bone_Marker_Sammy:WaistLBack_7_Position_X,Bone_Marker_Sammy:WaistLBack_7_Position_Y,Bone_Marker_Sammy:WaistLBack_7_Position_Z,Bone_Marker_Sammy:WaistRBack_8_Position_X,Bone_Marker_Sammy:WaistRBack_8_Position_Y,Bone_Marker_Sammy:WaistRBack_8_Position_Z,Bone_Marker_Sammy:WaistRFront_6_Position_X,Bone_Marker_Sammy:WaistRFront_6_Position_Y,Bone_Marker_Sammy:WaistRFront_6_Position_Z
0.0,11.736929,1688.047607,-134.995377,20.768566,1646.800415,-34.685051,-70.965523,1623.267456,-111.481377,21.914204,1418.344238,-247.171432,82.249886,1238.403076,-289.205048,-22.736498,1231.22168,-295.198517,-17.126436,1304.056763,-24.622692,169.088043,1322.700073,-266.953308,196.009903,1409.472168,-115.92672,260.493622,1195.330444,-203.764755,302.908173,1089.883667,-174.326355,208.2052,981.53125,41.092823,201.48291,1072.832764,77.262329,177.247482,959.693909,115.028824,-99.38549,1309.892212,-280.923218,-160.032013,1398.204468,-137.242645,-235.222824,1212.090454,-199.372391,-251.354156,1063.865967,-165.595642,,,,-170.436813,1071.864746,81.024055,-144.473679,959.445618,128.948059,161.101593,1040.370117,-40.385956,171.126373,1069.513062,-236.687805,-101.51461,1077.740234,-255.800491,-110.092102,1062.228271,-37.653225
0.008,11.857545,1687.829956,-135.334488,20.922243,1646.520508,-35.079868,-70.892303,1623.104004,-111.835526,21.601469,1418.235596,-247.57962,81.761726,1238.307129,-289.971893,-23.319214,1231.17627,-295.894043,-17.217852,1303.298462,-25.126997,168.632751,1322.417847,-267.664398,195.829651,1408.926147,-116.512718,260.137024,1194.864136,-204.683319,302.365356,1089.317017,-175.245605,208.479523,980.9823,40.225746,201.471725,1072.190552,76.390068,177.06366,958.753418,113.983467,-99.883804,1309.857666,-281.297516,-160.242523,1397.889404,-137.32222,-235.398254,1211.810791,-199.665802,-251.340424,1063.476807,-166.073517,,,,-170.308151,1071.274902,80.51223,-144.307098,958.589294,128.146042,160.976501,1039.995117,-41.428982,170.542099,1069.484619,-237.913681,-102.102501,1077.36792,-256.47229,-110.278336,1061.443481,-38.202286
0.017,11.976533,1687.657227,-135.722458,21.049234,1646.326782,-35.466858,-70.846527,1623.033691,-112.066246,21.224697,1418.225708,-247.938629,81.045273,1238.359619,-290.977997,-23.92626,1231.265503,-296.47879,-17.30862,1302.674683,-25.676153,168.173553,1322.310913,-268.411285,195.612839,1408.478149,-117.176102,259.542267,1194.395386,-205.600296,301.744934,1088.793579,-176.295288,209.595261,980.854614,39.170391,201.401062,1071.626099,75.483879,177.460373,958.697021,113.634949,-100.38961,1309.904907,-281.601074,-160.491592,1397.670288,-137.410828,-235.575653,1211.609375,-199.9104,-251.289124,1063.173462,-166.613113,,,,-170.149368,1070.617798,79.975601,-144.148224,957.721924,127.416908,160.707916,1039.772827,-42.727512,170.003815,1069.569824,-239.140472,-102.641792,1077.101562,-257.17276,-110.273209,1060.497314,-39.232025
0.025,12.112452,1687.516846,-136.075272,21.195704,1646.209839,-35.875324,-70.813606,1623.060547,-112.227325,20.804255,1418.294922,-248.254395,80.452515,1238.369507,-291.483795,-24.52397,1231.439209,-297.097382,-17.398682,1302.29541,-26.077799,167.711182,1322.304565,-269.143951,195.447998,1408.154663,-117.703209,259.002991,1194.095825,-206.561981,301.105255,1088.410034,-177.399399,209.376968,980.496582,38.203857,201.250015,1071.112061,74.655388,177.324966,958.136719,112.764809,-101.064117,1310.12085,-282.032806,-160.746994,1397.526978,-137.416077,-235.847244,1211.553955,-200.071014,-251.16423,1062.949707,-167.070221,,,,-169.97937,1070.099365,79.477051,-143.984985,956.961365,126.594994,160.475418,1039.904541,-43.719837,169.58609,1069.783569,-240.476135,-103.082527,1076.982178,-257.823914,-110.354324,1059.714844,-40.235718
0.033,12.182056,1687.472046,-136.414597,21.300817,1646.189941,-36.199902,-70.814018,1623.140869,-112.448135,20.319187,1418.414429,-248.611053,79.960541,1238.597656,-292.228882,-25.123014,1231.709717,-297.719208,-17.534296,1301.987915,-26.549212,167.217636,1322.432739,-269.838074,195.238983,1407.86438,-118.244713,258.487427,1193.890991,-207.436966,300.220398,1088.044556,-178.626785,208.934784,979.886475,37.053722,201.005585,1070.505371,73.727043,177.165009,957.57782,111.785614,-101.681381,1310.387207,-282.363434,-161.015213,1397.490234,-137.416229,-236.20697,1211.542114,-200.280411,-251.075562,1062.814087,-167.629074,,,,-169.860001,1069.571899,78.936714,-143.853195,956.289856,126.05265,160.181412,1040.199097,-44.904881,169.177887,1070.000732,-241.805847,-103.398117,1077.01355,-258.445312,-110.4319,1059.064331,-41.365059
0.042,12.205901,1687.477905,-136.722855,21.422371,1646.219849,-36.476749,-70.841415,1623.266357,-112.655777,19.861816,1418.602173,-248.894577,79.432564,1238.836182,-292.721741,-25.676102,1232.043091,-298.24765,-17.691685,1301.827026,-26.933216,166.719452,1322.65564,-270.534576,195.003128,1407.689575,-118.768921,257.846741,1193.723267,-208.4328,299.479279,1087.79248,-179.652969,208.489532,979.475403,35.963627,200.703629,1069.899536,72.854645,176.942581,957.056519,110.741096,-102.138786,1310.670288,-282.578522,-161.330383,1397.51123,-137.458725,-236.624695,1211.721924,-200.695679,-250.934662,1062.774536,-168.066574,,,,-169.651352,1069.076904,78.43293,-143.628693,955.835632,125.389366,159.623108,1040.915161,-45.602139,168.966187,1070.303589,-242.986664,-103.55584,1077.153809,-259.244019,-110.550545,1058.71875,-42.263645
0.05,12.193374,1687.522583,-137.009125,21.498804,1646.304077,-36.77562,-70.871689,1623.437012,-112.61898,19.443317,1418.838135,-249.164413,78.699005,1239.163818,-292.894287,-26.136696,1232.398071,-298.746368,-17.868504,1301.791016,-27.224195,166.241638,1322.925659,-271.14325,194.773499,1407.63501,-119.235405,257.150604,1193.652344,-209.437225,298.490601,1087.651733,-180.880371,208.012238,979.157776,34.937538,200.478912,1069.484375,71.933411,176.717438,956.630615,109.708,-102.642174,1311.036377,-282.745789,-161.636963,1397.585571,-137.502899,-236.990128,1211.973511,-200.782303,-250.856125,1062.822998,-168.556686,,,,-169.501709,1068.769043,77.948029,-143.450119,955.489746,124.620384,159.306122,1041.603271,-46.636391,168.840317,1070.677246,-244.133667,-103.545311,1077.418701,-260.083649,-110.699715,1058.458008,-43.540684
0.058,12.099486,1687.715576,-137.218887,21.559484,1646.423828,-37.14909,-70.926285,1623.657104,-112.604919,19.036865,1419.1604,-249.368408,78.401443,1239.675049,-294.071014,-26.568491,1232.829346,-299.279144,-18.087412,1301.855103,-27.50651,165.808792,1323.306274,-271.751617,194.506592,1407.669922,-119.653984,256.533508,1193.812744,-210.465424,297.580078,1087.526978,-182.098923,207.489029,978.985352,33.675114,200.276276,1069.133545,71.026329,176.454865,956.241211,108.550552,-103.153748,1311.485596,-282.96521,-161.888336,1397.734009,-137.491623,-237.303696,1212.231689,-201.006485,-250.819153,1062.953613,-169.01767,,,,-169.352783,1068.47168,77.413269,-143.311523,955.154114,123.880821,158.959457,1042.645996,-47.213745,168.861633,1071.114624,-245.186218,-103.431877,1077.744385,-260.792145,-110.862427,1058.307861,-44.641621
0.067,12.023534,1687.77002,-137.594147,21.639118,1646.64209,-37.415661,-70.976135,1623.886597,-112.457359,18.655682,1419.470215,-249.60585,78.037788,1240.152222,-294.758209,-26.957949,1233.320801,-299.700073,-18.378546,1301.999512,-27.886618,165.376434,1323.772339,-272.304901,194.217407,1407.810913,-120.132339,255.938446,1194.009399,-211.427658,296.670502,1087.631958,-183.341949,207.069717,978.94519,32.58482,200.09465,1068.836426,70.089531,176.264374,955.985535,107.582581,-103.57254,1311.894775,-283.166748,-162.176483,1397.940308,-137.518448,-237.650787,1212.477783,-200.909348,-250.847809,1063.178955,-169.49263,,,,-169.199295,1068.251953,76.917496,-143.203995,954.836365,123.165039,159.416092,1042.981445,-47.707954,168.985153,1071.607788,-246.155594,-103.202621,1078.210571,-261.717224,-110.990852,1058.375488,-45.737274
0.075,11.80243,1687.950195,-137.831223,21.654579,1646.839966,-37.653957,-71.102051,1624.098755,-112.511696,18.325544,1419.783936,-249.806641,77.801476,1240.557495,-295.087433,-27.264931,1233.802246,-300.112671,-18.585928,1302.150269,-28.220078,165.035919,1324.263306,-272.865936,193.979248,1408.012207,-120.541382,255.234207,1194.276489,-212.416367,295.734406,1087.730835,-184.588379,206.534775,978.857544,31.430193,199.860687,1068.471436,69.177231,176.02684,955.673218,106.240936,-103.973442,1312.318237,-283.348206,-162.406387,1398.186523,-137.573166,-237.97551,1212.859497,-201.023254,-250.908905,1063.442871,-169.926346,,,,-168.949249,1068.113525,76.379112,-143.012695,955.225952,121.979607,159.361893,1043.411987,-48.537601,169.187439,1072.067261,-246.922424,-102.93457,1078.594116,-262.463684,-111.349045,1058.742065,-46.535625
