Time,Bone_Marker_Sammy:HeadTop_D_Position_X,Bone_Marker_Sammy:HeadTop_D_Position_Y,Bone_Marker_Sammy:HeadTop_D_Position_Z,Bone_Marker_Sammy:HeadFront_E_Position_X,Bone_Marker_Sammy:HeadFront_E_Position_Y,Bone_Marker_Sammy:HeadFront_E_Position_Z,Bone_Marker_Sammy:HeadSide_F_Position_X,Bone_Marker_Sammy:HeadSide_F_Position_Y,Bone_Marker_Sammy:HeadSide_F_Position_Z,Bone_Marker_Sammy:BackTop_9_Position_X,Bone_Marker_Sammy:BackTop_9_Position_Y,Bone_Marker_Sammy:BackTop_9_Position_Z,Bone_Marker_Sammy:BackLeft_A_Position_X,Bone_Marker_Sammy:BackLeft_A_Position_Y,Bone_Marker_Sammy:BackLeft_A_Position_Z,Bone_Marker_Sammy:BackRight_B_Position_X,Bone_Marker_Sammy:BackRight_B_Position_Y,Bone_Marker_Sammy:BackRight_B_Position_Z,Bone_Marker_Sammy:Chest_C_Position_X,Bone_Marker_Sammy:Chest_C_Position_Y,Bone_Marker_Sammy:Chest_C_Position_Z,Bone_Marker_Sammy:LShoulderBack_11_Position_X,Bone_Marker_Sammy:LShoulderBack_11_Position_Y,Bone_Marker_Sammy:LShoulderBack_11_Position_Z,Bone_Marker_Sammy:LShoulderTop_10_Position_X,Bone_Marker_Sammy:LShoulderTop_10_Position_Y,Bone_Marker_Sammy:LShoulderTop_10_Position_Z,Bone_Marker_Sammy:LUArmHigh_13_Position_X,Bone_Marker_Sammy:LUArmHigh_13_Position_Y,Bone_Marker_Sammy:LUArmHigh_13_Position_Z,Bone_Marker_Sammy:LElbowOut_12_Position_X,Bone_Marker_Sammy:LElbowOut_12_Position_Y,Bone_Marker_Sammy:LElbowOut_12_Position_Z,Bone_Marker_Sammy:LWristOut_15_Position_X,Bone_Marker_Sammy:LWristOut_15_Position_Y,Bone_Marker_Sammy:LWristOut_15_Position_Z,Bone_Marker_Sammy:LWristIn_16_Position_X,Bone_Marker_Sammy:LWristIn_16_Position_Y,Bone_Marker_Sammy:LWristIn_16_Position_Z,Bone_Marker_Sammy:LHandOut_14_Position_X,Bone_Marker_Sammy:LHandOut_14_Position_Y,Bone_Marker_Sammy:LHandOut_14_Position_Z,Bone_Marker_Sammy:RShoulderBack_18_Position_X,Bone_Marker_Sammy:RShoulderBack_18_Position_Y,Bone_Marker_Sammy:RShoulderBack_18_Position_Z,Bone_Marker_Sammy:RShoulderTop_17_Position_X,Bone_Marker_Sammy:RShoulderTop_17_Position_Y,Bone_Marker_Sammy:RShoulderTop_17_Position_Z,Bone_Marker_Sammy:RUArmHigh_1A_Position_X,Bone_Marker_Sammy:RUArmHigh_1A_Position_Y,Bone_Marker_Sammy:RUArmHigh_1A_Position_Z,Bone_Marker_Sammy:RElbowOut_19_Position_X,Bone_Marker_Sammy:RElbowOut_19_Position_Y,Bone_Marker_Sammy:RElbowOut_19_Position_Z,Bone_Marker_Sammy:RWristOut_1C_Position_X,Bone_Marker_Sammy:RWristOut_1C_Position_Y,Bone_Marker_Sammy:RWristOut_1C_Position_Z,Bone_Marker_Sammy:RWristIn_1D_Position_X,Bone_Marker_Sammy:RWristIn_1D_Position_Y,Bone_Marker_Sammy:RWristIn_1D_Position_Z,Bone_Marker_Sammy:RHandOut_1B_Position_X,Bone_Marker_Sammy:RHandOut_1B_Position_Y,Bone_Marker_Sammy:RHandOut_1B_Position_Z,Bone_Marker_Sammy:WaistLFront_5_Position_X,Bone_Marker_Sammy:WaistLFront_5_Position_Y,Bone_Marker_Sammy:WaistLFront_5_Position_Z,Bone_Marker_Sammy:WaistLBack_7_Position_X,Bone_Marker_Sammy:WaistLBack_7_Position_Y,Bone_Marker_Sammy:WaistLBack_7_Position_Z,Bone_Marker_Sammy:WaistRBack_8_Position_X,Bone_Marker_Sammy:WaistRBack_8_Position_Y,Bone_Marker_Sammy:WaistRBack_8_Position_Z,Bone_Marker_Sammy:WaistRFront_6_Position_X,Bone_Marker_Sammy:WaistRFront_6_Position_Y,Bone_Marker_Sammy:WaistRFront_6_Position_Z
0.0,50.12849,1679.840576,56.959232,-54.361015,1652.323364,69.137375,17.325857,1612.987183,-19.574224,133.344025,1436.849121,33.508286,206.06575,1259.812256,67.538391,180.63652,1263.374512,-41.272331,-78.03009,1306.077881,61.432056,203.20668,1338.040771,157.980286,64.635414,1412.691406,228.42984,213.770462,1245.615479,267.925903,233.884232,1154.115234,333.044403,34.339958,994.112488,336.857178,0.076078,1026.856934,252.143585,17.55055,940.169067,328.675049,122.094955,1344.284912,-107.574936,-14.606966,1430.551025,-60.243786,-89.688156,1334.069214,-184.26239,-242.003708,1299.156006,-189.497726,-484.858826,1391.865967,-160.177902,-456.08374,1436.812744,-87.193565,-526.648499,1458.584839,-169.664536,-10.87779,1045.788086,198.105591,185.4711,1076.985107,172.793869,152.755997,1089.53833,-96.413406,-56.334633,1055.993652,-64.875473
0.008,51.318447,1678.341309,57.539223,-53.031803,1650.087036,69.606483,18.852425,1611.410522,-19.258064,136.143158,1434.992798,33.91325,208.173996,1257.706543,67.491173,182.683456,1261.661255,-41.331112,-75.930031,1305.959717,62.633961,205.607742,1335.717285,158.002823,67.548691,1410.670654,229.008514,214.630219,1242.156372,269.343231,233.486954,1150.264404,334.390594,31.702866,992.957947,336.813477,-0.616266,1024.945801,251.255447,14.059766,939.111084,329.492859,123.951958,1342.732788,-107.507774,-12.091299,1429.636963,-59.218422,-89.202461,1334.297363,-182.333694,-241.226456,1300.502075,-185.755463,-486.553589,1384.745728,-158.785553,-461.127289,1430.673706,-84.648743,-532.298401,1448.782959,-168.677505,-9.533417,1045.917114,198.603043,187.003098,1074.608887,172.87352,154.248276,1087.596436,-95.938835,-55.633648,1056.213501,-65.356956
0.017,52.380188,1676.670166,58.032284,-51.693501,1647.653687,70.450356,20.283228,1609.531982,-18.5291,138.96051,1433.278076,34.212402,210.428497,1255.46521,67.364143,184.722626,1259.758545,-41.556961,-73.533447,1305.786865,63.892834,208.032639,1332.989502,158.049561,70.701431,1408.494385,229.567795,215.868484,1238.370605,270.921875,232.921982,1146.075195,335.625793,29.183653,991.762939,336.855957,-1.481322,1022.917419,250.362701,10.673164,937.974243,329.904541,125.753136,1341.008301,-107.442558,-9.348296,1428.653198,-58.327374,-88.458031,1334.337646,-180.541,-240.362228,1301.796265,-182.219269,-487.579346,1377.184937,-157.391861,-465.938263,1423.653076,-82.46138,-537.52948,1437.744873,-167.635757,-8.116077,1045.765991,199.009308,188.687881,1072.121948,172.940399,155.733765,1085.419678,-95.584152,-55.062008,1056.327637,-65.840263
0.025,53.371544,1675.013184,58.500576,-50.491619,1645.278809,70.829643,21.758104,1607.648682,-17.934486,141.869507,1431.051514,34.525932,212.541962,1252.890015,67.180588,186.742477,1257.522217,-41.713501,-71.16758,1305.556396,65.200012,210.534302,1330.203125,158.074463,73.998039,1406.05249,230.132004,216.631271,1234.258057,272.302094,232.472427,1141.665039,336.807281,26.712341,990.21167,336.777954,-2.428564,1020.892761,249.716705,6.726646,937.180481,330.66684,127.625107,1338.98291,-107.508827,-6.5581,1427.676758,-57.554737,-87.656204,1334.147217,-178.93898,-239.147888,1302.947998,-179.109253,-488.089539,1369.244995,-156.427933,-469.887268,1415.283447,-81.180733,-542.325256,1425.716919,-166.626083,-6.762545,1045.527344,199.565231,190.249176,1069.334839,172.907883,157.111649,1083.071655,-95.280067,-54.488316,1056.326416,-66.221809
0.033,54.414803,1673.21228,59.062599,-49.278469,1642.878662,71.476959,23.135529,1605.90686,-17.756979,144.715027,1428.94751,34.615257,214.606674,1250.13208,66.885651,188.851898,1255.141968,-41.956207,-68.682846,1305.231445,66.500359,213.158844,1327.22937,157.772507,77.267227,1403.57312,230.720123,217.845642,1230.032349,273.508698,231.936478,1137.240112,337.788605,24.189856,988.397827,336.786652,-3.680433,1018.754578,249.243027,3.389929,936.005188,331.220551,129.543106,1336.846191,-107.661247,-3.610769,1426.654053,-57.007114,-86.668144,1333.745117,-177.454346,-237.774857,1303.859131,-176.103271,-487.907562,1360.840088,-155.413162,-473.391357,1406.112427,-78.291412,-546.350647,1412.704712,-165.451508,-5.382335,1044.917969,200.040024,191.946213,1066.441528,172.845398,158.403763,1080.617798,-95.035103,-53.936436,1056.111816,-66.379082
0.042,55.324825,1671.475708,59.48814,-48.106396,1640.204712,72.235008,24.479177,1603.910889,-17.062624,147.604156,1426.41626,34.778225,216.63147,1247.307373,66.539436,190.824402,1252.577393,-42.337818,-66.122993,1304.802368,67.750244,215.694717,1324.00769,157.619156,80.62661,1401.121948,231.235931,219.024979,1225.715454,274.55719,231.466431,1132.481812,338.60022,21.754036,986.54303,336.821625,-4.995398,1016.583557,248.892914,0.050621,934.242615,331.842651,131.653198,1334.599976,-107.801506,-0.863277,1425.533569,-56.66214,-85.653564,1333.07251,-176.014008,-236.332703,1304.54834,-173.497803,-487.035889,1352.340332,-154.479614,-476.064484,1396.200317,-74.629227,-549.286743,1398.902344,-164.026871,-3.877882,1044.30542,200.754623,193.428726,1063.309692,172.821472,159.620865,1077.933472,-94.759064,-53.277176,1055.724854,-66.59845
0.05,56.17104,1669.630737,59.990379,-47.006527,1637.409668,72.344025,26.051575,1602.086304,-17.861591,150.154633,1423.833496,34.839249,218.453613,1244.208862,66.244667,192.689667,1249.844971,-42.615143,-63.591846,1304.258423,68.669106,218.210022,1320.737915,157.431137,83.94915,1398.495361,231.88327,219.896408,1221.161011,275.478546,230.898224,1127.871216,339.240723,19.31502,984.606628,337.082703,-6.563224,1014.330994,248.718826,-3.061257,932.602966,332.384308,133.668716,1332.24939,-108.018082,1.888944,1424.446167,-56.420837,-84.584953,1332.265747,-174.665497,-234.848251,1304.850464,-171.131195,-485.634308,1343.77356,-153.458923,-478.222809,1384.704224,-71.665108,-551.119385,1384.7677,-162.645889,-2.543796,1043.370483,201.302826,195.030731,1060.067871,172.732544,160.657806,1075.137207,-94.516617,-52.708244,1055.110962,-66.685226
0.058,57.163292,1667.848633,60.410641,-45.789165,1634.778442,72.859879,27.093542,1599.88916,-16.461931,152.699677,1421.216919,35.006504,220.180298,1241.231934,65.747917,194.615936,1247.092041,-43.040272,-61.126087,1303.710571,69.466034,220.628845,1317.2771,157.166138,87.368744,1396.075317,232.369629,220.856415,1216.592651,276.249786,230.033676,1123.021851,339.871094,16.827833,982.511536,337.167816,-8.323035,1011.896484,248.539505,-6.191471,931.086914,332.912292,135.615677,1329.842407,-108.353188,4.554057,1423.317505,-56.293228,-83.493324,1331.465942,-173.245514,-233.240936,1304.875854,-169.21463,-483.548065,1335.485596,-152.373108,-480.163361,1371.054688,-71.275795,-551.774353,1370.934692,-161.091919,-1.360533,1042.240356,201.988998,196.354721,1056.766113,172.616486,161.530121,1072.127808,-94.160652,-52.10762,1054.24707,-66.621941
0.067,57.923569,1666.031006,60.847897,-44.807281,1632.134155,73.181458,28.425446,1598.11377,-16.250132,155.305206,1418.624268,34.976486,221.889832,1238.154907,65.390091,196.462387,1244.361694,-43.285343,-58.578156,1303.096924,70.018066,223.018082,1313.814941,156.813446,90.808708,1393.464722,232.804581,221.781998,1211.891113,276.588318,229.287231,1118.464233,340.251617,14.328469,980.464966,337.287354,-9.965648,1009.414795,248.31192,-9.36283,929.377136,333.552338,137.593781,1327.456543,-108.631416,7.070412,1422.210449,-56.099609,-82.266846,1330.57373,-171.866043,-231.589508,1304.489868,-167.751099,-481.117706,1327.92395,-151.09079,-480.087982,1357.445435,-68.246094,-551.15863,1357.832886,-159.278122,-0.236318,1041.035889,202.698578,197.64772,1053.428711,172.638779,162.29924,1069.072388,-93.918137,-51.380939,1052.986938,-66.570839
0.075,58.787289,1664.332153,61.103733,-43.661983,1629.634521,73.803703,29.895855,1596.447144,-17.116018,157.97612,1416.129517,34.876072,223.522675,1235.057373,65.009094,198.056198,1241.5625,-43.646957,-56.176502,1302.223145,70.501854,225.199295,1310.382812,156.44426,94.095673,1391.002563,233.180862,222.444641,1207.235718,276.933289,228.320511,1113.66272,340.603607,11.730593,978.679688,337.482391,-11.634995,1007.05896,248.024277,-12.474857,927.795349,334.257538,139.265366,1325.108887,-109.051109,9.439346,1420.956421,-55.848415,-81.124474,1329.654175,-170.677582,-229.768234,1303.541626,-166.763199,-478.669983,1321.251953,-149.674377,-478.821594,1343.207397,-64.889526,-549.824463,1346.397705,-157.112442,0.766967,1039.679688,203.192429,198.669571,1050.017334,172.621643,162.901886,1065.940063,-93.751602,-50.618061,1051.364624,-66.268631
