Time,Bone_Marker_Sammy:HeadTop_D_Position_X,Bone_Marker_Sammy:HeadTop_D_Position_Y,Bone_Marker_Sammy:HeadTop_D_Position_Z,Bone_Marker_Sammy:HeadFront_E_Position_X,Bone_Marker_Sammy:HeadFront_E_Position_Y,Bone_Marker_Sammy:HeadFront_E_Position_Z,Bone_Marker_Sammy:HeadSide_F_Position_X,Bone_Marker_Sammy:HeadSide_F_Position_Y,Bone_Marker_Sammy:HeadSide_F_Position_Z,Bone_Marker_Sammy:BackTop_9_Position_X,Bone_Marker_Sammy:BackTop_9_Position_Y,Bone_Marker_Sammy:BackTop_9_Position_Z,Bone_Marker_Sammy:BackLeft_A_Position_X,Bone_Marker_Sammy:BackLeft_A_Position_Y,Bone_Marker_Sammy:BackLeft_A_Position_Z,Bone_Marker_Sammy:BackRight_B_Position_X,Bone_Marker_Sammy:BackRight_B_Position_Y,Bone_Marker_Sammy:BackRight_B_Position_Z,Bone_Marker_Sammy:Chest_C_Position_X,Bone_Marker_Sammy:Chest_C_Position_Y,Bone_Marker_Sammy:Chest_C_Position_Z,Bone_Marker_Sammy:LShoulderBack_11_Position_X,Bone_Marker_Sammy:LShoulderBack_11_Position_Y,Bone_Marker_Sammy:LShoulderBack_11_Position_Z,Bone_Marker_Sammy:LShoulderTop_10_Position_X,Bone_Marker_Sammy:LShoulderTop_10_Position_Y,Bone_Marker_Sammy:LShoulderTop_10_Position_Z,Bone_Marker_Sammy:LUArmHigh_13_Position_X,Bone_Marker_Sammy:LUArmHigh_13_Position_Y,Bone_Marker_Sammy:LUArmHigh_13_Position_Z,Bone_Marker_Sammy:LElbowOut_12_Position_X,Bone_Marker_Sammy:LElbowOut_12_Position_Y,Bone_Marker_Sammy:LElbowOut_12_Position_Z,Bone_Marker_Sammy:LWristOut_15_Position_X,Bone_Marker_Sammy:LWristOut_15_Position_Y,Bone_Marker_Sammy:LWristOut_15_Position_Z,Bone_Marker_Sammy:LWristIn_16_Position_X,Bone_Marker_Sammy:LWristIn_16_Position_Y,Bone_Marker_Sammy:LWristIn_16_Position_Z,Bone_Marker_Sammy:LHandOut_14_Position_X,Bone_Marker_Sammy:LHandOut_14_Position_Y,Bone_Marker_Sammy:LHandOut_14_Position_Z,Bone_Marker_Sammy:RShoulderBack_18_Position_X,Bone_Marker_Sammy:RShoulderBack_18_Position_Y,Bone_Marker_Sammy:RShoulderBack_18_Position_Z,Bone_Marker_Sammy:RShoulderTop_17_Position_X,Bone_Marker_Sammy:RShoulderTop_17_Position_Y,Bone_Marker_Sammy:RShoulderTop_17_Position_Z,Bone_Marker_Sammy:RUArmHigh_1A_Position_X,Bone_Marker_Sammy:RUArmHigh_1A_Position_Y,Bone_Marker_Sammy:RUArmHigh_1A_Position_Z,Bone_Marker_Sammy:RElbowOut_19_Position_X,Bone_Marker_Sammy:RElbowOut_19_Position_Y,Bone_Marker_Sammy:RElbowOut_19_Position_Z,Bone_Marker_Sammy:RWristOut_1C_Position_X,Bone_Marker_Sammy:RWristOut_1C_Position_Y,Bone_Marker_Sammy:RWristOut_1C_Position_Z,Bone_Marker_Sammy:RWristIn_1D_Position_X,Bone_Marker_Sammy:RWristIn_1D_Position_Y,Bone_Marker_Sammy:RWristIn_1D_Position_Z,Bone_Marker_Sammy:RHandOut_1B_Position_X,Bone_Marker_Sammy:RHandOut_1B_Position_Y,Bone_Marker_Sammy:RHandOut_1B_Position_Z,Bone_Marker_Sammy:WaistLFront_5_Position_X,Bone_Marker_Sammy:WaistLFront_5_Position_Y,Bone_Marker_Sammy:WaistLFront_5_Position_Z,Bone_Marker_Sammy:WaistLBack_7_Position_X,Bone_Marker_Sammy:WaistLBack_7_Position_Y,Bone_Marker_Sammy:WaistLBack_7_Position_Z,Bone_Marker_Sammy:WaistRBack_8_Position_X,Bone_Marker_Sammy:WaistRBack_8_Position_Y,Bone_Marker_Sammy:WaistRBack_8_Position_Z,Bone_Marker_Sammy:WaistRFront_6_Position_X,Bone_Marker_Sammy:WaistRFront_6_Position_Y,Bone_Marker_Sammy:WaistRFront_6_Position_Z
0.0,16.262045,1701.155762,10.172301,27.244057,1665.380981,113.084427,-64.157509,1635.436523,38.184654,20.278589,1432.950806,-89.209068,70.215187,1248.964478,-131.677567,-33.289959,1246.495483,-130.645355,-4.263651,1326.826172,137.081436,157.763443,1331.713379,-123.953766,206.503143,1414.367065,21.885654,249.685272,1204.032593,-87.697037,279.63205,1099.798828,-75.083153,308.205322,884.716553,27.403311,257.638855,901.184631,107.759163,317.660065,808.671265,57.024586,-102.56675,1331.18396,-116.724716,-155.286896,1413.582764,32.377934,-235.076675,1237.448608,-52.645256,-245.661087,1093.943848,-42.98978,-244.36055,877.388733,51.508514,-194.383331,910.705505,123.501068,-258.319214,813.046509,83.76358,167.326157,1044.413208,118.310913,158.088959,1064.679932,-79.859032,-113.456665,1074.207642,-79.568367,-111.488541,1067.925781,131.148682
0.008,16.207417,1701.203735,10.182195,27.161266,1665.431152,113.138412,-64.195793,1635.460693,38.161602,20.291607,1432.962524,-89.147652,70.234299,1248.987671,-131.595673,-33.262455,1246.49292,-130.592682,-4.27374,1326.845337,137.115784,157.785263,1331.738403,-123.863243,206.501556,1414.413086,21.992901,249.671844,1204.0625,-87.619156,279.596802,1099.832397,-75.002876,308.126495,884.737061,27.523664,257.560883,901.214661,107.874573,317.570557,808.68927,57.141064,-102.548096,1331.184448,-116.692543,-155.292908,1413.582642,32.390701,-235.064087,1237.441162,-52.609921,-245.670029,1093.938599,-42.94458,-244.42395,877.381531,51.580025,-194.442291,910.700317,123.52803,-258.739899,813.083191,84.018646,167.314331,1044.434814,118.403786,158.109924,1064.728027,-79.749313,-113.431816,1074.261108,-79.522339,-111.490219,1067.960083,131.179123
0.017,16.173508,1701.220703,10.184964,27.099346,1665.461426,113.168434,-64.213089,1635.471558,38.126606,20.308653,1432.961426,-89.090172,70.259392,1248.990723,-131.517624,-33.225868,1246.48584,-130.540344,-4.308645,1326.863281,137.153931,157.803391,1331.762451,-123.784309,206.47377,1414.458984,22.076805,249.65184,1204.071899,-87.550224,279.564087,1099.852661,-74.924477,308.040558,884.758911,27.640863,257.44812,901.264893,108.028328,317.475647,808.718689,57.253235,-102.537216,1331.17688,-116.669273,-155.303497,1413.579468,32.394726,-235.064529,1237.426147,-52.585571,-245.681137,1093.927856,-42.903503,-244.489548,877.377686,51.674145,-194.500809,910.697388,123.576614,-259.030823,813.102417,84.166451,167.298065,1044.466675,118.500885,158.130402,1064.752441,-79.63578,-113.401016,1074.281738,-79.467216,-111.504364,1067.984253,131.221558
0.025,16.191067,1701.256958,10.219884,27.049944,1665.494385,113.18927,-64.241447,1635.495483,38.063232,20.296785,1432.954712,-89.040527,70.280457,1248.986938,-131.423798,-33.215015,1246.479126,-130.496429,-4.321047,1326.884033,137.186249,157.817078,1331.775269,-123.711609,206.455414,1414.474243,22.15493,249.642014,1204.093384,-87.47039,279.557983,1099.850586,-74.825256,307.970947,884.756287,27.782877,257.351074,901.330078,108.239365,317.396271,808.729004,57.367992,-102.536835,1331.162842,-116.64373,-155.319397,1413.570923,32.401154,-235.074234,1237.400269,-52.539551,-245.708862,1093.913574,-42.842804,-244.554672,877.386414,51.759655,-194.555298,910.696899,123.613121,-258.562286,813.088013,83.915924,167.287903,1044.501953,118.602074,158.145935,1064.774048,-79.54258,-113.382683,1074.315796,-79.428619,-111.528557,1067.99939,131.262329
0.033,16.191553,1701.269409,10.212611,26.986233,1665.527222,113.193512,-64.264664,1635.526489,37.967209,20.313356,1432.949463,-88.985641,70.3022,1248.98999,-131.369583,-33.193264,1246.465942,-130.44754,-4.341218,1326.893311,137.222137,157.861389,1331.787354,-123.631264,206.446793,1414.494019,22.246864,249.63945,1204.114136,-87.390511,279.542938,1099.853394,-74.73336,307.898865,884.769958,27.90427,257.296204,901.315735,108.298462,317.31842,808.740479,57.482071,-102.516586,1331.148682,-116.608597,-155.329102,1413.56543,32.40604,-235.082016,1237.38562,-52.51889,-245.751709,1093.908325,-42.794815,-244.619125,877.389099,51.852615,-194.622879,910.709961,123.632744,-258.793213,813.111389,84.111778,167.259628,1044.501587,118.674744,158.16925,1064.773193,-79.438049,-113.361206,1074.328613,-79.3927,-111.530579,1067.989258,131.246384
0.042,16.227104,1701.241943,10.233154,26.963112,1665.547852,113.197525,-64.272469,1635.539917,37.903069,20.316578,1432.951782,-88.924713,70.328209,1248.989136,-131.309967,-33.171837,1246.472046,-130.40802,-4.36609,1326.88855,137.232803,157.890457,1331.812622,-123.556122,206.455963,1414.519409,22.31937,249.655609,1204.125854,-87.287628,279.533966,1099.865723,-74.644264,307.839447,884.777527,28.028236,257.178375,901.384705,108.412659,317.268341,808.768005,57.601685,-102.50074,1331.156372,-116.579544,-155.324402,1413.568481,32.41552,-235.091476,1237.380737,-52.500179,-245.765594,1093.89563,-42.733334,-244.702011,877.392578,51.916019,-194.665665,910.696411,123.659538,-258.657684,813.102661,84.044945,167.234116,1044.518921,118.73391,158.180603,1064.798828,-79.341347,-113.333084,1074.363403,-79.398758,-111.549408,1067.989868,131.235138
0.05,16.246332,1701.258179,10.207817,26.921818,1665.577637,113.171844,-64.267403,1635.608398,37.70882,20.338438,1432.95874,-88.883209,70.361443,1249.001953,-131.25415,-33.128819,1246.481201,-130.378967,-4.38414,1326.876099,137.248932,157.907761,1331.838745,-123.477051,206.440414,1414.546631,22.415735,249.657242,1204.14209,-87.190788,279.525269,1099.868164,-74.559723,307.771332,884.797485,28.155605,257.107147,901.390808,108.447617,317.206543,808.795776,57.719025,-102.482597,1331.160889,-116.556633,-155.333725,1413.561768,32.414722,-235.086349,1237.375,-52.477776,-245.807297,1093.89624,-42.680603,-244.784821,877.424683,51.962746,-194.722443,910.703186,123.673134,-258.679413,813.102966,84.107307,167.220444,1044.525879,118.804359,158.207047,1064.819824,-79.259003,-113.30542,1074.390991,-79.394691,-111.561653,1067.974854,131.215073
0.058,16.26383,1701.27124,10.176936,26.891296,1665.605469,113.16523,-64.26194,1635.641113,37.6101,20.347998,1432.969727,-88.833504,70.385429,1249.013062,-131.210007,-33.09692,1246.484985,-130.356079,-4.407777,1326.870239,137.250259,157.940613,1331.855835,-123.401848,206.43103,1414.553833,22.490339,249.673279,1204.178467,-87.104927,279.533875,1099.883789,-74.488243,307.722595,884.803528,28.271763,257.018951,901.42041,108.592514,317.167542,808.814209,57.846794,-102.450943,1331.156372,-116.553726,-155.344452,1413.568237,32.417282,-235.098846,1237.374878,-52.436329,-245.850906,1093.905151,-42.650833,-244.87178,877.44104,52.025452,-194.799637,910.740662,123.721817,-258.768921,813.127502,84.167847,167.174301,1044.449585,118.854729,158.218002,1064.850098,-79.195282,-113.287888,1074.399536,-79.414528,-111.591331,1067.953979,131.225861
0.067,16.292078,1701.267334,10.15152,26.860033,1665.637817,113.14537,-64.258278,1635.64917,37.504303,20.367558,1432.972168,-88.79248,70.40699,1249.021362,-131.16333,-33.075737,1246.487549,-130.331436,-4.457191,1326.862061,137.293076,157.967468,1331.869019,-123.323044,206.411072,1414.554199,22.57865,249.699005,1204.176514,-87.028664,279.5495,1099.886597,-74.39286,307.701691,884.830139,28.417439,256.942444,901.461548,108.730682,317.127655,808.817871,57.945923,-102.447922,1331.163208,-116.534279,-155.357117,1413.556396,32.428867,-235.1138,1237.365723,-52.41861,-245.899033,1093.890991,-42.595005,-244.946472,877.464478,52.07523,-194.850601,910.743347,123.739372,-258.854553,813.158447,84.261528,167.159302,1044.497192,118.891151,158.245285,1064.867432,-79.125603,-113.252144,1074.418823,-79.438797,-111.609924,1067.92981,131.186569
0.075,16.308445,1701.268433,10.109355,26.822529,1665.68103,113.145523,-64.260521,1635.664307,37.476898,20.366196,1432.96936,-88.763527,70.422173,1249.033813,-131.127502,-33.051216,1246.497925,-130.322006,-4.489428,1326.826782,137.318893,157.995529,1331.878174,-123.25367,206.404297,1414.55127,22.669466,249.721725,1204.183472,-86.941833,279.561127,1099.88208,-74.306366,307.671234,884.83728,28.548157,256.830536,901.429688,108.708405,317.097504,808.825256,58.051888,-102.430389,1331.15625,-116.515625,-155.365326,1413.543579,32.441925,-235.132843,1237.35791,-52.387024,-245.959198,1093.884644,-42.552067,-245.040649,877.492859,52.116562,-194.918945,910.739868,123.773727,-258.945984,813.185181,84.327263,167.119644,1044.408569,118.93573,158.271515,1064.866455,-79.087692,-113.236496,1074.39856,-79.438126,-111.629433,1067.893433,131.16272
