Time,Bone_Marker_Sammy:HeadTop_D_Position_X,Bone_Marker_Sammy:HeadTop_D_Position_Y,Bone_Marker_Sammy:HeadTop_D_Position_Z,Bone_Marker_Sammy:HeadFront_E_Position_X,Bone_Marker_Sammy:HeadFront_E_Position_Y,Bone_Marker_Sammy:HeadFront_E_Position_Z,Bone_Marker_Sammy:HeadSide_F_Position_X,Bone_Marker_Sammy:HeadSide_F_Position_Y,Bone_Marker_Sammy:HeadSide_F_Position_Z,Bone_Marker_Sammy:BackTop_9_Position_X,Bone_Marker_Sammy:BackTop_9_Position_Y,Bone_Marker_Sammy:BackTop_9_Position_Z,Bone_Marker_Sammy:BackLeft_A_Position_X,Bone_Marker_Sammy:BackLeft_A_Position_Y,Bone_Marker_Sammy:BackLeft_A_Position_Z,Bone_Marker_Sammy:BackRight_B_Position_X,Bone_Marker_Sammy:BackRight_B_Position_Y,Bone_Marker_Sammy:BackRight_B_Position_Z,Bone_Marker_Sammy:Chest_C_Position_X,Bone_Marker_Sammy:Chest_C_Position_Y,Bone_Marker_Sammy:Chest_C_Position_Z,Bone_Marker_Sammy:LShoulderBack_11_Position_X,Bone_Marker_Sammy:LShoulderBack_11_Position_Y,Bone_Marker_Sammy:LShoulderBack_11_Position_Z,Bone_Marker_Sammy:LShoulderTop_10_Position_X,Bone_Marker_Sammy:LShoulderTop_10_Position_Y,Bone_Marker_Sammy:LShoulderTop_10_Position_Z,Bone_Marker_Sammy:LUArmHigh_13_Position_X,Bone_Marker_Sammy:LUArmHigh_13_Position_Y,Bone_Marker_Sammy:LUArmHigh_13_Position_Z,Bone_Marker_Sammy:LElbowOut_12_Position_X,Bone_Marker_Sammy:LElbowOut_12_Position_Y,Bone_Marker_Sammy:LElbowOut_12_Position_Z,Bone_Marker_Sammy:LWristOut_15_Position_X,Bone_Marker_Sammy:LWristOut_15_Position_Y,Bone_Marker_Sammy:LWristOut_15_Position_Z,Bone_Marker_Sammy:LWristIn_16_Position_X,Bone_Marker_Sammy:LWristIn_16_Position_Y,Bone_Marker_Sammy:LWristIn_16_Position_Z,Bone_Marker_Sammy:LHandOut_14_Position_X,Bone_Marker_Sammy:LHandOut_14_Position_Y,Bone_Marker_Sammy:LHandOut_14_Position_Z,Bone_Marker_Sammy:RShoulderBack_18_Position_X,Bone_Marker_Sammy:RShoulderBack_18_Position_Y,Bone_Marker_Sammy:RShoulderBack_18_Position_Z,Bone_Marker_Sammy:RShoulderTop_17_Position_X,Bone_Marker_Sammy:RShoulderTop_17_Position_Y,Bone_Marker_Sammy:RShoulderTop_17_Position_Z,Bone_Marker_Sammy:RUArmHigh_1A_Position_X,Bone_Marker_Sammy:RUArmHigh_1A_Position_Y,Bone_Marker_Sammy:RUArmHigh_1A_Position_Z,Bone_Marker_Sammy:RElbowOut_19_Position_X,Bone_Marker_Sammy:RElbowOut_19_Position_Y,Bone_Marker_Sammy:RElbowOut_19_Position_Z,Bone_Marker_Sammy:RWristOut_1C_Position_X,Bone_Marker_Sammy:RWristOut_1C_Position_Y,Bone_Marker_Sammy:RWristOut_1C_Position_Z,Bone_Marker_Sammy:RWristIn_1D_Position_X,Bone_Marker_Sammy:RWristIn_1D_Position_Y,Bone_Marker_Sammy:RWristIn_1D_Position_Z,Bone_Marker_Sammy:RHandOut_1B_Position_X,Bone_Marker_Sammy:RHandOut_1B_Position_Y,Bone_Marker_Sammy:RHandOut_1B_Position_Z,Bone_Marker_Sammy:WaistLFront_5_Position_X,Bone_Marker_Sammy:WaistLFront_5_Position_Y,Bone_Marker_Sammy:WaistLFront_5_Position_Z,Bone_Marker_Sammy:WaistLBack_7_Position_X,Bone_Marker_Sammy:WaistLBack_7_Position_Y,Bone_Marker_Sammy:WaistLBack_7_Position_Z,Bone_Marker_Sammy:WaistRBack_8_Position_X,Bone_Marker_Sammy:WaistRBack_8_Position_Y,Bone_Marker_Sammy:WaistRBack_8_Position_Z,Bone_Marker_Sammy:WaistRFront_6_Position_X,Bone_Marker_Sammy:WaistRFront_6_Position_Y,Bone_Marker_Sammy:WaistRFront_6_Position_Z
0.0,67.107918,1693.052734,40.953453,72.203186,1628.033813,128.181091,-15.208814,1623.835327,43.876163,75.986732,1429.452271,-129.45607,127.987488,1246.150269,-175.252792,24.651976,1244.211792,-180.541519,37.3288,1326.013672,87.53476,212.601898,1329.348999,-160.590378,253.995743,1414.922607,-13.442809,296.423553,1218.032593,-133.282883,330.251038,1114.489746,-131.708313,362.966339,894.38385,-27.140884,315.936401,913.767334,54.983051,371.972473,819.009583,5.440635,-43.601604,1329.360718,-170.342072,-106.401474,1417.960938,-28.838549,-173.119736,1242.750488,-133.569595,-180.74231,1099.478027,-137.99762,-202.151962,888.678772,-43.634712,-164.394699,919.35144,37.448959,-222.367844,826.101562,-13.210245,206.341431,1052.567139,65.03936,213.525452,1083.182983,-132.900711,-56.136131,1090.60144,-146.663422,-64.951889,1071.629639,70.38102
0.008,67.155136,1692.95105,41.33823,72.223969,1627.811279,128.441422,-15.20165,1623.756958,44.091122,75.98632,1429.493774,-129.421448,127.968269,1246.208496,-175.303284,24.637238,1244.271851,-180.572327,37.298519,1325.995361,87.522896,212.580231,1329.371826,-160.600967,253.973221,1414.862549,-13.476889,296.35025,1218.069336,-133.398102,330.233856,1114.552002,-131.952118,363.110443,894.302063,-27.711988,316.047882,913.47583,54.362534,372.133575,818.884033,4.611828,-43.620499,1329.446777,-170.354156,-106.408669,1418.018188,-28.829065,-173.168884,1242.858887,-133.639191,-180.801025,1099.59668,-138.127884,-202.256592,888.763489,-43.835678,-164.545914,919.464905,37.1908,-222.435349,826.174927,-13.431801,206.310089,1052.548218,64.958725,213.510651,1083.223022,-133.026489,-56.151245,1090.647827,-146.810043,-64.986649,1071.593262,70.266151
0.017,67.193085,1692.855347,41.73526,72.225189,1627.610962,128.805359,-15.17918,1623.658936,44.424435,75.995438,1429.535156,-129.374649,127.947983,1246.260132,-175.343018,24.606581,1244.359009,-180.592346,37.25658,1325.976074,87.50869,212.562225,1329.401489,-160.597168,253.998077,1414.844727,-13.395528,296.276794,1218.103394,-133.502487,330.20108,1114.616089,-132.193375,363.273376,894.254089,-28.347624,316.125702,913.198547,53.723553,372.313934,818.746887,3.815679,-43.641838,1329.530884,-170.366562,-106.414619,1418.076782,-28.824699,-173.19635,1242.968994,-133.690613,-180.866821,1099.715576,-138.281158,-202.347549,888.837585,-44.008556,-164.683914,919.559692,36.982571,-222.505035,826.237488,-13.600207,206.260345,1052.513184,64.855133,213.492172,1083.248657,-133.123428,-56.166889,1090.679932,-146.94725,-65.042587,1071.554932,70.151337
0.025,67.231766,1692.750732,42.099106,72.241661,1627.389648,129.08075,-15.1513,1623.575684,44.690903,75.992607,1429.575562,-129.3284,127.920303,1246.302734,-175.383438,24.595955,1244.415283,-180.628738,37.228851,1325.949585,87.497833,212.547867,1329.421997,-160.595001,254.101578,1414.796875,-13.316895,296.191528,1218.135132,-133.614761,330.157043,1114.685913,-132.438309,363.421356,894.222229,-28.992519,316.168915,912.85968,52.985252,372.435974,818.568542,2.972706,-43.646591,1329.644287,-170.344009,-106.440392,1418.12146,-28.816513,-173.248123,1243.057129,-133.809174,-180.933212,1099.838745,-138.43811,-202.426971,888.903137,-44.183514,-164.835098,919.648987,36.769627,-222.566193,826.274597,-13.809872,206.221115,1052.4823,64.758026,213.493027,1083.27417,-133.227386,-56.177853,1090.688477,-147.043488,-65.101402,1071.508911,69.981895
0.033,67.267632,1692.634399,42.551693,72.330574,1627.194336,129.45462,-15.132641,1623.480835,45.021469,75.996719,1429.619995,-129.270355,127.899887,1246.361938,-175.411179,24.593599,1244.49353,-180.72081,37.184933,1325.917847,87.491997,212.524475,1329.462036,-160.585678,254.06543,1414.764282,-13.314406,296.112,1218.182251,-133.735886,330.117767,1114.747681,-132.662231,363.573669,894.179321,-29.627682,316.218079,912.587891,52.409218,372.563873,818.361877,2.104945,-43.665886,1329.711548,-170.343155,-106.450188,1418.151489,-28.800816,-173.251633,1243.145264,-133.827087,-181.002106,1099.921753,-138.59108,-202.483429,888.963379,-44.366421,-164.981094,919.728699,36.556595,-222.598053,826.31488,-14.038903,206.183243,1052.444458,64.65593,213.476761,1083.282471,-133.321762,-56.193909,1090.699585,-147.143051,-65.159782,1071.442871,69.860214
0.042,67.29364,1692.510986,43.008518,72.355453,1626.945679,129.855377,-15.164383,1623.327271,45.334972,75.993591,1429.659912,-129.207901,127.872673,1246.411987,-175.429352,24.568909,1244.551025,-180.76001,37.131226,1325.852051,87.498222,212.490387,1329.489868,-160.57402,254.019562,1414.682617,-13.318938,296.023071,1218.241333,-133.86824,330.073669,1114.835571,-132.89679,363.732178,894.114075,-30.280077,316.275452,912.299561,51.824295,372.76416,818.23291,1.260642,-43.687206,1329.781128,-170.354599,-106.473625,1418.187866,-28.778591,-173.278351,1243.224731,-133.912933,-181.071625,1100.013794,-138.736145,-202.520523,889.025513,-44.595726,-165.123093,919.800049,36.33786,-222.626572,826.32959,-14.26804,206.152206,1052.389893,64.547325,213.449768,1083.318481,-133.440216,-56.209141,1090.71521,-147.251434,-65.223358,1071.343384,69.735695
0.05,67.313408,1692.390015,43.470016,72.273727,1626.596191,130.204193,-14.997554,1623.243164,46.068302,76.002869,1429.696777,-129.150101,127.85672,1246.475586,-175.462723,24.54525,1244.609375,-180.779892,37.099758,1325.807861,87.501366,212.476974,1329.547729,-160.556839,253.988708,1414.632202,-13.426935,295.933716,1218.312378,-133.997101,330.00705,1114.907104,-133.131317,363.904663,894.109619,-30.917879,316.322601,912.078369,51.257198,372.91684,818.1521,0.4554,-43.703377,1329.863525,-170.367935,-106.487434,1418.210815,-28.751539,-173.290833,1243.291016,-134.025085,-181.110199,1100.106567,-138.90509,-202.546173,889.072571,-44.791855,-165.259415,919.881775,36.142586,-222.701263,826.278198,-14.496788,206.118591,1052.34082,64.414276,213.43277,1083.352051,-133.545364,-56.219688,1090.729126,-147.34111,-65.265739,1071.282471,69.636604
0.058,67.315514,1692.192017,44.014557,72.25415,1626.308472,130.57341,-14.949984,1623.127197,46.534245,75.997757,1429.744019,-129.075272,127.819283,1246.533936,-175.502029,24.524824,1244.673462,-180.813492,37.066532,1325.767578,87.524216,212.444962,1329.587769,-160.549316,254.07785,1414.62915,-13.307842,295.852997,1218.387451,-134.131271,329.915131,1114.998657,-133.390747,364.017181,894.037537,-31.484076,316.382324,911.850342,50.677006,373.174683,818.134521,-0.296693,-43.72113,1329.937622,-170.38002,-106.507401,1418.22644,-28.736029,-173.305191,1243.350342,-134.1203,-181.171982,1100.192261,-139.066315,-202.534714,889.119507,-45.015579,-165.450241,919.911133,35.934212,-222.652115,826.249817,-14.794572,206.092819,1052.285278,64.289925,213.406616,1083.369629,-133.649078,-56.242954,1090.731934,-147.427811,-65.289253,1071.228516,69.548119
0.067,67.345901,1692.055298,44.488449,72.279778,1626.015991,130.99234,-14.936584,1623.013428,47.010204,75.990135,1429.813843,-129.000092,127.792,1246.61084,-175.516098,24.48966,1244.760498,-180.865967,37.024086,1325.72522,87.527397,212.415573,1329.647949,-160.52153,254.072876,1414.582153,-13.262689,295.757416,1218.463379,-134.24939,329.807434,1115.06189,-133.63884,364.128967,894.021179,-32.079796,316.365143,911.607056,50.046356,373.292267,818.070007,-1.064878,-43.752598,1330.013184,-170.382812,-106.529282,1418.256226,-28.687609,-173.310745,1243.47876,-134.114182,-181.209076,1100.28064,-139.188797,-202.528183,889.152588,-45.229542,-165.537857,919.963074,35.72646,-222.503326,826.283936,-15.159706,206.062683,1052.236328,64.113914,213.400894,1083.417114,-133.755463,-56.262596,1090.770142,-147.529449,-65.322121,1071.174194,69.452614
0.075,67.324669,1691.901001,45.077957,72.280365,1625.685913,131.392822,-14.924661,1622.891846,47.438576,75.976219,1429.877441,-128.922165,127.755005,1246.693848,-175.540817,24.464415,1244.847168,-180.89563,37.00597,1325.66748,87.564331,212.37442,1329.706421,-160.50975,254.007782,1414.55249,-13.239597,295.649017,1218.560425,-134.397171,329.714172,1115.134155,-133.897202,364.160187,894.012634,-32.710335,316.435303,911.409302,49.458145,373.347443,818.002319,-1.744229,-43.775406,1330.088257,-170.376068,-106.539276,1418.263794,-28.637629,-173.339966,1243.534302,-134.232422,-181.244568,1100.357178,-139.306885,-202.513412,889.194031,-45.50005,-165.650375,919.988464,35.565948,-222.404556,826.180603,-15.473246,206.042923,1052.191162,63.937225,213.366043,1083.465332,-133.900482,-56.295189,1090.801147,-147.62738,-65.340805,1071.109985,69.386749
