Time,Bone_Marker_Sammy:HeadTop_D_Position_X,Bone_Marker_Sammy:HeadTop_D_Position_Y,Bone_Marker_Sammy:HeadTop_D_Position_Z,Bone_Marker_Sammy:HeadFront_E_Position_X,Bone_Marker_Sammy:HeadFront_E_Position_Y,Bone_Marker_Sammy:HeadFront_E_Position_Z,Bone_Marker_Sammy:HeadSide_F_Position_X,Bone_Marker_Sammy:HeadSide_F_Position_Y,Bone_Marker_Sammy:HeadSide_F_Position_Z,Bone_Marker_Sammy:BackTop_9_Position_X,Bone_Marker_Sammy:BackTop_9_Position_Y,Bone_Marker_Sammy:BackTop_9_Position_Z,Bone_Marker_Sammy:BackLeft_A_Position_X,Bone_Marker_Sammy:BackLeft_A_Position_Y,Bone_Marker_Sammy:BackLeft_A_Position_Z,Bone_Marker_Sammy:BackRight_B_Position_X,Bone_Marker_Sammy:BackRight_B_Position_Y,Bone_Marker_Sammy:BackRight_B_Position_Z,Bone_Marker_Sammy:Chest_C_Position_X,Bone_Marker_Sammy:Chest_C_Position_Y,Bone_Marker_Sammy:Chest_C_Position_Z,Bone_Marker_Sammy:LShoulderBack_11_Position_X,Bone_Marker_Sammy:LShoulderBack_11_Position_Y,Bone_Marker_Sammy:LShoulderBack_11_Position_Z,Bone_Marker_Sammy:LShoulderTop_10_Position_X,Bone_Marker_Sammy:LShoulderTop_10_Position_Y,Bone_Marker_Sammy:LShoulderTop_10_Position_Z,Bone_Marker_Sammy:LUArmHigh_13_Position_X,Bone_Marker_Sammy:LUArmHigh_13_Position_Y,Bone_Marker_Sammy:LUArmHigh_13_Position_Z,Bone_Marker_Sammy:LElbowOut_12_Position_X,Bone_Marker_Sammy:LElbowOut_12_Position_Y,Bone_Marker_Sammy:LElbowOut_12_Position_Z,Bone_Marker_Sammy:LWristOut_15_Position_X,Bone_Marker_Sammy:LWristOut_15_Position_Y,Bone_Marker_Sammy:LWristOut_15_Position_Z,Bone_Marker_Sammy:LWristIn_16_Position_X,Bone_Marker_Sammy:LWristIn_16_Position_Y,Bone_Marker_Sammy:LWristIn_16_Position_Z,Bone_Marker_Sammy:LHandOut_14_Position_X,Bone_Marker_Sammy:LHandOut_14_Position_Y,Bone_Marker_Sammy:LHandOut_14_Position_Z,Bone_Marker_Sammy:RShoulderBack_18_Position_X,Bone_Marker_Sammy:RShoulderBack_18_Position_Y,Bone_Marker_Sammy:RShoulderBack_18_Position_Z,Bone_Marker_Sammy:RShoulderTop_17_Position_X,Bone_Marker_Sammy:RShoulderTop_17_Position_Y,Bone_Marker_Sammy:RShoulderTop_17_Position_Z,Bone_Marker_Sammy:RUArmHigh_1A_Position_X,Bone_Marker_Sammy:RUArmHigh_1A_Position_Y,Bone_Marker_Sammy:RUArmHigh_1A_Position_Z,Bone_Marker_Sammy:RElbowOut_19_Position_X,Bone_Marker_Sammy:RElbowOut_19_Position_Y,Bone_Marker_Sammy:RElbowOut_19_Position_Z,Bone_Marker_Sammy:RWristOut_1C_Position_X,Bone_Marker_Sammy:RWristOut_1C_Position_Y,Bone_Marker_Sammy:RWristOut_1C_Position_Z,Bone_Marker_Sammy:RWristIn_1D_Position_X,Bone_Marker_Sammy:RWristIn_1D_Position_Y,Bone_Marker_Sammy:RWristIn_1D_Position_Z,Bone_Marker_Sammy:RHandOut_1B_Position_X,Bone_Marker_Sammy:RHandOut_1B_Position_Y,Bone_Marker_Sammy:RHandOut_1B_Position_Z,Bone_Marker_Sammy:WaistLFront_5_Position_X,Bone_Marker_Sammy:WaistLFront_5_Position_Y,Bone_Marker_Sammy:WaistLFront_5_Position_Z,Bone_Marker_Sammy:WaistLBack_7_Position_X,Bone_Marker_Sammy:WaistLBack_7_Position_Y,Bone_Marker_Sammy:WaistLBack_7_Position_Z,Bone_Marker_Sammy:WaistRBack_8_Position_X,Bone_Marker_Sammy:WaistRBack_8_Position_Y,Bone_Marker_Sammy:WaistRBack_8_Position_Z,Bone_Marker_Sammy:WaistRFront_6_Position_X,Bone_Marker_Sammy:WaistRFront_6_Position_Y,Bone_Marker_Sammy:WaistRFront_6_Position_Z
0.0,22.883192,1694.866577,47.942135,31.73494,1660.731934,150.731644,-56.984169,1627.537231,74.149529,16.633926,1428.844238,-51.707237,60.215454,1249.584839,-105.137268,-48.162285,1249.744995,-95.842957,18.487652,1324.301025,173.783173,148.582718,1330.30835,-99.919273,208.850632,1416.102173,41.397797,240.615417,1229.503906,-94.986816,291.477081,1127.894409,-108.442719,295.767853,949.789185,71.357864,219.659378,987.433655,116.813187,281.446991,889.170532,93.636696,-124.968956,1330.052368,-59.27459,-113.591728,1430.926758,80.982307,-226.50827,1304.39563,144.429871,-238.52005,1249.138062,295.649902,-201.630692,1337.998657,537.343994,-125.754875,1375.867554,506.430573,-206.614136,1405.714478,576.611389,167.463211,1051.744019,125.763031,162.01947,1084.508057,-70.350258,-108.485275,1094.058594,-65.922989,-97.033356,1061.14856,145.24472
0.008,23.199076,1693.546143,48.978413,32.171253,1658.73999,151.510559,-56.402649,1626.109741,75.128342,16.504526,1427.891724,-52.220287,59.560131,1248.56189,-106.013252,-49.055473,1248.96582,-96.203773,19.90686,1322.877319,173.273102,148.160629,1329.062622,-101.028328,209.215729,1414.598999,40.123585,240.955322,1228.081787,-96.402519,291.536865,1126.366089,-109.956947,295.886108,948.676208,70.75383,219.915192,986.524719,115.81012,281.690155,888.242981,92.959213,-125.63591,1329.32666,-58.681782,-112.287682,1429.844238,81.56282,-224.75975,1304.993042,146.922348,-234.054443,1251.216919,298.481384,-199.417068,1332.175537,542.573425,-123.122704,1371.18103,514.720581,-204.609909,1397.411865,585.351807,168.065414,1050.88916,124.350449,161.585312,1083.239502,-71.856354,-108.783661,1092.859253,-66.421066,-96.565674,1060.199097,145.017303
0.017,23.631969,1692.375,50.050713,32.459126,1656.502197,152.237,-55.900875,1624.572754,75.859612,16.378565,1426.67334,-52.841698,58.799339,1247.436035,-107.027252,-49.84613,1247.963257,-96.601074,21.442842,1321.425659,172.82196,147.7267,1327.770508,-102.224014,209.616745,1412.985718,38.782547,241.122421,1226.406372,-97.905136,291.710419,1124.655029,-111.431587,296.244568,947.621155,69.947838,220.209595,985.531128,114.83712,282.018097,887.256226,92.294807,-126.264435,1328.440308,-58.207138,-111.260323,1428.699463,81.933075,-222.993805,1305.375,149.194305,-229.605148,1253.211548,300.925385,-197.224747,1325.814087,547.032166,-120.458359,1365.918457,522.330688,-203.041306,1388.214233,593.965576,168.651047,1049.975464,122.977905,161.191605,1081.781128,-73.31205,-109.108299,1091.381348,-66.829147,-96.240219,1059.114014,144.717758
0.025,24.161299,1690.892456,51.216385,33.011578,1654.247559,153.053131,-55.529259,1622.959839,76.299263,16.09749,1425.373779,-53.387409,58.147739,1246.17749,-107.902931,-50.607018,1246.83313,-96.97966,22.718639,1319.949097,172.320404,147.213791,1326.213501,-103.400414,209.962936,1411.35083,37.295837,241.389679,1224.719727,-99.334,291.81543,1122.801514,-112.889618,296.545105,946.504395,68.960922,220.540817,984.600525,113.843819,282.359528,886.230713,91.749886,-126.864555,1327.407227,-57.868233,-109.947189,1427.221069,82.204369,-221.154739,1305.642578,151.432236,-225.211441,1254.870605,303.122131,-195.332428,1319.058838,550.985229,-117.927139,1359.986816,529.440796,-201.602295,1377.671509,602.083557,169.199463,1048.867676,121.640594,160.653549,1080.269165,-75.061592,-109.420418,1089.943726,-67.381744,-95.895172,1058.068604,144.404129
0.033,24.686062,1689.476196,52.182205,33.613914,1651.996704,153.813324,-55.147549,1621.270996,76.337395,15.904999,1423.916992,-53.959183,57.401432,1244.652832,-108.862114,-51.392033,1245.542603,-97.306114,24.125328,1318.149902,171.726852,146.758926,1324.618042,-104.627151,210.277039,1409.603271,35.815662,241.606964,1222.862671,-100.912361,291.87674,1120.932861,-114.398003,296.969788,945.236023,68.28994,220.871124,983.533325,112.81356,282.715881,885.054077,91.086143,-127.482101,1326.151611,-57.430309,-108.876274,1425.768066,82.39389,-218.756088,1305.619507,153.636246,-221.104462,1256.671265,304.904449,-193.503159,1312.108765,553.968872,-115.514229,1353.490723,535.687988,-200.000427,1365.779663,609.721802,169.909164,1047.917969,120.165977,160.293716,1078.475342,-76.494057,-109.784615,1088.273071,-67.793465,-95.63765,1056.829346,144.086746
0.042,25.202139,1687.803833,53.234962,34.03479,1649.581787,154.530838,-54.571518,1619.546631,77.028664,15.685022,1422.396851,-54.474594,56.674633,1243.135498,-109.746811,-52.212933,1244.135376,-97.69101,25.156055,1316.430786,171.10817,146.202789,1322.859009,-105.85022,210.539246,1407.782227,34.285294,241.676056,1220.802002,-102.276642,292.001251,1118.903076,-115.833336,297.261566,943.87323,67.733345,221.316452,982.292969,111.943733,283.211884,883.838806,90.571503,-127.987083,1324.783569,-57.004562,-107.63958,1424.024536,82.552902,-217.066986,1305.293823,155.404617,-216.962936,1258.178101,306.464569,-191.70401,1305.215698,556.226196,-112.506035,1346.69751,542.151001,-198.887756,1352.988647,616.683899,170.565979,1046.64502,118.729271,159.824738,1076.774536,-77.999718,-110.124527,1086.505981,-68.166245,-95.328224,1055.359009,143.836395
0.05,25.735573,1686.20874,54.128479,34.55172,1647.070312,155.134521,-53.95013,1617.866943,77.748177,15.380595,1420.732056,-55.064297,55.989468,1241.396362,-110.575516,-52.862492,1242.570312,-98.089752,26.256588,1314.506836,170.401718,145.660461,1321.068115,-106.947746,210.95195,1405.91748,32.724552,241.722382,1218.793457,-103.798233,292.133972,1116.778809,-117.225327,297.733673,942.582947,66.828262,221.717697,980.994141,111.107353,283.706909,882.600952,89.897804,-128.52858,1323.210693,-56.677685,-106.660706,1422.31665,82.735924,-214.93425,1305.131104,157.368118,-213.062454,1259.772827,307.856049,-189.832077,1297.84082,557.725647,-109.822685,1339.401123,547.125854,-198.069962,1339.313721,622.384644,171.221359,1045.224487,117.372986,159.418564,1074.820679,-79.582191,-110.435616,1084.614014,-68.593864,-94.997215,1053.824707,143.466339
0.058,26.42594,1684.4375,55.068119,35.071468,1644.716309,155.740372,-53.482929,1616.043091,78.47879,14.993257,1419.026245,-55.53569,55.322021,1239.719238,-111.419403,-53.550003,1240.86438,-98.362274,27.421604,1312.515625,169.785645,145.109711,1319.145264,-108.098221,211.242905,1404.057617,31.167896,241.665527,1216.577026,-105.187431,292.18222,1114.703613,-118.553268,298.311768,941.174255,66.172615,222.247177,979.685059,110.262985,284.253021,881.176819,89.298996,-129.084061,1321.574341,-56.305649,-105.637085,1420.559814,83.042221,-212.850266,1304.399414,159.165222,-209.202469,1261.287964,309.183655,-188.206848,1291.199829,559.19928,-107.188354,1330.758911,552.13739,-196.808151,1325.082764,626.057373,171.736359,1043.697998,115.968857,159.049728,1072.793823,-80.984192,-110.790474,1082.68689,-69.187431,-94.670525,1052.150146,143.228638
0.067,26.941965,1682.762451,55.83572,35.769333,1642.45105,156.328873,-53.161888,1614.39978,78.573051,14.743865,1417.341187,-55.894192,54.604355,1237.885376,-112.163803,-54.220058,1239.162598,-98.611336,28.393785,1310.419067,169.136887,144.479889,1317.212036,-109.14518,211.482666,1402.186646,29.780518,241.590454,1214.329102,-106.559258,292.197571,1112.598145,-119.84919,298.793793,939.636658,65.546272,222.876648,978.436707,109.519302,284.800079,879.759705,88.987961,-129.55632,1319.849365,-56.011311,-104.648849,1418.788086,83.176094,-211.398865,1303.5625,160.746307,-205.32135,1262.487549,310.413239,-187.30217,1284.121704,560.47052,-104.822113,1321.256348,555.907043,-196.607239,1311.114624,628.369141,172.343109,1042.059204,114.728699,158.651642,1070.754639,-82.397385,-111.140076,1080.603271,-69.436211,-94.354652,1050.380371,142.929001
0.075,27.375799,1681.043823,56.450584,36.271553,1640.1427,156.788544,-52.786743,1612.625244,78.705643,14.356931,1415.671997,-56.189457,54.008095,1236.190918,-112.830772,-54.871075,1237.396729,-98.798019,29.353769,1308.299072,168.490509,143.808838,1315.293823,-110.088814,211.698196,1400.366089,28.399111,241.369598,1212.075684,-107.908997,292.227722,1110.387695,-121.114357,299.415405,938.186584,64.78373,223.469925,976.850586,108.824249,285.451477,878.243225,88.452637,-130.089355,1318.154053,-55.642113,-103.859001,1417.108032,83.507599,-209.826584,1302.775146,162.385574,-201.293884,1263.031738,311.733551,-187.984772,1278.147461,562.39447,-102.237328,1311.248657,559.279724,-197.184433,1298.296631,629.206055,172.932999,1040.487183,113.414154,158.235947,1068.677246,-83.929237,-111.51976,1078.592285,-69.817108,-94.042992,1048.429077,142.651581
0.083,27.786268,1679.364868,56.947643,36.639771,1638.065308,157.130661,-52.410542,1611.026733,79.377968,13.991178,1413.953735,-56.466934,53.271057,1234.422852,-113.482864,-55.518158,1235.784912,-98.995049,30.456776,1306.170898,167.807617,143.178574,1313.42334,-110.844124,211.955704,1398.393799,27.153872,241.15535,1209.770264,-109.013947,292.27597,1108.274048,-122.202629,300.133453,936.618469,64.38018,224.21814,975.444031,108.166397,286.169922,876.855042,88.048073,-130.609161,1316.532837,-55.233742,-103.028343,1415.360107,83.79538,-207.346588,1302.236938,163.866974,-197.481369,1262.846558,312.809937,-188.23111,1272.68811,563.146851,-100.076706,1301.058716,561.766907,-197.639435,1286.968384,628.450134,173.402618,1038.774902,112.230049,157.983505,1066.573486,-85.182533,-111.887276,1076.467041,-70.140419,-93.71244,1046.423096,142.437592
0.092,28.088196,1677.72229,57.353878,37.020325,1636.20813,157.393036,-51.984047,1609.30896,80.007294,13.538508,1412.6073,-56.974514,52.671021,1232.737915,-113.968445,-56.078449,1234.21875,-99.008812,31.237383,1303.940063,167.243256,142.617737,1311.634521,-111.63446,212.176743,1396.624268,25.984274,240.913467,1207.498535,-110.084503,292.260559,1106.265625,-123.202927,300.827179,935.17041,63.777828,224.846786,974.133911,107.541893,286.91217,875.365295,87.502388,-131.073761,1315.105347,-54.854778,-101.978256,1413.158203,84.277748,-204.977402,1301.065308,165.664352,-194.305283,1261.693726,313.619049,-183.555984,1264.372559,558.959595,-98.049088,1291.192017,563.07959,-197.565277,1277.284668,626.995544,173.800537,1037.085083,111.017563,157.656845,1064.528198,-86.32756,-112.276611,1074.447144,-70.456619,-93.403885,1044.380737,142.17038
0.1,28.36706,1676.104248,57.652763,37.462566,1634.383667,157.60907,-51.811539,1607.74646,80.194908,13.274967,1411.310059,-57.286942,51.957535,1231.29895,-114.390167,-56.707954,1232.833862,-99.000961,32.126926,1301.738037,166.660599,142.011902,1309.953369,-112.24337,212.346954,1394.763794,25.111176,240.557388,1205.377686,-110.993866,292.33017,1104.324341,-124.0737,301.641327,933.895996,63.440136,225.501892,972.601135,107.011368,287.748322,874.033264,87.151131,-131.486282,1313.910645,-54.379311,-101.262657,1411.447998,85.028877,-203.017517,1299.806396,166.717209,-191.395554,1259.138916,314.344055,-181.664932,1258.884644,557.906189,-95.979172,1282.310059,563.593994,-197.04274,1269.625366,625.348999,174.342239,1035.427246,109.970482,157.185654,1062.777588,-87.547844,-112.621613,1072.409058,-70.713997,-93.147301,1042.182129,142.009415
0.108,28.545835,1674.641113,57.926723,37.761024,1632.917358,157.726013,-51.566826,1606.040039,80.245483,12.966613,1410.041382,-57.126019,51.356327,1229.927124,-114.726547,-57.359142,1231.679932,-98.931694,32.930389,1299.464966,166.258606,141.460724,1308.449707,-112.737495,212.599075,1393.138916,24.330372,240.289291,1203.413086,-111.661263,292.458099,1102.50708,-124.774574,302.468475,932.532349,63.000389,226.353561,971.304932,106.62043,288.497437,872.555725,86.863945,-131.946304,1312.94873,-53.750656,-100.510696,1409.534912,85.954468,-201.991028,1298.627686,168.301559,-188.857758,1255.55896,314.591736,-179.832855,1253.692505,557.54187,-93.804428,1275.056152,563.612671,-195.956497,1263.081543,623.970215,174.72049,1033.921875,109.024345,156.86969,1061.068604,-88.64341,-113.050171,1070.670044,-70.954262,-92.9039,1040.178589,141.864777
0.117,28.561621,1673.210571,57.853779,37.93961,1631.439453,157.777054,-51.372551,1604.5354,80.46283,12.83148,1408.955444,-56.839092,50.852882,1228.853027,-115.085052,-57.941124,1230.712402,-98.889046,33.67078,1297.298462,166.017136,141.051132,1307.143921,-113.096298,212.830933,1391.498779,23.89105,240.096115,1201.479736,-112.247269,292.656494,1100.793457,-125.337082,303.312531,931.315186,62.850319,227.240692,970.104309,106.373962,289.336517,871.367004,86.770088,-132.276306,1312.227417,-53.28455,-99.915031,1407.674438,87.354546,-201.078232,1297.042603,169.471008,-187.392548,1251.629517,314.633392,-177.592316,1248.315308,557.290344,-91.490616,1268.722046,563.357361,-194.306091,1256.958862,623.110474,175.075989,1032.570557,108.116959,156.49411,1059.480103,-89.535278,-113.369453,1068.927734,-70.976799,-92.707062,1038.246338,141.770309
