Time,Bone_Marker_Sammy:HeadTop_D_Position_X,Bone_Marker_Sammy:HeadTop_D_Position_Y,Bone_Marker_Sammy:HeadTop_D_Position_Z,Bone_Marker_Sammy:HeadFront_E_Position_X,Bone_Marker_Sammy:HeadFront_E_Position_Y,Bone_Marker_Sammy:HeadFront_E_Position_Z,Bone_Marker_Sammy:HeadSide_F_Position_X,Bone_Marker_Sammy:HeadSide_F_Position_Y,Bone_Marker_Sammy:HeadSide_F_Position_Z,Bone_Marker_Sammy:BackTop_9_Position_X,Bone_Marker_Sammy:BackTop_9_Position_Y,Bone_Marker_Sammy:BackTop_9_Position_Z,Bone_Marker_Sammy:BackLeft_A_Position_X,Bone_Marker_Sammy:BackLeft_A_Position_Y,Bone_Marker_Sammy:BackLeft_A_Position_Z,Bone_Marker_Sammy:BackRight_B_Position_X,Bone_Marker_Sammy:BackRight_B_Position_Y,Bone_Marker_Sammy:BackRight_B_Position_Z,Bone_Marker_Sammy:Chest_C_Position_X,Bone_Marker_Sammy:Chest_C_Position_Y,Bone_Marker_Sammy:Chest_C_Position_Z,Bone_Marker_Sammy:LShoulderBack_11_Position_X,Bone_Marker_Sammy:LShoulderBack_11_Position_Y,Bone_Marker_Sammy:LShoulderBack_11_Position_Z,Bone_Marker_Sammy:LShoulderTop_10_Position_X,Bone_Marker_Sammy:LShoulderTop_10_Position_Y,Bone_Marker_Sammy:LShoulderTop_10_Position_Z,Bone_Marker_Sammy:LUArmHigh_13_Position_X,Bone_Marker_Sammy:LUArmHigh_13_Position_Y,Bone_Marker_Sammy:LUArmHigh_13_Position_Z,Bone_Marker_Sammy:LElbowOut_12_Position_X,Bone_Marker_Sammy:LElbowOut_12_Position_Y,Bone_Marker_Sammy:LElbowOut_12_Position_Z,Bone_Marker_Sammy:LWristOut_15_Position_X,Bone_Marker_Sammy:LWristOut_15_Position_Y,Bone_Marker_Sammy:LWristOut_15_Position_Z,Bone_Marker_Sammy:LWristIn_16_Position_X,Bone_Marker_Sammy:LWristIn_16_Position_Y,Bone_Marker_Sammy:LWristIn_16_Position_Z,Bone_Marker_Sammy:LHandOut_14_Position_X,Bone_Marker_Sammy:LHandOut_14_Position_Y,Bone_Marker_Sammy:LHandOut_14_Position_Z,Bone_Marker_Sammy:RShoulderBack_18_Position_X,Bone_Marker_Sammy:RShoulderBack_18_Position_Y,Bone_Marker_Sammy:RShoulderBack_18_Position_Z,Bone_Marker_Sammy:RShoulderTop_17_Position_X,Bone_Marker_Sammy:RShoulderTop_17_Position_Y,Bone_Marker_Sammy:RShoulderTop_17_Position_Z,Bone_Marker_Sammy:RUArmHigh_1A_Position_X,Bone_Marker_Sammy:RUArmHigh_1A_Position_Y,Bone_Marker_Sammy:RUArmHigh_1A_Position_Z,Bone_Marker_Sammy:RElbowOut_19_Position_X,Bone_Marker_Sammy:RElbowOut_19_Position_Y,Bone_Marker_Sammy:RElbowOut_19_Position_Z,Bone_Marker_Sammy:RWristOut_1C_Position_X,Bone_Marker_Sammy:RWristOut_1C_Position_Y,Bone_Marker_Sammy:RWristOut_1C_Position_Z,Bone_Marker_Sammy:RWristIn_1D_Position_X,Bone_Marker_Sammy:RWristIn_1D_Position_Y,Bone_Marker_Sammy:RWristIn_1D_Position_Z,Bone_Marker_Sammy:RHandOut_1B_Position_X,Bone_Marker_Sammy:RHandOut_1B_Position_Y,Bone_Marker_Sammy:RHandOut_1B_Position_Z,Bone_Marker_Sammy:WaistLFront_5_Position_X,Bone_Marker_Sammy:WaistLFront_5_Position_Y,Bone_Marker_Sammy:WaistLFront_5_Position_Z,Bone_Marker_Sammy:WaistLBack_7_Position_X,Bone_Marker_Sammy:WaistLBack_7_Position_Y,Bone_Marker_Sammy:WaistLBack_7_Position_Z,Bone_Marker_Sammy:WaistRBack_8_Position_X,Bone_Marker_Sammy:WaistRBack_8_Position_Y,Bone_Marker_Sammy:WaistRBack_8_Position_Z,Bone_Marker_Sammy:WaistRFront_6_Position_X,Bone_Marker_Sammy:WaistRFront_6_Position_Y,Bone_Marker_Sammy:WaistRFront_6_Position_Z
0.0,51.955036,1698.708496,-17.61186,57.119431,1665.555298,86.649734,-30.843281,1635.079224,7.471598,55.399235,1433.244385,-116.982346,106.702003,1247.578491,-161.634201,3.842902,1244.603882,-164.126663,18.400742,1320.87561,107.014435,193.993668,1329.694336,-146.913315,233.472839,1411.101807,2.176799,282.260773,1203.545776,-107.89135,309.392029,1097.926025,-95.710335,332.073639,881.650024,9.150313,289.842773,902.398132,92.92067,339.921265,806.5578,38.78257,-67.156517,1328.722046,-153.383713,-124.58535,1416.099121,-8.220911,-204.21553,1241.099121,-95.35347,-208.30838,1096.19873,-93.556885,-223.597076,878.050598,-5.228748,-191.00296,908.080078,77.105179,-243.467575,812.250916,20.225191,195.157837,1039.326294,86.953506,194.480606,1064.27124,-112.487091,-75.905296,1070.05603,-124.667488,-89.741539,1060.439819,87.352875
0.008,52.06638,1698.712646,-17.596127,57.256294,1665.58606,86.674263,-30.730003,1635.108521,7.533237,55.498268,1433.275635,-116.900627,106.79467,1247.627075,-161.562317,3.957362,1244.645752,-164.066711,18.48465,1320.872559,107.122833,194.097855,1329.744995,-146.821991,233.574295,1411.173096,2.294892,282.362549,1203.623047,-107.799469,309.50293,1098.014038,-95.670242,332.357605,881.737122,9.114807,290.381958,902.475891,93.054733,340.261902,806.643799,38.768391,-67.052162,1328.756226,-153.278793,-124.45948,1416.120605,-8.123419,-204.133957,1241.160645,-95.28157,-208.334488,1096.2677,-93.486008,-223.654984,878.131958,-5.129148,-190.878815,908.125671,77.079948,-243.502686,812.322083,20.36824,195.106079,1039.203857,87.046814,194.369461,1064.255859,-112.412506,-75.988762,1070.168335,-124.613152,-89.737343,1060.478394,87.32711
0.017,52.134136,1698.728882,-17.581097,57.381832,1665.62146,86.690163,-30.533976,1635.121704,7.83712,55.630081,1433.322144,-116.825607,106.953934,1247.65332,-161.446686,4.046379,1244.696289,-164.036133,18.582672,1320.880615,107.188423,194.215057,1329.786499,-146.71402,233.677582,1411.226807,2.407765,282.490509,1203.686279,-107.688538,309.588043,1098.075684,-95.597191,332.637146,881.804993,9.057961,290.900146,902.531067,93.129097,340.67453,806.661072,38.758377,-66.947136,1328.800781,-153.21347,-124.324432,1416.133667,-8.027375,-204.058716,1241.222168,-95.20504,-208.331329,1096.317505,-93.433647,-223.679138,878.203064,-5.015984,-190.721527,908.205933,77.129845,-243.47139,812.42627,20.546841,195.04837,1039.020752,87.149445,194.299301,1064.230957,-112.26786,-76.072784,1070.233398,-124.669228,-89.734978,1060.52771,87.31031
0.025,52.203979,1698.741455,-17.573719,57.518379,1665.696533,86.698853,-30.44272,1635.139771,7.944546,55.728104,1433.3573,-116.739899,107.057907,1247.690186,-161.384628,4.135706,1244.740967,-163.970291,18.660503,1320.897583,107.223068,194.333099,1329.824707,-146.598999,233.782028,1411.295166,2.555333,282.62738,1203.76709,-107.552391,309.71582,1098.166138,-95.517441,332.941803,881.884277,8.966968,291.440247,902.548706,93.186188,341.106506,806.75647,38.759262,-66.847717,1328.858521,-153.16658,-124.210464,1416.175171,-7.96619,-203.992661,1241.282593,-95.157028,-208.311859,1096.376343,-93.400177,-223.629425,878.270874,-4.87006,-190.558441,908.350647,77.253845,-243.404129,812.564575,20.780115,195.018295,1038.931641,87.225632,194.206085,1064.230957,-112.160774,-76.160271,1070.328613,-124.621506,-89.72245,1060.560547,87.27182
0.033,52.267597,1698.758423,-17.542473,57.616867,1665.735474,86.731735,-30.378458,1635.152344,7.982368,55.844696,1433.38562,-116.641884,107.136559,1247.712524,-161.259857,4.217526,1244.775024,-163.915344,18.714302,1320.929199,107.333954,194.43811,1329.857056,-146.464752,233.878326,1411.346802,2.683995,282.749176,1203.829468,-107.429031,309.87915,1098.289551,-95.439438,333.258362,881.982178,8.905278,291.942688,902.581787,93.209564,341.473145,806.708679,38.620087,-66.759804,1328.92041,-153.14624,-124.115326,1416.223022,-7.914557,-203.901352,1241.351562,-95.144066,-208.263611,1096.425659,-93.349358,-223.28627,878.188843,-4.20794,-190.36879,908.50885,77.420998,-243.311127,812.727905,21.046227,194.949005,1038.816772,87.331886,194.104187,1064.223633,-112.06691,-76.24913,1070.427979,-124.64698,-89.737206,1060.609863,87.250145
0.042,52.318226,1698.767334,-17.535027,57.660885,1665.723999,86.788742,-30.315285,1635.14624,8.060041,55.958538,1433.435547,-116.560303,107.213234,1247.743896,-161.175293,4.296581,1244.817749,-163.853577,18.779406,1320.965576,107.404854,194.570801,1329.928345,-146.350067,233.97464,1411.384399,2.821606,282.871246,1203.896729,-107.295883,310.037323,1098.399414,-95.340752,333.573883,882.058655,8.826323,292.365265,902.586609,93.232338,341.803497,806.748779,38.437454,-66.651932,1329.016724,-153.21846,-124.026779,1416.287598,-7.788885,-203.835068,1241.425293,-95.124886,-208.202805,1096.46814,-93.321381,-223.104828,878.286926,-3.992979,-190.187149,908.710266,77.616409,-243.149216,812.834412,21.324602,194.86824,1038.718506,87.425323,193.995483,1064.226807,-111.993439,-76.362419,1070.479004,-124.689316,-89.755157,1060.646484,87.241913
0.05,52.371742,1698.756714,-17.511932,57.725559,1665.772217,86.799545,-30.263048,1635.138184,8.068685,56.058735,1433.470093,-116.478523,107.293968,1247.777832,-161.094788,4.367364,1244.871948,-163.796509,18.852551,1320.994019,107.455681,194.663361,1329.955322,-146.230057,234.046173,1411.423828,2.962758,282.989136,1203.963013,-107.160973,310.200134,1098.538208,-95.260651,333.904602,882.081726,8.79906,292.715851,902.562439,93.227341,342.155457,806.794983,38.276733,-66.552017,1329.087646,-153.25,-123.963516,1416.34668,-7.769676,-203.740326,1241.522217,-95.073944,-208.093704,1096.536133,-93.343857,-222.881622,878.37854,-3.753261,-190.023209,908.902527,77.808922,-242.914993,812.919067,21.619057,194.756897,1038.652588,87.509361,193.890381,1064.219849,-111.953491,-76.448738,1070.584839,-124.608902,-89.784775,1060.678833,87.232063
0.058,52.409733,1698.769653,-17.485918,57.795052,1665.819458,86.845001,-30.208225,1635.134766,8.116175,56.188778,1433.488403,-116.3647,107.367157,1247.799316,-160.992752,4.417255,1244.918823,-163.747223,18.891815,1321.051758,107.558098,194.75647,1329.988159,-146.107269,234.106995,1411.445801,3.133547,283.129395,1204.015137,-106.994415,310.380127,1098.626465,-95.145393,334.22525,882.124451,8.78565,293.09259,902.564026,93.239906,342.528229,806.802551,38.137199,-66.490845,1329.143921,-153.23381,-123.915047,1416.405273,-7.726042,-203.674881,1241.606079,-95.068794,-207.991226,1096.577393,-93.342102,-222.589874,878.398132,-3.353869,-189.837967,909.156677,78.095718,-242.481598,812.941956,22.101,194.674789,1038.591187,87.577057,193.775055,1064.240967,-111.895309,-76.573105,1070.63855,-124.648102,-89.816681,1060.682983,87.22258
0.067,52.435329,1698.782715,-17.475643,57.821671,1665.850098,86.890244,-30.170998,1635.130371,8.134334,56.260387,1433.526611,-116.274231,107.432556,1247.823486,-160.903824,4.466468,1244.953491,-163.694382,18.935276,1321.099731,107.621979,194.850266,1330.010376,-145.968781,234.158127,1411.460083,3.269572,283.288239,1204.063721,-106.806686,310.6492,1098.654907,-94.966209,334.568207,882.143188,8.772839,293.445587,902.512878,93.30175,342.925659,806.789612,37.983292,-66.432976,1329.200562,-153.198593,-123.867302,1416.480591,-7.70221,-203.602783,1241.678223,-95.073425,-207.852173,1096.62207,-93.341507,-222.261673,878.49762,-2.978051,-189.667679,909.440186,78.394531,-242.012772,813.006287,22.503695,194.562515,1038.536255,87.664085,193.665756,1064.260376,-111.834053,-76.648079,1070.732422,-124.663361,-89.877312,1060.697998,87.218491
0.075,52.477657,1698.791382,-17.432646,57.854183,1665.880127,86.939247,-30.128632,1635.146729,8.159661,56.324135,1433.561646,-116.184349,107.4767,1247.843628,-160.801651,4.499335,1244.99231,-163.637207,18.962988,1321.15564,107.708992,194.931473,1330.006226,-145.795395,234.16832,1411.475586,3.41698,283.419647,1204.113647,-106.63488,310.86441,1098.716309,-94.818871,334.904205,882.177856,8.710279,293.780975,902.408325,93.282745,343.234253,806.864197,37.79501,-66.375534,1329.263672,-153.170776,-123.834259,1416.553223,-7.676552,-203.546158,1241.772583,-95.058479,-207.7099,1096.660889,-93.331718,-221.951111,878.612976,-2.643017,-189.458618,909.718628,78.677467,-241.662949,813.173584,22.916525,194.452057,1038.494019,87.739326,193.582016,1064.286011,-111.772957,-76.76223,1070.799561,-124.661888,-89.928528,1060.693604,87.213753
