Time,Bone_Marker_Sammy:HeadTop_D_Position_X,Bone_Marker_Sammy:HeadTop_D_Position_Y,Bone_Marker_Sammy:HeadTop_D_Position_Z,Bone_Marker_Sammy:HeadFront_E_Position_X,Bone_Marker_Sammy:HeadFront_E_Position_Y,Bone_Marker_Sammy:HeadFront_E_Position_Z,Bone_Marker_Sammy:HeadSide_F_Position_X,Bone_Marker_Sammy:HeadSide_F_Position_Y,Bone_Marker_Sammy:HeadSide_F_Position_Z,Bone_Marker_Sammy:BackTop_9_Position_X,Bone_Marker_Sammy:BackTop_9_Position_Y,Bone_Marker_Sammy:BackTop_9_Position_Z,Bone_Marker_Sammy:BackLeft_A_Position_X,Bone_Marker_Sammy:BackLeft_A_Position_Y,Bone_Marker_Sammy:BackLeft_A_Position_Z,Bone_Marker_Sammy:BackRight_B_Position_X,Bone_Marker_Sammy:BackRight_B_Position_Y,Bone_Marker_Sammy:BackRight_B_Position_Z,Bone_Marker_Sammy:Chest_C_Position_X,Bone_Marker_Sammy:Chest_C_Position_Y,Bone_Marker_Sammy:Chest_C_Position_Z,Bone_Marker_Sammy:LShoulderBack_11_Position_X,Bone_Marker_Sammy:LShoulderBack_11_Position_Y,Bone_Marker_Sammy:LShoulderBack_11_Position_Z,Bone_Marker_Sammy:LShoulderTop_10_Position_X,Bone_Marker_Sammy:LShoulderTop_10_Position_Y,Bone_Marker_Sammy:LShoulderTop_10_Position_Z,Bone_Marker_Sammy:LUArmHigh_13_Position_X,Bone_Marker_Sammy:LUArmHigh_13_Position_Y,Bone_Marker_Sammy:LUArmHigh_13_Position_Z,Bone_Marker_Sammy:LElbowOut_12_Position_X,Bone_Marker_Sammy:LElbowOut_12_Position_Y,Bone_Marker_Sammy:LElbowOut_12_Position_Z,Bone_Marker_Sammy:LWristOut_15_Position_X,Bone_Marker_Sammy:LWristOut_15_Position_Y,Bone_Marker_Sammy:LWristOut_15_Position_Z,Bone_Marker_Sammy:LWristIn_16_Position_X,Bone_Marker_Sammy:LWristIn_16_Position_Y,Bone_Marker_Sammy:LWristIn_16_Position_Z,Bone_Marker_Sammy:LHandOut_14_Position_X,Bone_Marker_Sammy:LHandOut_14_Position_Y,Bone_Marker_Sammy:LHandOut_14_Position_Z,Bone_Marker_Sammy:RShoulderBack_18_Position_X,Bone_Marker_Sammy:RShoulderBack_18_Position_Y,Bone_Marker_Sammy:RShoulderBack_18_Position_Z,Bone_Marker_Sammy:RShoulderTop_17_Position_X,Bone_Marker_Sammy:RShoulderTop_17_Position_Y,Bone_Marker_Sammy:RShoulderTop_17_Position_Z,Bone_Marker_Sammy:RUArmHigh_1A_Position_X,Bone_Marker_Sammy:RUArmHigh_1A_Position_Y,Bone_Marker_Sammy:RUArmHigh_1A_Position_Z,Bone_Marker_Sammy:RElbowOut_19_Position_X,Bone_Marker_Sammy:RElbowOut_19_Position_Y,Bone_Marker_Sammy:RElbowOut_19_Position_Z,Bone_Marker_Sammy:RWristOut_1C_Position_X,Bone_Marker_Sammy:RWristOut_1C_Position_Y,Bone_Marker_Sammy:RWristOut_1C_Position_Z,Bone_Marker_Sammy:RWristIn_1D_Position_X,Bone_Marker_Sammy:RWristIn_1D_Position_Y,Bone_Marker_Sammy:RWristIn_1D_Position_Z,Bone_Marker_Sammy:RHandOut_1B_Position_X,Bone_Marker_Sammy:RHandOut_1B_Position_Y,Bone_Marker_Sammy:RHandOut_1B_Position_Z,Bone_Marker_Sammy:WaistLFront_5_Position_X,Bone_Marker_Sammy:WaistLFront_5_Position_Y,Bone_Marker_Sammy:WaistLFront_5_Position_Z,Bone_Marker_Sammy:WaistLBack_7_Position_X,Bone_Marker_Sammy:WaistLBack_7_Position_Y,Bone_Marker_Sammy:WaistLBack_7_Position_Z,Bone_Marker_Sammy:WaistRBack_8_Position_X,Bone_Marker_Sammy:WaistRBack_8_Position_Y,Bone_Marker_Sammy:WaistRBack_8_Position_Z,Bone_Marker_Sammy:WaistRFront_6_Position_X,Bone_Marker_Sammy:WaistRFront_6_Position_Y,Bone_Marker_Sammy:WaistRFront_6_Position_Z
0.0,5.423695,1693.609985,44.123856,12.009069,1643.920532,140.754852,-76.181168,1625.22998,60.162464,14.316275,1421.070435,-93.671188,69.281807,1237.25769,-134.512039,-34.297321,1232.183716,-138.322968,-23.653917,1319.469116,127.989128,154.571579,1320.280029,-119.362228,198.829437,1405.264893,27.984064,238.213654,1191.734009,-74.322601,271.359528,1088.651978,-61.249062,299.945221,876.029175,45.387943,249.367645,894.686951,125.867905,307.90683,800.250671,76.13208,-104.738312,1314.499512,-128.963623,-173.983917,1402.766357,12.870317,-236.883484,1221.026733,-74.812599,-243.690308,1076.868042,-69.53894,-265.261108,864.660889,25.040205,-235.48259,900.116272,109.044861,-286.332153,801.596863,52.142715,149.341248,1050.138428,124.152847,159.977036,1079.692139,-76.377151,-112.755081,1082.418213,-93.965424,-124.136208,1069.506348,123.540436
0.008,5.560122,1693.611938,44.20665,12.165774,1643.876343,140.820404,-76.056213,1625.230347,60.19857,14.461349,1421.138794,-93.700775,69.402061,1237.322876,-134.617798,-34.177124,1232.258789,-138.413116,-23.560442,1319.435181,127.919243,154.712692,1320.366211,-119.400841,198.98912,1405.272461,28.029123,238.328033,1191.786133,-74.397217,271.497528,1088.703735,-61.397415,300.065063,876.027588,45.182976,249.530533,894.651794,125.652489,308.05545,800.311707,75.842758,-104.617973,1314.571411,-129.042618,-173.870255,1402.793213,12.799934,-236.783493,1221.116577,-74.96759,-243.605011,1076.964844,-69.783195,-265.299194,864.647156,24.661968,-235.527008,900.094666,108.674225,-286.392517,801.641296,51.63139,149.43515,1050.096558,123.979126,160.091919,1079.717041,-76.530823,-112.670349,1082.446655,-94.10614,-124.024673,1069.46106,123.391106
0.017,5.776412,1693.608398,44.321251,12.302562,1643.845581,140.923172,-75.939911,1625.224365,60.296505,14.584132,1421.210083,-93.723907,69.518471,1237.392334,-134.718506,-34.050674,1232.342529,-138.511414,-23.481525,1319.414185,127.875389,154.840408,1320.430054,-119.446671,199.098053,1405.29248,28.058739,238.429749,1191.843018,-74.465416,271.625488,1088.744263,-61.493641,300.174805,876.038879,44.961342,249.686691,894.598816,125.42482,308.179901,800.307251,75.596214,-104.500282,1314.653076,-129.122437,-173.748657,1402.828369,12.732996,-236.680634,1221.20874,-75.117439,-243.568634,1077.070801,-70.038521,-265.316254,864.672119,24.29558,-235.572128,900.072998,108.302048,-286.454926,801.674744,51.209053,149.542542,1050.051636,123.796425,160.181641,1079.748291,-76.688065,-112.556534,1082.503418,-94.265724,-123.945847,1069.437012,123.247253
0.025,5.90025,1693.615112,44.396454,12.469494,1643.817749,140.98616,-75.838821,1625.235107,60.276505,14.748289,1421.277466,-93.734222,69.661835,1237.492188,-134.777405,-33.921089,1232.442139,-138.642807,-23.399061,1319.398682,127.803757,154.992096,1320.524048,-119.471443,199.216934,1405.311401,28.086336,238.53334,1191.890625,-74.545746,271.756714,1088.795532,-61.618233,300.299408,876.040588,44.7341,249.846771,894.570007,125.199852,308.312164,800.243347,75.389793,-104.386971,1314.737427,-129.216324,-173.632812,1402.873047,12.676134,-236.569077,1221.309082,-75.292816,-243.528549,1077.170898,-70.316978,-265.316406,864.693481,23.991886,-235.597809,900.073181,107.944939,-286.537964,801.691589,50.817524,149.631592,1050.008179,123.60981,160.299911,1079.821289,-76.847412,-112.43251,1082.549438,-94.447319,-123.847946,1069.416992,123.067291
0.033,6.054091,1693.621704,44.479637,12.630327,1643.779175,141.040039,-75.723534,1625.249268,60.227551,14.889302,1421.34436,-93.747063,69.799484,1237.580078,-134.893784,-33.781239,1232.521851,-138.759369,-23.308275,1319.393066,127.745972,155.120407,1320.601562,-119.512383,199.345016,1405.33252,28.106281,238.65033,1191.948364,-74.611237,271.885284,1088.859375,-61.736416,300.415649,876.046875,44.541031,250.044998,894.603394,125.089287,308.451569,800.301147,75.081711,-104.241241,1314.838257,-129.30896,-173.530045,1402.927856,12.618868,-236.462067,1221.4021,-75.485512,-243.471024,1077.281372,-70.570419,-265.298462,864.766357,23.681667,-235.629639,900.086609,107.609909,-286.54776,801.800232,50.338924,149.739655,1049.986938,123.436111,160.381821,1079.857422,-76.968407,-112.285828,1082.631348,-94.710136,-123.747902,1069.38855,122.884865
0.042,6.202151,1693.629883,44.61816,12.777871,1643.753906,141.122055,-75.633286,1625.286255,60.117691,15.035375,1421.418335,-93.751953,69.93808,1237.677368,-134.977219,-33.644161,1232.616943,-138.871994,-23.239771,1319.400879,127.705589,155.279861,1320.68335,-119.527374,199.45079,1405.359863,28.119228,238.759918,1192.020996,-74.677109,272.035919,1088.944824,-61.845657,300.529633,876.055359,44.341129,250.218155,894.571838,124.912247,308.58667,800.258728,74.891579,-104.062943,1314.973999,-129.499542,-173.32045,1402.998901,12.556493,-236.354813,1221.522827,-75.671898,-243.408585,1077.386963,-70.772629,-265.274933,864.870056,23.292013,-235.648071,900.122131,107.305283,-286.584106,801.920715,49.926895,149.832489,1049.969849,123.284546,160.491287,1079.904175,-77.098557,-112.163246,1082.696045,-94.89299,-123.659607,1069.37439,122.696449
0.05,6.423523,1693.663574,44.629021,12.915152,1643.713867,141.181732,-75.504265,1625.308228,60.102497,15.178628,1421.483765,-93.79274,70.083809,1237.793457,-135.089661,-33.51857,1232.720581,-138.98407,-23.167253,1319.404785,127.651154,155.426605,1320.762817,-119.546249,199.574097,1405.400513,28.142893,238.87323,1192.107422,-74.716743,272.167633,1089.01062,-61.947311,300.670319,876.103699,44.12524,250.38681,894.52356,124.706993,308.720612,800.305847,74.61969,-103.933258,1315.122559,-129.538361,-173.216431,1403.082886,12.501999,-236.225784,1221.65271,-75.821671,-243.356995,1077.501465,-70.975868,-265.244598,864.971069,22.978003,-235.660095,900.148315,106.99231,-286.620941,802.001221,49.608955,149.912384,1049.96167,123.148323,160.603302,1079.982666,-77.241936,-112.024826,1082.753296,-95.042931,-123.575684,1069.357056,122.543076
0.058,6.625063,1693.728149,44.828632,13.070125,1643.688721,141.236252,-75.373924,1625.34021,60.056335,15.323636,1421.560913,-93.819138,70.208824,1237.866699,-135.183044,-33.370739,1232.790894,-139.089188,-23.082863,1319.433716,127.599854,155.581268,1320.852417,-119.580688,199.693069,1405.428955,28.16028,239.000076,1192.177979,-74.763153,272.306793,1089.093384,-62.024921,300.842438,876.154663,43.938984,250.565979,894.504639,124.488632,308.845184,800.268066,74.438057,-103.806732,1315.237549,-129.622391,-173.114212,1403.178711,12.439647,-236.098831,1221.766235,-75.961433,-243.303238,1077.623901,-71.151527,-265.225647,865.082153,22.703915,-235.801727,899.522156,104.990234,-286.650848,802.114197,49.274479,150.017288,1049.951294,123.00164,160.920776,1080.060669,-77.500412,-111.901329,1082.832275,-95.207748,-123.470261,1069.36145,122.361023
0.067,6.794125,1693.754517,44.920158,13.193093,1643.655762,141.295975,-75.243706,1625.36792,60.006905,15.452698,1421.631348,-93.857422,70.345009,1237.967041,-135.290009,-33.236828,1232.911743,-139.193176,-22.986609,1319.46167,127.537651,155.709473,1320.946045,-119.64315,199.822586,1405.460327,28.162411,239.150253,1192.268555,-74.82151,272.471191,1089.174438,-62.126011,300.995941,876.213989,43.718884,250.674759,894.548828,124.32885,309.02417,800.33374,74.129112,-103.7006,1315.351074,-129.69162,-172.990845,1403.272217,12.37002,-236.003403,1221.902832,-76.092247,-243.245956,1077.778198,-71.376755,-265.210663,865.18927,22.466934,-235.798447,899.568359,104.674843,-286.672302,802.26062,48.907631,150.092606,1049.9552,122.876617,161.05864,1080.140259,-77.600113,-111.773422,1082.854126,-95.327652,-123.361877,1069.337891,122.078674
0.075,6.955435,1693.749023,44.981903,13.340029,1643.609985,141.359146,-75.081238,1625.414307,59.997005,15.588264,1421.704224,-93.878632,70.46888,1238.041504,-135.361069,-33.108788,1232.998413,-139.307892,-22.891279,1319.515747,127.495125,155.834,1321.041626,-119.665871,199.946701,1405.511597,28.177086,239.295746,1192.355103,-74.871819,272.633972,1089.260376,-62.22205,301.135162,876.262207,43.521008,250.808685,894.576721,124.126122,309.178619,800.411255,73.883476,-103.583458,1315.456665,-129.727783,-172.870819,1403.384521,12.290353,-235.923843,1222.042114,-76.185371,-243.195236,1077.958984,-71.630211,-265.208191,865.287903,22.281809,-235.805069,899.656006,104.413338,-286.655151,802.384216,48.585304,150.163391,1049.956299,122.718292,161.134811,1080.207642,-77.671051,-111.638962,1082.918335,-95.451302,-123.287674,1069.333984,121.898155
0.083,7.133476,1693.768066,45.069523,13.480195,1643.548096,141.421326,-74.912437,1625.450073,59.987366,15.723742,1421.776123,-93.905312,70.586121,1238.122559,-135.449539,-32.973949,1233.091187,-139.393448,-22.810631,1319.55542,127.453964,155.963577,1321.11438,-119.688889,200.063339,1405.557007,28.186129,239.454041,1192.459106,-74.918846,272.784332,1089.33667,-62.302044,301.282654,876.31543,43.367199,250.900055,894.624878,123.969406,309.175232,800.376831,73.868759,-103.477707,1315.56897,-129.779572,-172.758621,1403.490845,12.22535,-235.837402,1222.179443,-76.294601,-243.121277,1078.153564,-71.866173,-265.224548,865.407532,22.037182,-235.742188,900.225708,105.326683,-286.647766,802.526245,48.308289,150.242203,1049.959229,122.575478,161.241196,1080.263306,-77.756546,-111.513145,1082.974487,-95.587769,-123.212601,1069.316895,121.716339
0.092,7.323749,1693.802124,45.16486,13.640009,1643.502075,141.47316,-74.724998,1625.494019,60.027714,15.880972,1421.843994,-93.938004,70.687408,1238.197266,-135.518463,-32.865681,1233.177124,-139.474152,-22.730524,1319.606323,127.400833,156.092667,1321.17627,-119.707878,200.172684,1405.594727,28.190689,239.621307,1192.56897,-74.981377,272.926025,1089.405396,-62.38414,301.424622,876.369934,43.240345,251.000641,894.693665,123.888397,309.380859,800.394348,73.713142,-103.355858,1315.669556,-129.842911,-172.648224,1403.595215,12.171489,-235.757751,1222.343872,-76.431709,-243.055161,1078.33667,-72.060654,-265.209351,865.549194,21.834908,-235.767242,899.873108,103.986076,-286.625488,802.652466,48.093113,150.291443,1049.977783,122.455772,161.35939,1080.323975,-77.847816,-111.381248,1083.029297,-95.722534,-123.154213,1069.280029,121.523544
0.1,7.501266,1693.812378,45.266815,13.839082,1643.46521,141.5242,-74.550323,1625.516846,60.037724,16.027239,1421.916748,-93.968628,70.831055,1238.260986,-135.601151,-32.724709,1233.293213,-139.606476,-22.627165,1319.667114,127.334267,156.227646,1321.244141,-119.738739,200.286987,1405.638916,28.18162,239.766846,1192.649902,-75.02668,273.103363,1089.520508,-62.477322,301.575195,876.413879,43.123924,251.172272,894.669556,123.668785,309.477966,800.528748,73.501793,-103.235085,1315.772095,-129.894608,-172.527161,1403.703979,12.088445,-235.663193,1222.518799,-76.582687,-243.000595,1078.490112,-72.238892,-265.16153,865.68396,21.601793,-235.714005,899.980896,103.773911,-286.617889,802.767456,47.909569,150.376175,1049.974854,122.304123,161.498764,1080.412598,-77.930817,-111.229866,1083.116089,-95.902481,-123.083572,1069.281372,121.396042
0.108,7.723421,1693.804932,45.34045,14.01026,1643.405029,141.544846,-74.361198,1625.545532,59.998615,16.1563,1421.983643,-94.00518,70.944092,1238.335083,-135.662491,-32.580738,1233.358887,-139.668777,-22.54661,1319.744995,127.277298,156.366547,1321.324219,-119.773537,200.39299,1405.697021,28.164228,239.910309,1192.724487,-75.062683,273.270508,1089.620239,-62.547482,301.730835,876.467712,43.047348,251.313507,894.757812,123.568176,309.536285,800.457825,73.535713,-103.114113,1315.873169,-129.993088,-172.41481,1403.805664,12.020228,-235.58049,1222.68396,-76.697952,-242.95752,1078.632935,-72.333519,-265.120636,865.84845,21.413317,-235.669769,900.125,103.599472,-286.567139,802.888123,47.781975,150.43605,1049.974854,122.196991,161.424957,1080.471191,-77.887222,-111.064384,1083.196045,-96.084839,-123.014977,1069.265503,121.25322
